Name,RawCentrality
Francisco de Vitoria,72
Derek Parfit,71
Baron d'Holbach,71
Galileo Galilei,71
Kapila,70
Luis de Molina,70
Ernst Troeltsch,70
Ibn Daud,70
Thomas Nagel,70
Thomas Merton,70
Gersonides,70
Hasdai Crescas,70
Bernard Williams,70
Susan Haack,69
Rabanus Maurus,69
Mao Zedong,69
David Chalmers,68
Robert Audi,68
Epictetus,68
C. D. Broad,68
Bernard Lonergan,68
Johannes Tauler,68
Rudolf Otto,68
Ptolemy,68
Dietrich von Hildebrand,68
Timothy Williamson,68
Maurice Blondel,67
Peter Kreeft,67
Walter Hilton,67
Joachim of Fiore,67
Ernest Sosa,67
Protagoras,66
Sun Yat-sen,66
Thomas Cajetan,66
Desiderius Erasmus,66
Saadia Gaon,65
Nelson Goodman,65
Alexander of Aphrodisias,65
Posidonius,65
Alice von Hildebrand,65
Lev Shestov,64
Novalis,64
Emanuel Swedenborg,64
David Kaplan,64
Walter Kaufmann,64
Zeno of Sidon,64
Thomas Hobbes,63
Alfred Tarski,63
Miskawayh,63
Dharmakirti,63
Ibn Bajjah,63
Patrick Suppes,63
Marcus Aurelius,63
Anaxagoras,63
Henry More,62
Nagarjuna,62
Michel Foucault,62
Longinus,62
Emil Brunner,62
Ibn Masarra,61
Nicholas Rescher,61
Paul Churchland,61
Edmund Gettier,61
G. E. M. Anscombe,60
Jaimini,60
Clitomachus,60
Empedocles,60
Zeno of Citium,60
Michael Tye,60
Martha Nussbaum,60
Ralph Cudworth,60
Heraclides Ponticus,60
Thomas Reid,60
Vladimir Lenin,59
Afrikan Spir,59
Robert Merrihew Adams,59
Simone de Beauvoir,58
Apollonius of Tyana,58
William Wollaston,58
Buddhaghosa,58
Strato of Lampsacus,58
Jaegwon Kim,58
Carl Jung,58
Zhu Xi,58
Albinus,58
Moritz Schlick,57
Patricia Churchland,57
Deng Xi,57
Roman Ingarden,57
Cleanthes,56
Vedanta Desika,56
Panaetius,56
Anaximander,56
Mahatma Gandhi,56
Archytas,55
Aenesidemus,55
Hippocrates,55
Bernard Bolzano,55
R. M. Hare,55
Calcidius,55
Fred Dretske,55
Walter Benjamin,54
David the Invincible,54
Solomon Ibn Gabirol,54
Robert Brandom,53
Jaakko Hintikka,53
Emmanuel Levinas,53
Friedrich Waismann,53
Hippasus,53
Gaius Marius Victorinus,53
Hannah Arendt,53
Philippa Foot,53
Theodoric of Freiberg,53
Crantor,53
Aedesius,52
Alhazen,52
Jerry Fodor,52
Thomas Jefferson,52
Alan Turing,52
Barry Stroud,52
Chrysanthius,52
Metrodorus of Stratonicea,52
Jean Buridan,52
Kanada,52
Rudolf Steiner,52
Martin Luther King Jr.,52
Han Yu,51
Hegesias of Cyrene,51
Shang Yang,51
Wilhelm Windelband,50
Li Si,50
Nancy Cartwright,50
Willard Van Orman Quine,50
Frank P. Ramsey,50
Ernest Nagel,50
Maurice Merleau-Ponty,50
Max Planck,50
Antisthenes,50
Kang Youwei,49
Morton White,49
Norman Malcolm,49
John Peckham,49
Giuseppe Peano,49
Graham Priest,48
Mahavira,48
Thrasymachus,48
Cheng Yi,48
Franz Brentano,48
Feng Youlan,48
Russ Shafer-Landau,48
Leucippus,48
Herbert Marcuse,48
Philostratus,48
Friedrich Engels,48
Archimedes,47
Peter Galison,47
Wang Fuzhi,47
Imre Lakatos,47
Cheng Hao,47
Dong Zhongshu,47
Jacques Lacan,47
Stilpo,47
Michael Walzer,46
Keith Donnellan,46
Christine Korsgaard,46
Cora Diamond,46
Ruth Millikan,46
Timon of Phlius,46
Mou Zongsan,46
Giles of Rome,46
J. J. C. Smart,46
Metrodorus of Lampsacus,46
Alexander of Hales,46
Casimir Lewy,45
Pierre Duhem,45
Huang Zongxi,45
Diogenes of Oenoanda,45
Michael Polanyi,45
Sengzhao,45
Hans-Georg Gadamer,45
Nathan Salmon,45
Nicole Oresme,45
Bernard of Chartres,44
Albert of Saxony,44
Diodorus Cronus,44
Muhammad Iqbal,44
Vincent Ferrer,44
Prodicus,44
Callicles,44
Gautama Buddha,44
Hossein Nasr,43
David Malet Armstrong,43
Marsilius of Inghen,43
Shen Buhai,43
Zhang Yi,43
Euclid of Megara,43
Dominicus Gundissalinus,43
Hu Shih,42
Godfrey of Fontaines,42
Asanga,42
Ikhwan al-Safa',42
Moses Mendelssohn,42
Zisi,42
Linji Yixuan,42
Yajnavalkya,42
Guan Zhong,42
Hamid al-Din al-Kirmani,42
Zhiyi,42
Favorinus,42
Wang Bi,42
Epimenides,42
Anniceris,41
Benjamin Franklin,41
Leo Tolstoy,41
Shen Dao,41
Ch'ien Mu,40
Alain de Lille,40
Jayanta Bhatta,40
Li Kui,40
Raghunatha Siromani,40
Cleobulus,40
Liang Qichao,40
Wang Yangming,40
Lucius Annaeus Cornutus,39
Isaiah Berlin,39
Hui Shi,39
Edmund Burke,39
Wilhelm Wundt,39
Li Ao,39
Khana,39
Yang Xiong,39
Jean Piaget,39
B. R. Ambedkar,38
Larry Laudan,38
Theano,38
Zhang Dongsun,38
Zou Yan,38
Zichan,38
Cai Yuanpei,38
Vyasatirtha,38
Qiu Renzong,37
Gaozi,37
Tom Regan,37
Tsang Lap Chuen,37
Alexander Bain,37
Jayatirtha,37
Zhou Guoping,37
Su Qin,37
Kabir,36
Wilhelm Dilthey,36
Gottfried Leibniz,36
Herbert Spencer,36
Herbert A. Simon,35
Pierre-Joseph Proudhon,34
John Adams,34
Abraham ibn Ezra,34
Henry David Thoreau,34
Antiphon,34
Shinran,34
Samuel Ibn Tibbon,33
Peter Kropotkin,33
Umberto Eco,33
Ashtavakra,33
Mary Midgley,33
Naropa,33
Nichiren,33
James Rachels,32
Ibn Tufail,32
Carol J. Adams,32
Cass Sunstein,32
David Sztybel,32
Oscar Horta,32
Bodhidharma,32
Agastya,32
Steven Best,32
Daniel Dombrowski,32
Sue Donaldson,32
John Maynard Keynes,32
Mikhail Bakunin,32
Thomas Lepeltier,32
Ned Block,31
Amartya Sen,31
Gary L. Francione,31
Anil Gupta,31
Leon Trotsky,31
Ernst Mach,31
Tyler Burge,31
Nagasena,31
Tom Beauchamp,31
Alvin Goldman,31
Albert Camus,31
Uddalaka Aruni,30
Chaitanya Mahaprabhu,30
Mario Bunge,30
Moses Hess,30
Mark Rowlands,30
Andy Clark,30
Karl Jaspers,30
Guy Debord,30
Clare Palmer,30
Marvin Minsky,30
Bahya ibn Paquda,30
Alfred Russel Wallace,30
Abdolkarim Soroush,29
Laurence BonJour,29
John Hadley,29
Steve F. Sapontzis,29
Zeno of Elea,29
James Pryor,29
Will Kymlicka,29
Judith Butler,29
Keith DeRose,29
Jeff Sebo,29
Henry George,29
Gary Varner,29
Abu Ma'shar al-Balkhi,29
Simplicius of Cilicia,29
Denis Diderot,29
Dale Jamieson,28
Abu Hatim al-Razi,28
Leonard Nelson,28
David DeGrazia,28
Johann Wolfgang von Goethe,28
Lamennais,28
James Mill,28
Donald T. Campbell,28
Stephen R. L. Clark,28
Carl Schmitt,28
Thomas Paine,28
Paola Cavalieri,28
Karl Christian Friedrich Krause,28
John von Neumann,28
Catia Faria,28
Bernard Rollin,28
Johann Gottlieb Fichte,28
Jessica Pierce,28
Ibn Miskawayh,28
Cornel West,28
Salomon Maimon,27
Al-Ash'ari,27
Josephine Donovan,27
Priscilla Cohn,27
Kristin Andrews,27
John Calvin,26
Niels Bohr,26
Joseph Solomon Delmedigo,26
Paracelsus,26
Reza Davari Ardakani,26
Francisco Varela,26
Simone Weil,26
Geminus,26
Joseph Soloveitchik,26
Louis Althusser,26
Mostafa Malekian,26
Mazdak,26
Daniel Kahneman,26
Taha Abdurrahman,26
Cleomedes,26
Julia Kristeva,26
Ibn Furak,26
Aristoxenus,25
Ibn Kammuna,25
Gaston Bachelard,25
Gangesha Upadhyaya,25
Ayn Rand,25
Al-Baqillani,25
Isaac Cardoso,25
Themistius,25
Isocrates,25
Samuel Johnson,25
Isaac Orobio de Castro,25
Antonio Gramsci,25
Syed Muhammad Naquib al-Attas,25
Nasir al-Din Tusi,25
Francisco Sanches,25
Yi I,25
Jalal al-Din al-Dawani,25
Erik Erikson,24
Robert Boyle,24
Milton Friedman,24
David Benatar,24
Max Stirner,24
Dogen,24
Alcibiades,24
Abraham Maslow,24
Ibn Tzaddik,24
Antonio Negri,23
Donald O. Hebb,23
Muhammad Abduh,23
Markandeya,23
Pierre Bayle,23
John Anderson,23
Stanley Cavell,23
Georges Bataille,23
Shvetashvatara,23
John Hick,22
David Hilbert,22
bell hooks,22
Francis Hutcheson,22
Alexander Herzen,22
Alain Badiou,22
Ahmad ibn Hanbal,22
John B. Watson,22
Nancy Fraser,22
David Ricardo,22
Colin McGinn,22
Rosa Luxemburg,22
William Blake,22
Sidney Hook,21
Alexander Bogdanov,21
Roland Barthes,21
Sri Aurobindo,21
Paul Deussen,21
B. F. Skinner,21
Pietro Pomponazzi,21
Christian Wolff,21
Friedrich Hayek,21
Stephen Toulmin,21
Ferdinand de Saussure,21
Samuel Taylor Coleridge,21
Mary Wollstonecraft,21
Ludwig von Mises,21
Oswald Spengler,20
Donna Haraway,20
A. C. Grayling,20
Cornelius Castoriadis,20
Wendy Brown,20
Abu Yaqub al-Sijistani,20
George Eliot,20
Arthur Koestler,20
Karl Kautsky,20
George Herbert Mead,20
Basava,20
Luce Irigaray,20
Hunayn ibn Ishaq,20
Rachel Carson,20
Gotthold Ephraim Lessing,20
Hermann Lotze,20
Charles Fourier,20
Paul Edwards,19
Henry Sidgwick,19
Eduard Von Hartmann,19
Al-Hilli,19
Narahari Tirtha,19
Francisco J. Ayala,19
Hermann von Helmholtz,19
Sir William Hamilton,19
Kurt Lewin,19
Ernst Mayr,19
Zongmi,19
Robert Stern,19
Patricia Hill Collins,19
Jinul,19
Michael Hardt,19
Sandra Harding,19
Jean Baudrillard,19
Andronicus of Rhodes,19
Max Scheler,18
Georgi Plekhanov,18
Sarvepalli Radhakrishnan,18
Michel Onfray,18
Vasishtha,18
Peter of Spain,18
Victor Cousin,18
Kenneth Arrow,18
Angiras,18
Rabindranath Tagore,18
Fazang,18
Jonathan Edwards,18
Erich Fromm,18
Theodor Adorno,18
Lawrence Kohlberg,18
Joseph Priestley,17
Dugald Stewart,17
Eduard Bernstein,17
Catharine A. MacKinnon,17
James Mark Baldwin,17
Georg Cantor,17
Claude Lefort,17
Emil Cioran,17
Werner Heisenberg,17
George Boole,17
Giorgio Agamben,17
Murray Bookchin,17
Margaret Mead,17
Max Horkheimer,17
Johann Gottfried Herder,17
Clarence Irving Lewis,17
Jean-Luc Nancy,17
Moses ibn Ezra,17
Thomas Brown,17
Henry Corbin,16
Marquis de Sade,16
Henry Suso,16
Gianni Vattimo,16
Dana Scott,16
William Godwin,16
Deirdre McCloskey,16
Oliver Wendell Holmes Jr.,16
Qusta ibn Luqa,16
Heinrich Rickert,16
H. L. A. Hart,16
Percy Williams Bridgman,16
Val Plumwood,16
William Paley,16
Georg Simmel,16
Alan Watts,16
Angela Davis,16
Lorenzo Valla,16
Christopher Hitchens,15
Nancy Bauer,15
Leslie Stephen,15
C. S. Lewis,15
Ivor Grattan-Guinness,15
Judah Ben Samuel of Regensburg,15
Friedrich Schiller,15
Michael Ruse,15
Alexis de Tocqueville,15
Pierre Leroux,15
Fyodor Dostoevsky,15
Henri Lefebvre,15
Abu al-Hakam al-Kirmani,15
Nikolai Berdyaev,15
Abu Zayd al-Balkhi,15
Simeon ben Zemah Duran,15
Roger Scruton,15
Iris Murdoch,15
Carl Linnaeus,15
Jacopo Zabarella,15
Johannes Kepler,15
Benedetto Croce,15
Nicolai Hartmann,15
William Thompson,15
Thierry of Chartres,15
Jesus of Nazareth,15
Ray Monk,15
Judah Messer Leon,15
Michel de Montaigne,15
Hermann Weyl,15
Bhoja,15
Hermann Cohen,15
Bruce Lee,14
Pierre Bourdieu,14
Akka Mahadevi,14
Richard Price,14
Malcolm X,14
Joseph Butler,14
Isaac ben Moses Arama,14
Thomas Henry Huxley,14
Lysander Spooner,14
Benjamin Tucker,14
Thomas Hodgskin,14
Eusebius of Caesarea,14
Raymond Aron,14
David Bohm,14
Hans Jonas,14
John Wyclif,14
Jan Hus,14
Elisa Aaltola,14
Gregory Bateson,14
Richard Avenarius,14
Jonathan Barnes,14
Richard Bentley,14
Masao Abe,14
Wilhelm Reich,14
Charles W. Morris,14
Giacomo Leopardi,14
Karl Leonhard Reinhold,14
Udayana,14
Uisang,14
Marquis de Condorcet,14
Huey P. Newton,13
David Hartley,13
Wilhelm von Humboldt,13
Ferdinand Lassalle,13
Jean Wahl,13
Hugo Grotius,13
D. Z. Phillips,13
Pillai Lokacharya,13
Do-ol,13
Jiddu Krishnamurti,13
Christiaan Huygens,13
Jacques Ellul,13
Paul Goodman,13
Peter Wessel Zapffe,13
Ludwig Boltzmann,13
Karen Barad,13
Nicolaus Copernicus,13
Bruno Latour,13
Abu Tammam,13
Samuel Clarke,13
George Armitage Miller,13
Charles Babbage,13
Pierre Paul Royer-Collard,13
James Ward,13
Padmanabha Tirtha,13
Rush Rhees,13
John of Salisbury,13
Ivan Illich,13
Jean Hyppolite,13
Bryan Magee,13
Dietrich Bonhoeffer,12
Anacharsis,12
Charles E. Osgood,12
Richard Dedekind,12
Herbert Feigl,12
Erving Goffman,12
Frederick C. Beiser,12
Seneca the Younger,12
Warren Goldfarb,12
Peter Hacker,12
Barry Smith,12
Fujiwara Seika,12
Jeff McMahan,12
Robert Fludd,12
Yi Hwang,12
Petrarch,12
Marin Mersenne,12
Friedrich Heinrich Jacobi,12
Siddheshwar,12
William of Conches,12
Karl Kraus,12
Eric Voegelin,12
John Lewis,12
Kazimierz Twardowski,12
Ray Brassier,12
Thomas Bradwardine,12
Gabriel Bonnot de Mably,12
Liu Shaoqi,12
Ronald Dworkin,12
James Clerk Maxwell,12
George Henry Lewes,12
Mary Whiton Calkins,12
Sam Harris,12
Peter Winch,12
Al-Mawardi,12
Motoori Norinaga,12
Georges Canguilhem,11
Joseph Schumpeter,11
John Zerzan,11
Paul Carus,11
Solomon Feferman,11
R. G. Collingwood,11
Augustus De Morgan,11
Galen Strawson,11
Xun Zi,11
Michel Weber,11
William Lycan,11
John Eccles,11
Christopher Peacocke,11
Carl Stumpf,11
Parashara,11
Axel Honneth,11
Peter Carruthers,11
Monique Wittig,11
Dan Sperber,11
Frantz Fanon,11
Allen Newell,11
Denis Dutton,11
John Ray,11
John Maynard Smith,11
Rollo May,11
Johann Friedrich Herbart,11
James Griffin,11
Simon Critchley,11
Kwame Nkrumah,11
Joseph de Maistre,11
Johannes Scotus Eriugena,11
Paul E. Meehl,11
Marshall McLuhan,11
Philip Kitcher,11
Jean van Heijenoort,11
Maurice Blanchot,11
Dirghatamas,11
Hicetas,11
Josef Pieper,11
Roger Penrose,10
John Perry,10
Benson Mates,10
Seyla Benhabib,10
Allan Bloom,10
Renn Dickson Hampden,10
Johann Georg Hamann,10
John Courtney Murray,10
Jean-Baptiste Lamarck,10
John Broome,10
William Calvert Kneale,10
Daniel Garber,10
Karl Mannheim,10
Viktor Frankl,10
William Temple,10
Marjorie Grene,10
Julien Offray de La Mettrie,10
E. J. Lowe,10
Dwight Macdonald,10
Joseph Ratzinger,10
Robert Fogelin,10
Abd al-Jabbar ibn Ahmad,10
Maria Montessori,10
Heinrich Cornelius Agrippa,10
Gerald Edelman,10
Ernst Bloch,10
William Kingdon Clifford,10
Edward Caird,10
John Wisdom,10
David Edmonds,10
Eleonore Stump,10
Niklas Luhmann,10
Peter Godfrey-Smith,10
Frank Jackson,10
Friedrich Schelling,10
Arthur de Gobineau,10
Rudolf Christoph Eucken,10
H. Richard Niebuhr,10
John Herschel,9
Hubert Dreyfus,9
Abul A'la Maududi,9
Friedrich Albert Lange,9
Richard J. Bernstein,9
Bimal Krishna Matilal,9
Vilfredo Pareto,9
Ted Honderich,9
Zygmunt Bauman,9
Fred Feldman,9
Elliott Sober,9
Holmes Rolston III,9
Heinrich von Kleist,9
Jane Maienschein,9
William Irwin,9
Eduard Zeller,9
Vasugupta,9
Michael Ghiselin,9
Max Black,9
Hans Kelsen,9
Marsilius of Padua,9
Stephen Cole Kleene,9
Johannes Bronkhorst,9
Mary Daly,9
Gerard of Cremona,9
Kuno Fischer,9
Charles Taliaferro,9
Thomas Browne,9
David Papineau,9
William Mitchell,9
John Harris,9
Graham Oppy,9
Paul Gottfried,9
Jacob Burckhardt,9
Andrea Cesalpino,9
Liezi,9
Kim Sterelny,9
Gilbert Harman,9
Jon Elster,9
Ajita Kesakambali,9
George Grote,9
Andrew Pyle,9
Eudoxus of Cnidus,9
Irving Kristol,9
David Hull,9
Anatol Rapoport,9
William Law,9
Gustav Fechner,9
Ernest Lepore,8
C. Stephen Evans,8
John Selden,8
Chao Cuo,8
John Deely,8
Akshobhya Tirtha,8
Lindley Darden,8
Stanley Hauerwas,8
Brian Leiter,8
Paul Benacerraf,8
Bernard Stiegler,8
Howard Robinson,8
Gabriel Biel,8
Fritz Mauthner,8
Robert Flint,8
F. H. Bradley,8
Franz Rosenzweig,8
Bruno Bauer,8
Ralph Barton Perry,8
Ian Barbour,8
Ernst Zermelo,8
Susan Sontag,8
John McCarthy,8
Jean le Rond d'Alembert,8
Paul de Man,8
Ralph McInerny,8
Ludwig von Bertalanffy,8
Simon Blackburn,8
James M. Buchanan,8
Paul E. Griffiths,8
John Kenneth Galbraith,8
David Sedley,8
William Hazlitt,8
Thomas Metzinger,8
James Beattie,8
Aspasius,8
Stuart Hampshire,8
David Wood,8
Norman Kretzmann,8
Alexander Rosenberg,8
Maine de Biran,8
Justinian I,8
Sahotra Sarkar,8
Ghosha,8
Dag Prawitz,8
Richard Popkin,8
Arthur Prior,8
John Norris,8
Georges Rey,8
George Grant,8
Catherine Wilson,8
Julian Baggini,8
Alexius Meinong,8
Joseph Raz,8
George Reisman,8
Gregory Vlastos,8
Edward Stillingfleet,8
John Corcoran,8
Pelagius,8
Kalevi Kull,8
Northrop Frye,7
John Austin,7
Je Tsongkhapa,7
Jonathan Bennett,7
May Sim,7
Aleksandr Dugin,7
Johann Heinrich Lambert,7
Lev Vygotsky,7
Shadworth Hodgson,7
Origen of Alexandria,7
Wendell Berry,7
Sandra Mitchell,7
Eugene Gendlin,7
William Blackstone,7
Marilyn Frye,7
J. P. Moreland,7
Stephen Gaukroger,7
James Burnham,7
Clifford Geertz,7
Martha Kneale,7
Benjamin Constant,7
Robert Filmer,7
Eliot Deutsch,7
Garrett Hardin,7
Georg Henrik von Wright,7
Thomas White,7
David Brewster,7
Alfred I. Tauber,7
Lord Monboddo,7
James Franklin,7
John Campbell,7
Paul Weiss,7
Paul Watzlawick,7
Hans Sluga,7
Marilyn McCord Adams,7
Kai Nielsen,7
Jean Gerson,7
John B. Cobb,7
Jean Bricmont,7
Joseph Margolis,7
Paul Virilio,7
Margaret Boden,7
John Marenbon,7
Alice Ambrose,7
Charlotte Perkins Gilman,7
Peter Sloterdijk,7
Brian Barry,7
Susan Oyama,7
William C. Wimsatt,7
Tara Smith,7
Helen Longino,7
Mikhail Bakhtin,7
Hemachandra,7
John D. Caputo,7
Charles Parsons,7
Domingo de Soto,7
Joseph Levine,7
Tim Lewens,7
Rebecca Goldstein,7
Isaac Levi,7
Lewis Carroll,7
George Yancy,7
Crates of Thebes,7
Jean Bethke Elshtain,6
Gayatri Chakravorty Spivak,6
Allan Gotthelf,6
Samuel Butler,6
Jason Stanley,6
Robert Stalnaker,6
Robert C. Solomon,6
Vissarion Belinsky,6
Amalananda,6
Allen W. Wood,6
Bernard Bosanquet,6
Borden Parker Bowne,6
John Cook Wilson,6
Michael Huemer,6
John Lachs,6
John Macquarrie,6
John Witherspoon,6
Richard Sorabji,6
Richard Boyd,6
Sayyid Qutb,6
Stephen Hicks,6
L. Gordon Graham,6
Jorge J. E. Gracia,6
Nuel Belnap,6
A. A. Long,6
Julius Evola,6
David Stove,6
Metrocles,6
Parshvanatha,6
George Boolos,6
Peter Adamson,6
Parshva,6
Dieter Henrich,6
Karl-Otto Apel,6
Brian Massumi,6
Pierre Hadot,6
Giovanni Gentile,6
John Richardson,6
William Ernest Hocking,6
William Stanley Jevons,6
James Martineau,6
Bhartrhari,6
Kundakunda,6
Richard Shusterman,6
G.W.F. Hegel,6
Adam Ferguson,6
Basilides,6
J. N. Findlay,6
Arthur Fine,6
Douglas B. Rasmussen,6
Tariq Ramadan,6
Alain de Benoist,6
Paul Guyer,6
Peter Simons,6
Daniel Bell,6
Robert B. Talisse,6
Hans Blumenberg,6
Witelo,6
Ratramnus,6
William MacAskill,6
Pierre-Simon Laplace,6
Michael Lou Martin,6
Mary Baker Eddy,6
Anna-Teresa Tymieniecka,6
Peter Unger,6
Pandurang Shastri Athavale,6
Miguel de Unamuno,6
Hippolyte Taine,6
Debra Nails,6
Aron Gurwitsch,6
Gaudapadacharya,6
Robert Bernasconi,6
Richard of St. Victor,6
Keith Yandell,6
I. A. Richards,6
Richard Hooker,6
Justus Lipsius,6
John Toland,6
Avital Ronell,6
Gottschalk of Orbais,6
Philippe Van Parijs,6
Moses Maimonides,6
Richard Taylor,6
Robin Waterfield,6
J. Baird Callicott,6
Robert Kilwardby,6
Myles Burnyeat,6
William H. Gass,6
Michel Serres,6
Graham Harman,5
Brian Davies,5
Ernst von Glasersfeld,5
Raymond Smullyan,5
Don Cupitt,5
George Boas,5
Philippe Lacoue-Labarthe,5
Leonard Peikoff,5
David Pears,5
Michael Williams,5
John Earman,5
Donald M. MacKinnon,5
Kelly Oliver,5
Anthony O'Hear,5
Terence Parsons,5
Thoralf Skolem,5
Sissela Bok,5
C. West Churchman,5
Morris Lazerowitz,5
Dominique Lecourt,5
George Croom Robertson,5
Michael Harrington,5
Edgar S. Brightman,5
Peter Carravetta,5
Pingala,5
Jacques Barzun,5
Alphonso Lingis,5
Byung-Chul Han,5
Antiochus of Ascalon,5
Joseph Agassi,5
Gilbert of Poitiers,5
Walter Sinnott-Armstrong,5
Allan Gibbard,5
Raymond Geuss,5
Alan Ross Anderson,5
Martin Davies,5
Thomas J. J. Altizer,5
Alexander Altmann,5
Ibn al-Rawandi,5
Christian Hermann Weisse,5
Hassan al-Banna,5
Stephen Neale,5
Friedrich Adolf Trendelenburg,5
James McCosh,5
Hao Wang,5
Harriet Martineau,5
Ernest Gellner,5
Ruth Barcan Marcus,5
Harvey Mansfield,5
Gregory of Rimini,5
Paul Oskar Kristeller,5
Edwin Bryant,5
Justin Clemens,5
Sarah Kofman,5
Gisela Striker,5
Gregor Mendel,5
Robert Reich,5
William of Moerbeke,5
Nick Bostrom,5
Drucilla Cornell,5
Thomas Szasz,5
Amiri Baraka,5
Lord Kames,5
John Gray,5
Olympiodorus the Younger,5
David Ray Griffin,5
Henry Brougham,5
Shaun Gallagher,5
Quentin Meillassoux,5
Brian McGuinness,5
Molefi Kete Asante,5
Michael Friedman,5
John Venn,5
Hans Vaihinger,5
Jacques Rohault,5
Stanley Rosen,5
Alexander Nehamas,5
Samuel Pufendorf,5
James H. Cone,5
Mark Alan Walker,5
Fredric Jameson,5
Dignaga,5
David Kelley,5
Ali Shariati,5
Harold Rosenberg,5
Hans Joas,5
Sidney Morgenbesser,5
Maurice Natanson,5
Mary Warnock,5
Keith Ward,5
Andrew Bernstein,5
Philipp Melanchthon,5
David Bentley Hart,5
Vasily Rozanov,5
Philip Pettit,5
Andrew Feenberg,5
Silvia Federici,5
Arnold Ruge,5
William Chittick,5
John Woods,5
Bernhard Riemann,5
Georges Sorel,5
Edward S. Casey,4
Wing-tsit Chan,4
Vere Claiborne Chappell,4
