Name,RawCentrality
Plato,693
Aristotle,611
Cicero,317
Averroes,271
Voltaire,244
Confucius,244
Ibn Khaldun,237
Anselm,231
Thomas Aquinas,229
Mozi,222
Al-Ghazali,216
Mencius,209
Al-Farabi,202
Immanuel Kant,195
David Hume,193
Socrates,192
Arius,183
Bertrand Russell,182
Avicenna,180
Solomon,178
Bonaventure,177
Thucydides,165
Blaise Pascal,163
Plotinus,160
Karl Marx,160
Xenophon,159
Tertullian,158
Augustine of Hippo,157
Han Fei,151
Sun Tzu,149
Bede,148
Proclus,148
William of Ockham,147
Meister Eckhart,145
Friedrich Nietzsche,143
Chanakya,140
William James,140
Roger Bacon,137
Henry of Ghent,136
Pseudo-Dionysius the Areopagite,135
John Locke,133
Porphyry,128
Alvin Plantinga,128
Baruch Spinoza,128
Al-Kindi,127
Edmund Husserl,125
Marsilio Ficino,122
Duns Scotus,121
Nicholas Wolterstorff,121
Peter Lombard,119
Edward N. Zalta,117
Peter van Inwagen,114
Albertus Magnus,114
Henri Bergson,113
Giovanni Pico della Mirandola,112
Nicolas Malebranche,112
Isaac Newton,110
Vladimir Solovyov,110
Alcuin,108
Pythagoras,108
Gorgias,108
Adi Shankara,108
Jean-Luc Marion,106
Gabriel Marcel,105
Lucretius,104
Galen,102
Xenocrates,102
Nicholas of Cusa,100
G. E. Moore,100
Ambrose,99
Martin Heidegger,99
Thomas More,99
Robert Grosseteste,98
Arcesilaus,98
Ramon Llull,97
Apuleius,97
Menedemus,97
Carneades,97
Valluvar,97
Lucian,97
Isidore of Seville,96
Iamblichus,95
Gottlob Frege,95
Clement of Alexandria,94
Chrysippus,94
Parmenides,94
Philo of Larissa,93
Alasdair MacIntyre,93
Ludwig Wittgenstein,92
Karl Popper,92
Ammonius Hermiae,92
Speusippus,92
Syrianus,91
Damascius,90
Numenius of Apamea,90
Alcinous,90
Daniel Dennett,90
Ammonius Saccas,90
Boetius of Dacia,88
Epicurus,88
Martin Buber,88
Abhinavagupta,87
Paul of Venice,87
Martin Luther,86
Hippias,86
Pyrrho,86
Theophrastus,85
Democritus,85
Saul Kripke,85
Leo Strauss,85
Thomas Carlyle,81
Fakhr al-Din al-Razi,81
Josiah Royce,80
Pierre Gassendi,80
John of Damascus,79
Aristides,78
John Stuart Mill,78
Vasubandhu,78
Sigmund Freud,77
Ralph Waldo Emerson,77
Albert Einstein,77
Frithjof Schuon,77
Dante Alighieri,76
Mulla Sadra,76
Michael Dummett,75
Bernard of Clairvaux,75
Elias,74
Ibn Arabi,74
Alonzo Church,74
Roderick Chisholm,74
Cyril of Alexandria,74
Ibn Hazm,73
Frederick Copleston,73
Giordano Bruno,73
Tommaso Campanella,73
John Dewey,73
Thales,72
Peter Geach,72
Adam Smith,71
Ramanuja,71
Hasdai Crescas,70
Gregory of Nyssa,70
Ibn Daud,70
Sextus Empiricus,70
Gersonides,70
Giambattista Vico,70
Francis of Assisi,70
Hildegard of Bingen,69
Karl Rahner,69
Athanasius of Alexandria,69
Antony Flew,69
William Lane Craig,69
Kapila,69
Jacques Maritain,68
Richard Swinburne,68
Ptolemy,68
Paul Tillich,68
Ernst Cassirer,68
Alexander Pruss,67
Pope Gregory I,67
Arthur Schopenhauer,67
William Whewell,65
Ernst Haeckel,65
Posidonius,65
Alexander of Aphrodisias,65
Francisco de Vitoria,65
Saadia Gaon,65
Zeno of Sidon,64
Epictetus,64
Anaxagoras,63
Protagoras,63
Thomas Merton,63
John Henry Newman,63
Charles Sanders Peirce,63
Mircea Eliade,63
Friedrich Schleiermacher,63
Jean Vanier,63
Ibn Bajjah,63
Edith Stein,63
Luis de Molina,62
Miskawayh,62
Sun Yat-sen,62
Pierre Teilhard de Chardin,62
Rabanus Maurus,62
Henry More,61
Nagarjuna,61
Peter Kreeft,61
Auguste Comte,61
Dietrich von Hildebrand,61
Emanuel Swedenborg,61
Ludwig Feuerbach,61
Mao Zedong,61
Johannes Tauler,61
Marcus Aurelius,61
Baron d'Holbach,60
Jaimini,60
Maurice Blondel,60
Bernard Lonergan,60
Anthony Kenny,60
Ibn Masarra,60
Alfred North Whitehead,60
Joachim of Fiore,60
Longinus,60
Zeno of Citium,60
Francis Bacon,60
Walter Hilton,60
Karl Barth,60
Charles Hartshorne,60
Ralph Cudworth,59
Thomas Cajetan,59
Crispin Wright,59
George Santayana,59
Paul Feyerabend,59
Clitomachus,59
Heraclides Ponticus,59
Rudolf Carnap,59
Alice von Hildebrand,59
William Alston,59
Ernst Troeltsch,58
Buddhaghosa,58
Reinhold Niebuhr,58
Empedocles,58
Apollonius of Tyana,58
Zhu Xi,57
Hilary Putnam,57
Charles Darwin,57
Galileo Galilei,57
Albinus,57
Noam Chomsky,57
George Berkeley,57
Cleanthes,56
Vedanta Desika,56
Panaetius,56
Rudolf Otto,56
Roman Ingarden,56
Strato of Lampsacus,56
Desiderius Erasmus,56
Bas van Fraassen,56
Novalis,56
Rudolf Bultmann,55
Archytas,55
Walter Kaufmann,55
Calcidius,54
Solomon Ibn Gabirol,54
Hippocrates,54
Deng Xi,54
Bernard Bolzano,54
Max Weber,54
David Kaplan,54
Dharmakirti,54
Anaximander,53
Hippasus,53
Thomas Hobbes,53
Aenesidemus,53
David the Invincible,53
Lev Shestov,53
Gaius Marius Victorinus,52
Peter Singer,52
Crantor,52
Theodoric of Freiberg,52
Wilfrid Sellars,51
Kanada,51
Metrodorus of Stratonicea,51
Aedesius,51
Chrysanthius,51
Emil Brunner,50
Han Yu,50
Alhazen,50
Jeremy Bentham,50
Hegesias of Cyrene,50
Jean Buridan,50
Antisthenes,50
Shang Yang,50
Gilbert Ryle,50
Vladimir Lenin,49
Carl Gustav Hempel,49
Robert Merrihew Adams,49
Afrikan Spir,49
C. D. Broad,49
Li Si,49
John Peckham,49
Jean-Paul Sartre,48
Kang Youwei,48
Mahavira,48
Otto Neurath,48
Philostratus,48
William Wollaston,48
Cheng Yi,47
Stilpo,47
Leucippus,47
Ian Hacking,47
Feng Youlan,47
Hans Reichenbach,47
Metrodorus of Lampsacus,46
Thrasymachus,46
Alexander of Hales,46
Giles of Rome,46
Cheng Hao,46
Gilles Deleuze,46
Dong Zhongshu,46
Wang Fuzhi,45
Jacques Derrida,45
Mou Zongsan,45
Friedrich Engels,45
Nicole Oresme,45
Diogenes of Oenoanda,45
Carl Jung,44
Archimedes,44
Huang Zongxi,44
Sengzhao,44
Bernard of Chartres,44
Thomas Reid,44
Vincent Ferrer,44
Timon of Phlius,44
Gautama Buddha,43
Prodicus,43
Richard Rorty,43
Albert of Saxony,43
Dominicus Gundissalinus,43
Emmanuel Levinas,43
Marsilius of Inghen,43
Diodorus Cronus,43
Euclid of Megara,43
Epimenides,42
Godfrey of Fontaines,42
Thomas Jefferson,42
Favorinus,42
Asanga,42
Ikhwan al-Safa',42
Shen Buhai,42
Alice Crary,41
Guan Zhong,41
Zisi,41
Max Planck,41
Hossein Nasr,41
Linji Yixuan,41
Muhammad Iqbal,41
Callicles,41
Anniceris,41
Hu Shih,41
Yajnavalkya,41
Zhiyi,41
Zhang Yi,41
Moses Mendelssohn,41
Alain de Lille,40
Hamid al-Din al-Kirmani,40
Raghunatha Siromani,40
Shen Dao,40
Cleobulus,40
Jayanta Bhatta,40
Wang Bi,40
Rudolf Steiner,40
Wilhelm Windelband,39
Lucius Annaeus Cornutus,39
Charles Taylor,39
Li Kui,39
Ch'ien Mu,39
Martin Luther King Jr.,39
Wang Yangming,39
Mahatma Gandhi,39
Liang Qichao,39
Khana,39
John McDowell,39
Hui Shi,38
Walter Benjamin,38
Leo Tolstoy,38
B. R. Ambedkar,38
Yang Xiong,38
Theano,38
Vyasatirtha,38
Li Ao,38
Robert Nozick,37
John Rawls,37
Susan Haack,37
Fred Dretske,37
Zichan,37
Zhang Dongsun,37
Cai Yuanpei,37
Zou Yan,37
Jayatirtha,37
Herbert Spencer,36
Su Qin,36
Zhou Guoping,36
Gaozi,36
Timothy Williamson,36
Simone de Beauvoir,36
Ernest Sosa,36
P. F. Strawson,36
Robert Audi,36
Kabir,36
Tsang Lap Chuen,36
Qiu Renzong,36
John Searle,35
Donald Davidson,35
David Chalmers,35
Franz Brentano,35
Nelson Goodman,34
Edmund Burke,34
Hannah Arendt,34
Michel Foucault,34
Abraham ibn Ezra,34
Nicholas Rescher,34
Shinran,34
Michael Tye,34
Jaegwon Kim,33
Herbert Marcuse,33
Edmund Gettier,33
Maurice Merleau-Ponty,33
Derek Parfit,33
Naropa,33
Gottfried Leibniz,33
Alan Turing,33
Pierre Duhem,33
Benjamin Franklin,33
Nichiren,32
Bodhidharma,32
Ashtavakra,32
Thomas Nagel,32
Agastya,32
Antiphon,32
