Name,RawCentrality
Hermann Lotze,20
Muhammad Abduh,20
Paul Deussen,19
Christian Wolff,19
Dogen,19
Mazdak,19
Edmund Gettier,19
Zongmi,19
Narahari Tirtha,19
Jaegwon Kim,19
Abu Yaqub al-Sijistani,19
Jinul,19
Gotthold Ephraim Lessing,19
John Searle,19
Sir William Hamilton,19
Karl Kautsky,18
David Chalmers,18
Antonio Gramsci,18
Alexander Herzen,18
Guy Debord,18
Isaiah Berlin,18
Paul Churchland,18
Fazang,18
Donald T. Campbell,18
Al-Hilli,18
Angiras,18
Vasishtha,18
Michael Tye,18
Mary Wollstonecraft,18
Basava,18
Willard Van Orman Quine,18
Thomas Nagel,17
Patricia Churchland,17
Moses ibn Ezra,17
Joseph Priestley,17
Derek Parfit,17
Pietro Pomponazzi,17
Donald Davidson,17
Hermann von Helmholtz,17
William Blake,17
Nicholas Rescher,17
Dugald Stewart,17
Victor Cousin,17
G. E. M. Anscombe,17
Maurice Merleau-Ponty,17
Thomas Brown,17
Qusta ibn Luqa,16
Jacques Derrida,16
Hans-Georg Gadamer,16
Simone Weil,16
Paul Edwards,16
Umberto Eco,16
William Godwin,16
George Eliot,16
Hannah Arendt,16
Charles Fourier,16
Andronicus of Rhodes,16
Georgi Plekhanov,16
Judah Messer Leon,15
Lorenzo Valla,15
Eduard Von Hartmann,15
Oliver Wendell Holmes Jr.,15
Abu al-Hakam al-Kirmani,15
Bernard Williams,15
Carl Linnaeus,15
John Maynard Keynes,15
Laurence BonJour,15
Keith DeRose,15
Abu Zayd al-Balkhi,15
Alvin Goldman,15
Jonathan Edwards,15
Judah Ben Samuel of Regensburg,15
Friedrich Schiller,15
Anil Gupta,15
Henry Suso,15
Sri Aurobindo,15
Simeon ben Zemah Duran,15
Eduard Bernstein,15
Henry Sidgwick,15
Alfred Tarski,15
Max Stirner,15
Leslie Stephen,15
James Pryor,15
Rabindranath Tagore,15
Bhoja,15
Emil Cioran,14
Eusebius of Caesarea,14
Carl Schmitt,14
Isaac ben Moses Arama,14
Max Scheler,14
Akka Mahadevi,14
Albert Camus,14
Thomas Henry Huxley,14
Udayana,14
Uisang,14
Karl Leonhard Reinhold,14
David Hilbert,14
Mario Bunge,14
Abraham Maslow,14
Peter of Spain,14
Michel Foucault,14
Thierry of Chartres,14
Donald O. Hebb,13
Christiaan Huygens,13
Masao Abe,13
Pillai Lokacharya,13
Padmanabha Tirtha,13
Hugo Grotius,13
John Rawls,13
Marvin Minsky,13
Ivor Grattan-Guinness,13
Alice Crary,13
Rosa Luxemburg,13
Richard Price,13
Johannes Kepler,13
Cornel West,13
John of Salisbury,13
William Thompson,13
Abu Tammam,13
Charles Taylor,13
R. M. Hare,13
Hermann Cohen,13
Benedetto Croce,13
Tyler Burge,13
James Ward,13
John B. Watson,13
Ludwig Boltzmann,13
Heinrich Rickert,13
Robert Brandom,13
Joseph Butler,13
Pierre Paul Royer-Collard,13
Marquis de Sade,13
David Hartley,13
Johann Gottfried Herder,13
Michel de Montaigne,13
Samuel Clarke,13
Ned Block,13
Pierre Leroux,12
Oswald Spengler,12
Antonio Negri,12
Cornelius Castoriadis,12
Andy Clark,12
John von Neumann,12
Murray Bookchin,12
Richard Bentley,12
Jacopo Zabarella,12
Liu Shaoqi,12
Motoori Norinaga,12
Marin Mersenne,12
Do-ol,12
Michel Onfray,12
Anacharsis,12
Yi Hwang,12
Jacques Lacan,12
Marquis de Condorcet,12
Seneca the Younger,12
Robert Fludd,12
Ludwig von Mises,12
Fyodor Dostoevsky,12
George Boole,12
Fujiwara Seika,12
Lysander Spooner,12
Benjamin Tucker,12
Georg Cantor,12
John Wyclif,12
William of Conches,12
Nikolai Berdyaev,12
Giuseppe Peano,12
Siddheshwar,12
Xun Zi,11
Hicetas,11
Friedrich Hayek,11
Henry Corbin,11
Dietrich Bonhoeffer,11
Jan Hus,11
Rachel Carson,11
Frederick C. Beiser,11
Ferdinand Lassalle,11
Jesus of Nazareth,11
Nicolaus Copernicus,11
Amartya Sen,11
Claude Lefort,11
Kazimierz Twardowski,11
Giacomo Leopardi,11
Friedrich Heinrich Jacobi,11
Parashara,11
Sarvepalli Radhakrishnan,11
Werner Heisenberg,11
Moritz Schlick,11
Thomas Hodgskin,11
Martha Nussbaum,11
Herbert A. Simon,11
Niels Bohr,11
David Benatar,11
Karl Jaspers,11
B. F. Skinner,11
Thomas Bradwardine,11
John Anderson,11
John Ray,11
Dirghatamas,11
Al-Mawardi,11
Bruce Lee,10
Jean-Baptiste Lamarck,10
Gabriel Bonnot de Mably,10
George Herbert Mead,10
C. S. Lewis,10
Nicolai Hartmann,10
Johannes Scotus Eriugena,10
Robert Stern,10
William Paley,10
Wilhelm von Humboldt,10
Julien Offray de La Mettrie,10
William Temple,10
Charles Babbage,10
Kurt Lewin,10
Alan Watts,10
Heinrich Cornelius Agrippa,10
Augustus De Morgan,10
Daniel Kahneman,10
Graham Priest,10
James Mark Baldwin,10
Hermann Weyl,10
Gaston Bachelard,10
Ayn Rand,10
Georges Bataille,10
James Clerk Maxwell,10
Norman Malcolm,10
Erik Erikson,10
Rudolf Christoph Eucken,10
Henri Lefebvre,10
Petrarch,10
Andrea Cesalpino,9
Georg Simmel,9
Carl Stumpf,9
Friedrich Waismann,9
Alexander Bogdanov,9
John Herschel,9
Gerard of Cremona,9
Edward Caird,9
Eduard Zeller,9
Percy Williams Bridgman,9
Deirdre McCloskey,9
Peter Wessel Zapffe,9
A. C. Grayling,9
Kuno Fischer,9
Theodor Adorno,9
Louis Althusser,9
Friedrich Schelling,9
Frank P. Ramsey,9
Erich Fromm,9
Milton Friedman,9
Stephen Toulmin,9
Christine Korsgaard,9
Jonathan Barnes,9
Marsilius of Padua,9
George Grote,9
Lawrence Kohlberg,9
Friedrich Albert Lange,9
Jiddu Krishnamurti,9
Liezi,9
Morton White,9
Abd al-Jabbar ibn Ahmad,9
Thomas Browne,9
Akshobhya Tirtha,8
Chao Cuo,8
Ajita Kesakambali,8
John Selden,8
Eudoxus of Cnidus,8
Max Horkheimer,8
Justinian I,8
Ferdinand de Saussure,8
J. J. C. Smart,8
Benson Mates,8
Andrew Pyle,8
Sidney Hook,8
Christopher Hitchens,8
Jaakko Hintikka,8
William Law,8
Edward Stillingfleet,8
Richard Dedekind,8
Aspasius,8
Robert Flint,8
Maria Montessori,8
William Mitchell,8
Tom Regan,8
Arthur de Gobineau,8
Clarence Irving Lewis,8
Ghosha,8
Arthur Koestler,8
Karl Kraus,8
John Hick,8
Gabriel Biel,8
Jerry Fodor,8
Robert Fogelin,8
Philippa Foot,8
Peter Galison,8
Fred Feldman,8
Jean le Rond d'Alembert,8
Richard Avenarius,8
Richard Popkin,8
Vasugupta,8
Johannes Bronkhorst,8
Cora Diamond,8
Johann Friedrich Herbart,8
Ernest Nagel,8
Daniel Dombrowski,8
George Armitage Miller,8
Charles W. Morris,8
Joseph de Maistre,8
Pelagius,8
John Norris,8
Patrick Suppes,8
Barry Stroud,8
Joseph Schumpeter,8
Ivan Illich,7
Alexius Meinong,7
Nathan Salmon,7
Heinrich von Kleist,7
Franz Rosenzweig,7
James Rachels,7
Oscar Horta,7
Bimal Krishna Matilal,7
Je Tsongkhapa,7
Mary Whiton Calkins,7
Alexis de Tocqueville,7
Garrett Hardin,7
David Sztybel,7
Michael Hardt,7
Bruno Bauer,7
Carol J. Adams,7
Origen of Alexandria,7
Paul E. Meehl,7
John Marenbon,7
Casimir Lewy,7
Thomas Lepeltier,7
Russ Shafer-Landau,7
George Henry Lewes,7
Shadworth Hodgson,7
Domingo de Soto,7
Norman Kretzmann,7
Crates of Thebes,7
William Hazlitt,7
Johann Heinrich Lambert,7
Nancy Cartwright,7
Johann Georg Hamann,7
Steven Best,7
Jean van Heijenoort,7
Eric Voegelin,7
Lord Monboddo,7
Gary L. Francione,7
Ruth Millikan,7
Hemachandra,7
Jean Gerson,7
Michael Walzer,7
David Malet Armstrong,7
David Brewster,7
Charles E. Osgood,7
Keith Donnellan,7
Sue Donaldson,7
Tom Beauchamp,6
Pierre-Simon Laplace,6
Moses Maimonides,6
Gottschalk of Orbais,6
Robert Kilwardby,6
James Beattie,6
Jorge J. E. Gracia,6
John Witherspoon,6
Maine de Biran,6
Debra Nails,6
Pierre Bourdieu,6
John Zerzan,6
John Courtney Murray,6
Bhartrhari,6
Ratramnus,6
Daniel Garber,6
Basilides,6
Peter Adamson,6
Benjamin Constant,6
Parshvanatha,6
F. H. Bradley,6
Ralph McInerny,6
Parshva,6
Hippolyte Taine,6
Witelo,6
Jacob Burckhardt,6
Vissarion Belinsky,6
John Hadley,6
Abul A'la Maududi,6
Hans Kelsen,6
Thomas White,6
Kundakunda,6
William Stanley Jevons,6
Justus Lipsius,6
Robert Filmer,6
R. G. Collingwood,6
Adam Ferguson,6
Metrocles,6
H. Richard Niebuhr,6
James Martineau,6
Ray Monk,6
Jean Baudrillard,6
Amalananda,5
Peter Carruthers,5
May Sim,5
Joseph Ratzinger,5
John Richardson,5
Jeff Sebo,5
Philipp Melanchthon,5
Gilbert of Poitiers,5
Karl Christian Friedrich Krause,5
Antiochus of Ascalon,5
Paola Cavalieri,5
John Lachs,5
Will Kymlicka,5
Mark Rowlands,5
Bernard Rollin,5
Paul Oskar Kristeller,5
Steve F. Sapontzis,5
George Croom Robertson,5
Bernhard Riemann,5
Rollo May,5
John Toland,5
Paul Carus,5
Ibn al-Rawandi,5
Lord Kames,5
Samuel Pufendorf,5
Vilfredo Pareto,5
Ralph Barton Perry,5
Richard Hooker,5
Arnold Ruge,5
Giovanni Gentile,5
Leonard Nelson,5
Dale Jamieson,5
James McCosh,5
Harriet Martineau,5
David Bentley Hart,5
Pingala,5
Dan Sperber,5
Barry Smith,5
John Harris,5
H. L. A. Hart,5
William of Moerbeke,5
Jacques Rohault,5
Henry Brougham,5
Ernst Zermelo,5
Marilyn McCord Adams,5
Friedrich Adolf Trendelenburg,5
Mary Midgley,5
Cass Sunstein,5
Christian Hermann Weisse,5
Stephen Gaukroger,5
Dignaga,5
Kristin Andrews,5
William Blackstone,5
Richard of St. Victor,5
Giorgio Agamben,5
Alexander Altmann,5
Paul Goodman,5
Mikhail Bakhtin,5
Gaudapadacharya,5
Josef Pieper,5
Arthur Fine,5
Julian Baggini,5
Jessica Pierce,5
Gary Varner,5
Gianni Vattimo,5
Jacques Barzun,5
Denis Dutton,5
Clare Palmer,5
Jean-Luc Nancy,5
Josephine Donovan,5
Michel Weber,5
Gregory of Rimini,5
Catia Faria,5
John Corcoran,5
Priscilla Cohn,5
Stephen R. L. Clark,5
Eliot Deutsch,5
Richard J. Bernstein,5
Allen W. Wood,5
David DeGrazia,5
David Bohm,5
Edwin Bryant,4
George of Trebizond,4
Huey P. Newton,4
Kwame Nkrumah,4
Melissus of Samos,4
Makkhali Gosala,4
John Broome,4
Susanne Bobzien,4
Max Black,4
Wendell Berry,4
Angela Davis,4
Aleksandr Dugin,4
Hugh of St Victor,4
Jonathan Bennett,4
John Eccles,4
Gregory Bateson,4
Gregory Vlastos,4
Robin Waterfield,4
Renn Dickson Hampden,4
Herbert Feigl,4
Roland Barthes,4
Joxe Azurmendi,4
Alain Badiou,4
John Kenneth Galbraith,4
Michael Friedman,4
Anna-Teresa Tymieniecka,4
Matthew of Aquasparta,4
Raymond Aron,4
Alice Ambrose,4
Ernst von Glasersfeld,4
George Grant,4
Paul Gottfried,4
James Griffin,4
John Gray,4
Robert B. Talisse,4
W. K. C. Guthrie,4
Vincent of Beauvais,4
Eleonore Stump,4
Otto Weininger,4
Olympiodorus the Younger,4
Jason Stanley,4
John Venn,4
Hans Vaihinger,4
Jean Wahl,4
Lev Vygotsky,4
Richard Sorabji,4
Georges Sorel,4
F. C. S. Schiller,4
Walter Burley,4
Gerolamo Cardano,4
Roger Penrose,4
Hans Sluga,4
Dieter Henrich,4
Vasily Rozanov,4
Wilhelm Reich,4
Jean Bodin,4
Ted Honderich,4
Cesare Cremonini,4
Ibn al-Tayyib,4
Luce Irigaray,4
Xenophanes of Colophon,4
Richard Shusterman,4
Juan de Mariana,4
William Calvert Kneale,4
Martha Kneale,4
Karl Mannheim,4
Benjamin Collins Brodie,4
David Sedley,4
Leopold Kronecker,4
Antoine Arnauld,4
Hincmar,4
William Ralph Inge,4
Charlotte Perkins Gilman,4
D. V. Gundappa,4
Richard Cumberland,4
Yang Chu,4
Isaac Levi,4
Georges Florovsky,4
A. A. Long,4
Gustav Fechner,4
Christian von Ehrenfels,4
Bryan Magee,4
Emil du Bois-Reymond,4
John Macquarrie,4
George Campbell,4
William Kingdon Clifford,4
Lewis Carroll,4
Joseph Margolis,4
Ernst Mayr,4
Jeff McMahan,4
Bernard Bosanquet,4
Benjamin Whichcote,4
Samuel Butler,4
Jacob Friedrich von Abel,4
Brian McGuinness,4
Colin McGinn,4
Adelard of Bath,4
Asclepiades of Bithynia,4
Anaxarchus,4
David Wood,3
John Woods,3
Heraclitus of Ephesus,3
John Passmore,3
Stanley Cavell,3
Justus Buchler,3
John Campbell,3
John D. Caputo,3
Nishitani Keiji,3
Sam Harris,3
Thoralf Skolem,3
Brand Blanshard,3
Christian Thomasius,3
John Wisdom,3
Jacobus Arminius,3
Giovanni Botero,3
Axel Honneth,3
Robert C. Solomon,3
Lopamudra,3
Shalva Nutsubidze,3
Maitreyi,3
David Friedrich Strauss,3
Debendranath Tagore,3
Tanabe Hajime,3
William Irwin,3
John B. Cobb,3
Michael Lou Martin,3
John Allen,3
Andrew Bowie,3
Christine de Pizan,3
Vatsyayana,3
Alcmaeon of Croton,3
Richard Taylor,3
Galen Strawson,3
Sandra Harding,3
Bernard Stiegler,3
Hans Jonas,3
John Cook Wilson,3
Hans Cornelius,3
Louis Couturat,3
Candrakirti,3
James H. Cone,3
Lucio Colletti,3
Wing-tsit Chan,3
Henry Longueville Mansel,3
Ilsetraut Hadot,3
Pierre Hadot,3
Gregor Mendel,3
Petrus Ramus,3
Julius Caesar Scaliger,3
Michael Oakeshott,3
Immanuel Hermann Fichte,3
Bernard R. Goldstein,3
Richard Rufus,3
Harvey Mansfield,3
John Austin,3
Sayyid Qutb,3
John Deely,3
Alain de Benoist,3
Jitendra Nath Mohanty,3
Margaret Mead,3
Ernst Bloch,3
Agostino Nifo,3
Thomas J. J. Altizer,3
Bernardino Telesio,3
Kazimierz Ajdukiewicz,3
Diagoras,3
David Farrell Krell,3
Erving Goffman,3
Anthony Gottlieb,3
L. Gordon Graham,3
Julia Kristeva,3
Mary Astell,3
John Balguy,3
Joseph Glanvill,3
James Harrington,3
Philip P. Wiener,3
Franciscus Mercurius van Helmont,3
John Sergeant,3
Kalevi Kull,3
Antonio Labriola,3
Clifford Geertz,3
Nishida Kitaro,3
Viktor Frankl,3
Mary Baker Eddy,3
Abu al-Hudhayl,3
Philipp Frank,3
Elisabeth of Bohemia,3
Maurice Blanchot,3
Ernest Gellner,3
Kenneth Arrow,3
Pierre d'Ailly,3
Abraham Robinson,3
Walter Charleton,3
Henry James Sr.,3
Kurt Grelling,3
Francisco Varela,3
Kurt Flasch,3
Northrop Frye,3
J. N. Findlay,3
Herman of Carinthia,3
Jacques Ellul,3
Paul Weiss,3
Hassan al-Banna,3
Bruno Latour,3
Morris Lazerowitz,3
William Ernest Johnson,3
Brian Leiter,3
Epicharmus,3
Jean Jacques Rousseau,3
Madhava Tirtha,3
Gerald Edelman,3
George Reisman,3
Anthony Collins,3
Zengzi,3
Kenelm Digby,3
G.W.F. Hegel,3
Thomas Percival,3
John Gay,3
Vere Claiborne Chappell,3
Peter Carravetta,3
Abner of Burgos,3
Friedrich von Schlegel,3
Adolf Reinach,3
I. A. Richards,3
Basaveshwara,2
Georges Canguilhem,2
Kai Nielsen,2
John Hoppus,2
bell hooks,2
Yehuda Halevi,2
Adam de Wodeham,2
William of Ware,2
Huston Smith,2
Ninian Smart,2
Gerbert of Aurillac,2
Fulbert of Chartres,2
Erwin Rohde,2
Hastings Rashdall,2
Catherine Pickstock,2
Gottlob Ernst Schulze,2
Henry Stanton,2
Quassim Cassam,2
William Chittick,2
Haridas Chaudhuri,2
Francesco Algarotti,2
Arthur Prior,2
Edgar S. Brightman,2
John J. McDermott,2
Robert Paul Wolff,2
Debiprasad Chattopadhyaya,2
Arnold Geulincx,2
Damaris Cudworth Masham,2
Bernard le Bovier de Fontenelle,2
Ernst Nolte,2
Graham Oppy,2
Rush Rhees,2
Georges Rey,2
Robert Reich,2
Arthur Collier,2
Jakob Friedrich Fries,2
Georg Christoph Lichtenberg,2
David Edmonds,2
David Shepherd Nivison,2
Ian Barbour,2
Hipparchia of Maroneia,2
William Ernest Hocking,2
E. J. Lowe,2
Hubert Dreyfus,2
John of Jandun,2
Dorothy Emmet,2
Ernst Behler,2
Jean Bethke Elshtain,2
Keith Ward,2
Hao Wang,2
Archibald Garden Wernham,2
Hervaeus Natalis,2
Lewis White Beck,2
Beth Lord,2
Mark Lilla,2
Paul Watzlawick,2
Frantz Fanon,2
C. Stephen Evans,2
Sandra Bartky,2
Silvia Federici,2
Martha Albertson Fineman,2
Mark Alan Walker,2
Ludwig Landgrebe,2
Philippe Lacoue-Labarthe,2
William Chillingworth,2
Margaret Cavendish,2
Howard Robinson,2
Marilyn Frye,2
Peter Olivi,2
Narayana Panditacharya,2
Eugene Gendlin,2
Rudolf Arnheim,2
A. H. Armstrong,2
Randall Auxier,2
Nancy Fraser,2
James Franklin,2
Allan Bloom,2
Mary Daly,2
Don Cupitt,2
Louis P. Pojman,2
Joseph Levine,2
Hans Freyer,2
John Fiske,2
G. I. Gurdjieff,2
Julius Evola,2
Anandavardhana,2
William Lycan,2
Pandurang Shastri Athavale,2
Michael Ruse,2
Jay L. Garfield,2
