Name,RawCentrality
Emmanuel Levinas,20
Isaac Newton,20
Hunayn ibn Ishaq,20
Joseph Soloveitchik,19
Ibn Kammuna,19
Moses Hess,19
Abdolkarim Soroush,19
Reza Davari Ardakani,19
Taha Abdurrahman,19
Salomon Maimon,19
Moses Mendelssohn,19
Syed Muhammad Naquib al-Attas,19
Isaac Cardoso,19
Mostafa Malekian,19
Francisco Sanches,19
Joseph Solomon Delmedigo,19
Isaac Orobio de Castro,19
Ibn Tzaddik,18
Abu Yaqub al-Sijistani,18
Ahmad ibn Hanbal,18
Nasir al-Din Tusi,18
Muhammad Abduh,17
Narahari Tirtha,17
Al-Hilli,17
Vasishtha,17
Angiras,17
Zongmi,17
Fazang,16
Qusta ibn Luqa,16
Jinul,16
Karl Marx,16
Abu Zayd al-Balkhi,15
Abu al-Hakam al-Kirmani,15
Immanuel Kant,15
Andronicus of Rhodes,15
Isocrates,15
Eusebius of Caesarea,14
Martin Luther,14
Baron d'Holbach,14
Bhoja,14
Basava,14
Yi I,14
Daniel Dennett,13
Udayana,13
Abu Tammam,13
Moses ibn Ezra,13
Thierry of Chartres,12
Henry Suso,12
Galileo Galilei,12
Simone Weil,12
Akka Mahadevi,12
Anthony Kenny,12
John of Salisbury,12
Karl Popper,12
Uisang,12
Desiderius Erasmus,12
Ludwig Feuerbach,11
William of Conches,11
Thomas Carlyle,11
Isaac ben Moses Arama,11
Simeon ben Zemah Duran,11
Martin Heidegger,11
Peter of Spain,11
Dogen,11
Judah Ben Samuel of Regensburg,11
Dirghatamas,11
William James,11
Siddheshwar,11
Judah Messer Leon,11
Pietro Pomponazzi,10
Hicetas,10
William Alston,10
Parashara,10
Paul Tillich,10
Ernst Haeckel,10
Pillai Lokacharya,10
Padmanabha Tirtha,10
Walter Kaufmann,10
Paul Deussen,10
Ernst Cassirer,9
Liezi,9
Jaegwon Kim,9
Alfred North Whitehead,9
Ludwig Wittgenstein,9
Gerard of Cremona,9
Jonathan Barnes,9
Mircea Eliade,9
Yi Hwang,9
Jacopo Zabarella,9
Fujiwara Seika,9
Motoori Norinaga,9
Friedrich Schleiermacher,9
Peter Singer,9
Al-Mawardi,9
Xun Zi,9
Peter Geach,9
Liu Shaoqi,9
Carl Jung,9
Rudolf Otto,9
Abd al-Jabbar ibn Ahmad,9
Chao Cuo,8
George Berkeley,8
Rudolf Bultmann,8
William Whewell,8
Karl Barth,8
William Wollaston,8
Francis Bacon,8
John Calvin,8
John Wyclif,8
Lorenzo Valla,8
Jeremy Bentham,8
Justinian I,8
John Locke,8
Johannes Scotus Eriugena,8
Richard Swinburne,8
Paracelsus,8
Robert Boyle,8
Emil Brunner,8
Rudolf Steiner,8
Ernst Troeltsch,8
George Santayana,8
Lev Shestov,8
Afrikan Spir,8
Seneca the Younger,8
Reinhold Niebuhr,8
Thomas Bradwardine,8
Aspasius,8
Charles Hartshorne,8
Robert Merrihew Adams,8
William Lane Craig,8
Antony Flew,8
Eudoxus of Cnidus,8
Alexander Pruss,8
Michel Onfray,8
C. D. Broad,7
Hemachandra,7
Pierre Duhem,7
John Stuart Mill,7
Johannes Bronkhorst,7
Umberto Eco,7
Robert Fogelin,7
Michel de Montaigne,7
Vasugupta,7
John Marenbon,7
Bimal Krishna Matilal,7
Benson Mates,7
Akshobhya Tirtha,7
Crates of Thebes,7
Marsilius of Padua,7
Fred Feldman,6
Parshva,6
Do-ol,6
Parshvanatha,6
Pelagius,6
Jorge J. E. Gracia,6
Henry Corbin,6
Julien Offray de La Mettrie,6
Jacques Derrida,6
Basilides,6
Charles Sanders Peirce,6
Je Tsongkhapa,6
Denis Diderot,6
Bhartrhari,6
Auguste Comte,6
Jan Hus,6
Ajita Kesakambali,6
Peter Adamson,6
Ghosha,6
Debra Nails,6
William Temple,6
Metrocles,6
Masao Abe,6
Kundakunda,6
Fred Dretske,5
Imre Lakatos,5
Larry Laudan,5
Robert Audi,5
Julian Baggini,5
Norman Kretzmann,5
Carl Gustav Hempel,5
Rudolf Carnap,5
Origen of Alexandria,5
Gilles Deleuze,5
Ian Hacking,5
Gilbert of Poitiers,5
Gregory of Rimini,5
Paul Edwards,5
Paul Feyerabend,5
Bas van Fraassen,5
Pingala,5
Dignaga,5
Mahatma Gandhi,5
Henry George,5
Gilbert Ryle,5
Hans Reichenbach,5
Michael Polanyi,5
Gabriel Biel,5
Wilhelm Windelband,5
Hilary Putnam,5
Otto Neurath,5
Wilfrid Sellars,5
Robert Kilwardby,5
Thomas Jefferson,5
Antiochus of Ascalon,5
Jean Gerson,5
Moses Maimonides,5
Hugh of St Victor,4
Yang Chu,4
Robin Waterfield,4
D. V. Gundappa,4
C. S. Lewis,4
Vincent of Beauvais,4
Xenophanes of Colophon,4
A. A. Long,4
Ibn al-Rawandi,4
William of Moerbeke,4
Eduard Zeller,4
Anaxarchus,4
Gaudapadacharya,4
David Sedley,4
Amalananda,4
Gottschalk of Orbais,4
Eliot Deutsch,4
Asclepiades of Bithynia,4
Pierre Bayle,4
George of Trebizond,4
Richard Sorabji,4
Ernest Sosa,4
Thomas Reid,4
W. K. C. Guthrie,4
Matthew of Aquasparta,4
Hincmar,4
Ratramnus,4
Melissus of Samos,4
Ibn al-Tayyib,4
Heinrich Cornelius Agrippa,4
Witelo,4
Olympiodorus the Younger,4
Christopher Hitchens,4
Nicolaus Copernicus,4
Makkhali Gosala,4
Richard of St. Victor,3
John Dewey,3
Sarvepalli Radhakrishnan,3
William Blake,3
Ilsetraut Hadot,3
Charles Darwin,3
Anil Gupta,3
P. F. Strawson,3
Marilyn McCord Adams,3
Abul A'la Maududi,3
Michael Lou Martin,3
Maitreyi,3
Henry David Thoreau,3
Rabindranath Tagore,3
Adelard of Bath,3
Abner of Burgos,3
Robert Nozick,3
Edmund Burke,3
Abu al-Hudhayl,3
Joseph Ratzinger,3
James Pryor,3
Arthur Schopenhauer,3
Sri Aurobindo,3
Madhava Tirtha,3
Zengzi,3
Pierre d'Ailly,3
Richard Rufus,3
Albert Einstein,3
Martha Nussbaum,3
Candrakirti,3
Adam Smith,3
Mikhail Bakunin,3
Pierre Hadot,3
Sam Harris,3
Susan Haack,3
Edmund Gettier,3
Herman of Carinthia,3
Timothy Williamson,3
Franz Brentano,3
Alcmaeon of Croton,3
Keith DeRose,3
Thomas Hobbes,3
Christiaan Huygens,3
Albert Camus,3
Richard Hooker,3
Werner Heisenberg,3
Epicharmus,3
Heraclitus of Ephesus,3
Christine de Pizan,3
Gregory Vlastos,3
Johannes Kepler,3
A. C. Grayling,3
Petrarch,3
Nelson Goodman,3
Alvin Goldman,3
John McDowell,3
Edwin Bryant,3
Mario Bunge,3
Laurence BonJour,3
Samuel Johnson,3
Vatsyayana,3
Andrea Cesalpino,3
Jesus of Nazareth,3
Eleonore Stump,3
John Ray,3
John Adams,2
Leo Tolstoy,2
Thomas Nagel,2
Zeno of Tarsus,2
Richard Rorty,2
Uddyotakara,2
Ferdinand de Saussure,2
John of Jandun,2
Alan Turing,2
Bryan W. Van Norden,2
J. O. Urmson,2
Anna-Teresa Tymieniecka,2
Michael Tye,2
Gianni Vattimo,2
Anacharsis,2
Diagoras,2
Shalva Nutsubidze,2
Derek Parfit,2
Michael Oakeshott,2
Graham Oppy,2
Friedrich Engels,2
Georges Florovsky,2
Nicholas Rescher,2
Graham Priest,2
Peter Olivi,2
Friedrich Schiller,2
C. J. F. Williams,2
Ibn al-Khammar,2
Friedrich Schelling,2
Hypatia of Alexandria,2
Alexander Bain,2
Samuel Taylor Coleridge,2
Basaveshwara,2
Jiddu Krishnamurti,2
Johann Wolfgang von Goethe,2
Anandavardhana,2
George Grote,2
David Shepherd Nivison,2
Hervaeus Natalis,2
Alfred Russel Wallace,2
John D. Caputo,2
Narayana Panditacharya,2
Hipparchia of Maroneia,2
Jacobus Arminius,2
Charles H. Kahn,2
Terence Irwin,2
Philodemus of Gadara,2
Susanne Bobzien,2
Ned Block,2
Wendell Berry,2
Gottfried Leibniz,2
Tyler Burge,2
Luc Brisson,2
Muhammad al-Nasafi,2
Peter Carravetta,2
A. H. Armstrong,2
Hannah Arendt,2
Alexander Altmann,2
Roger T. Ames,2
Marvin Minsky,2
William of Champeaux,2
Maurice Merleau-Ponty,2
Ralph McInerny,2
Thomas J. J. Altizer,2
William of Saint-Amour,2
Philolaus of Croton,2
Metrodorus of Chios,2
Walter Burley,2
Yehuda Halevi,2
Walafrid Strabo,2
Sedulius Scottus,2
John Toland,2
G. E. M. Anscombe,2
Robert Fludd,2
Donald Davidson,2
Brian Davies,2
Andy Clark,2
R. M. Hare,2
David Bentley Hart,2
Wing-tsit Chan,2
Debiprasad Chattopadhyaya,2
Fulbert of Chartres,2
Gerbert of Aurillac,2
John Searle,2
May Sim,2
Titus Pomponius Atticus,2
David Chalmers,2
Jacob Burckhardt,2
Paul Carus,2
Patricia Churchland,2
Marcel Conche,2
Paul Churchland,2
Lloyd P. Gerson,2
Bernard R. Goldstein,2
Mazdak,2
Jean-Baptiste Lamarck,2
Marquis de Sade,2
Carl Linnaeus,2
Nicholas D. Smith,2
Michel Foucault,2
Lopamudra,2
Jay L. Garfield,2
Aristo of Chios,2
Jonathan Wolff,1
Paul Woodruff,1
Cornel West,1
Hao Wang,1
Gottlob Ernst Schulze,1
Isvarakrsna,1
Bruno Bauer,1
William Thompson,1
Tominaga Nakamoto,1
Yahya ibn Adi,1
Ibn ar-Rawandi,1
James Mill,1
Cebes of Thebes,1
Richard Gaskin,1
Ernest Gellner,1
Milton Friedman,1
Erich Fromm,1
Domingo de Soto,1
Vallabhacharya,1
Prudentius of Troyes,1
Michael Frede,1
Philippa Foot,1
Gary L. Francione,1
Kurt Flasch,1
Luciano Floridi,1
Jean Bethke Elshtain,1
Samuel Clarke,1
Paul Draper,1
Daniel Dombrowski,1
Sue Donaldson,1
Allan Gotthelf,1
Agostino Nifo,1
Justus Lipsius,1
Alan Gewirth,1
Bernard le Bovier de Fontenelle,1
Thomas Browne,1
Joseph Butler,1
Walter Charleton,1
Charles De Koninck,1
John Corcoran,1
John M. Cooper,1
Emil Cioran,1
Michael Harrington,1
David Hartman,1
Michael Hardt,1
Liu Tsung-chou,1
Sibawayh,1
Abu Hayyan al-Tawhidi,1
Photios I of Constantinople,1
John Haldane,1
Philip Hallie,1
Haridas Chaudhuri,1
William Chittick,1
Noam Chomsky,1
Nemesius of Emesa,1
Peter the Iberian,1
Peter of Pisa,1
Joannes Philoponus,1
Abd al-Masih ibn Ishaq al-Kindi,1
Cornelius Castoriadis,1
Hecato of Rhodes,1
George Edward Hughes,1
Robert Maynard Hutchins,1
Angie Hobbs,1
Ted Honderich,1
Oscar Horta,1
Joachim Jungius,1
John Hick,1
Jennifer Michael Hecht,1
Eubulides of Miletus,1
Irving Kristol,1
Cesare Cremonini,1
Raymond Klibansky,1
Martha Kneale,1
Wilbur Knorr,1
Lu Ban,1
Charles Butterworth,1
John Cage,1
Myles Burnyeat,1
Alain de Botton,1
Hans Blumenberg,1
Steven Best,1
Kumazawa Banzan,1
Gadadhara Bhattacharya,1
John Gay,1
David Benatar,1
Simone de Beauvoir,1
Jc Beall,1
Hassan al-Banna,1
Pandurang Shastri Athavale,1
E. J. Lowe,1
Brian Leftow,1
Thomas Lepeltier,1
Jacques Lacan,1
Wasil ibn Ata,1
Remigius of Auxerre,1
Gerolamo Cardano,1
William of Ware,1
Sterling M. McMurrin,1
George I. Mavrodes,1
Rollo May,1
Ernst Mayr,1
M. M. McCabe,1
Adam de Wodeham,1
Yadava Prakaasa,1
Zeami Motokiyo,1
William of Middleton,1
Bryan Magee,1
Polyaenus of Lampsacus,1
Purana Kassapa,1
Pakudha Kaccayana,1
William of Auxerre,1
Walter Chatton,1
William of Durham,1
Jitendra Nath Mohanty,1
William of Pagula,1
William of St-Thierry,1
William of Sherwood,1
Walter of Mortagne,1
William of Alnwick,1
Julia Annas,1
Christian Wolff,1
Yen Yuan,1
Scott Aikin,1
Carol J. Adams,1
Elisa Aaltola,1
Hermann Weyl,1
Peter Wessel Zapffe,1
Watsuji Tetsuro,1
Shvetaketu,1
Shukracharya,1
Pherecydes of Syros,1
Philo the Dialectician,1
Debendranath Tagore,1
Tanabe Hajime,1
Henry Sidgwick,1
Tiruvalluvar,1
Oswald Spengler,1
Urso of Calabria,1
Antonio Negri,1
Robert Cummings Neville,1
John Courtney Murray,1
Yujin Nagasawa,1
Euclid of Alexandria,1
Gargi Vachaknavi,1
Gongsun Longzi,1
Ernest Addison Moody,1
Joseph Schumpeter,1
Erwin Rohde,1
Franz Rosenzweig,1
Theodorus of Cyrene,1
Hastings Rashdall,1
Nishi Amane,1
Gregor Mendel,1
Herman Philipse,1
Catherine Pickstock,1
Josef Pieper,1
Terence Parsons,1
Kai Nielsen,1
Nishitani Keiji,1
Linda Nochlin,1
William de la Mare,1
Trivikrama Panditacharya,1
Agrippa the Sceptic,1
Franklin Merrell-Wolff,1
Miki Kiyoshi,1
William Mitchell,1
Joseph de Maistre,1
David Brewster,1
Thomas Brown,1
Vladimir Lenin,1
George Henry Lewes,1
Shao Yung,1
Philip the Chancellor,1
George Gemistos Plethon,1
Cavalcante de' Cavalcanti,1
Ayn Rand,1
Sayyid Qutb,1
James Rachels,1
Bernard Silvestris,1
Thomas of Erfurt,1
Louis P. Pojman,1
Richard Popkin,1
William Godwin,1
Peter Kropotkin,1
Ferdinand Lassalle,1
Hans Kelsen,1
Nishida Kitaro,1
Ali ibn Abbas al-Majusi,1
David Hilbert,1
Elbert Hubbard,1
Eduard Von Hartmann,1
James V. Schall,1
J. L. Schellenberg,1
William L. Rowe,1
John Sallis,1
Tom Regan,1
Greg Restall,1
Jan van Ruysbroek,1
Richard Brinkley,1
Friedrich Hayek,1
Benjamin Franklin,1
Robert Flint,1
George Eliot,1
Demetrius the Cynic,1
Dunash ibn Tamim,1
Fyodor Dostoevsky,1
Profiat Duran,1
Pietro d'Abano,1
Christopher Shields,1
Amartya Sen,1
Stuart Shanker,1
Chang Tsai,1
Clarembald of Arras,1
Roger Marston,1
David Hartley,1
Francesco de Sanctis,1
Richard Dedekind,1
Samuel Butler,1
Niels Bohr,1
Ludwig Boltzmann,1
Heinrich von Staden,1
Moses Narboni,1
Nicholas of Autrecourt,1
David Sztybel,1
Gisela Striker,1
Robert C. Solomon,1
Huston Smith,1
Gennadius Scholarius,1
Blasius of Parma,1
Heiric of Auxerre,1
Karl Leonhard Reinhold,1
David Ricardo,1
Gotthold Ephraim Lessing,1
Richard Taylor,1
Peter of Auvergne,1
Mahapurna,1
Shri Madhvacharya,1
Stephen Toulmin,1
George Boole,1
Giacomo Leopardi,1
John of La Rochelle,1
Robert M. Young,1
Mark Wrathall,0
John Zerzan,0
Jan Zwicky,0
John Worrall,0
Alenka ZupanÄiÄ,0
Estanislao Zuleta,0
Rachel Zuckert,0
Michael Zuckert,0
Catherine Zuckert,0
FranÃ§ois Zourabichvili,0
Volker Zotz,0
ElÃ©mire Zolla,0
Slavoj Å½iÅ¾ek,0
George Yancy,0
Keith Yandell,0
Durandus of St. PourÃ§ain,0
Immanuel the Roman,0
James of Viterbo,0
Joseph Kaspi,0
Henry of Harclay,0
Aristippus the Elder of Cyrene,0
Anaximenes of Miletus,0
Akspada Gautama,0
Cemal YÄ±ldÄ±rÄ±m,0
Francis Parker Yockey,0
John Howard Yoder,0
John W. Yolton,0
Karol WojtyÅa,0
Jan WoleÅski,0
Pierre Paul Royer-Collard,0
Mulla Hadi Sabzevari,0
Friedrich Carl von Savigny,0
Georg Christoph Lichtenberg,0
Gabriel Bonnot de Mably,0
Maine de Biran,0
John Millar,0
Lord Monboddo,0
Novalis,0
Lorenz Oken,0
James Oswald,0
Thomas Paine,0
William Paley,0
Heinrich von Kleist,0
Richard Payne Knight,0
Martin Knutzen,0
JÄbir ibn HayyÄn,0
Jahm bin Safwan,0
Juan Chi,0
Hierocles the Stoic,0
Himerius,0
Ho Yen,0
Karl Christian Friedrich Krause,0
Nachman Krochmal,0
Wilhelm Traugott Krug,0
Richard Price,0
Joseph Priestley,0
Daniel Raymond,0
August Wilhelm Rehberg,0
Antonio Rosmini-Serbati,0
Jean Jacques Rousseau,0
Claude Henri de Rouvroy Comte de Saint-Simon,0
Kazimierz Ajdukiewicz,0
Konstantin Sergeyevich Aksakov,0
Samuel Alexander,0
Friedrich von Schlegel,0
Shah Wali Allah,0
Lady Mary Shepherd,0
Heinrich Christoph Wilhelm Sigwart,0
Hryhori Skovoroda,0
Jan Sniadecki,0
Karl Wilhelm Ferdinand Solger,0
Anne Louise Germaine de StaÃ«l,0
StanisÅaw Staszic,0
Dugald Stewart,0
Thomas Percival,0
Issac de Pinto,0
Isaac Ben Solomon Israeli,0
Gaston Bachelard,0
Alfred Baeumler,0
Mikhail Bakhtin,0
James Mark Baldwin,0
Jules BarthÃ©lemy-Saint-Hilaire,0
Georges Bataille,0
Tai Chen,0
Johannes Nikolaus Tetens,0
Abraham Tucker,0
Hsi K'ang,0
Vauvenargues,0
John Witherspoon,0
Mary Wollstonecraft,0
YÃ¼ Cheng-hsieh,0
Robert Adamson,0
Jamal al-Din al-Afghani,0
Vissarion Belinsky,0
Gustave Belot,0
Julien Benda,0
Walter Benjamin,0
Nikolai Berdyaev,0
Eduard Bernstein,0
Nathan Birnbaum,0
Brand Blanshard,0
Ernst Bloch,0
Benjamin Paul Blood,0
Hermann Blumenau,0
Henri-FrÃ©dÃ©ric Amiel,0
John Anderson,0
Roberto ArdigÃ²,0
Valentin Ferdinandovich Asmus,0
Richard Avenarius,0
Johann Heinrich Lambert,0
Lamennais,0
Pierre-Simon Laplace,0
Pierre LaromiguiÃ¨re,0
Pierre Leroux,0
Samuel Heywood,0
Laurens Perseus Hickok,0
Hermann Friedrich Wilhelm Hinrichs,0
Thomas Hodgskin,0
Josef HoÃ«nÃ©-Wronski,0
Friedrich HÃ¶lderlin,0
John Hoppus,0
Wilhelm von Humboldt,0
Friedrich Heinrich Jacobi,0
David Baumgardt,0
Oskar Becker,0
Mary Whiton Calkins,0
Norman Robert Campbell,0
Georg Cantor,0
George Boas,0
Alexander Bogdanov,0
John Elof Boodin,0
Fridugisus,0
Gaius Musonius Rufus,0
Bernard Bosanquet,0
Emile Boutroux,0
Oets Kolk Bouwsma,0
Borden Parker Bowne,0
F. H. Bradley,0
Percy Williams Bridgman,0
Edgar S. Brightman,0
Luitzen Egbertus Jan Brouwer,0
Emile Auguste Chartier,0
Nikolai Chernyshevsky,0
Leon Chwistek,0
August Cieszkowski,0
William Kingdon Clifford,0
Chapman Cohen,0
Hermann Cohen,0
R. G. Collingwood,0
Josephus Flavius Cook,0
Orestes Brownson,0
Constantin Brunner,0
Leon Brunschvicg,0
James Bryce 1st Viscount Bryce,0
Ludwig BÃ¼chner,0
Sergei Nikolaevich Bulgakov,0
Edward Caird,0
Arthur Eddington,0
John Cook Wilson,0
Ananda Kentish Coomaraswamy,0
Hans Cornelius,0
Antoine Augustin Cournot,0
Louis Couturat,0
James Edwin Creighton,0
Benedetto Croce,0
Tadeusz Czezowski,0
Heinrich Czolbe,0
Nikolay Danilevsky,0
Augustus De Morgan,0
Galvano Della Volpe,0
Pantaleo Carabellese,0
Lewis Carroll,0
Carlo Cattaneo,0
Julius Ebbinghaus,0
Alexander Bryan Johnson,0
Dr. Samuel Johnson,0
ThÃ©odore Simon Jouffroy,0
Theophilos Kairis,0
Johann Georg Hamann,0
Sir William Hamilton,0
Renn Dickson Hampden,0
Julius Charles Hare,0
Graves Chamney Haughton,0
Laetitia Matilda Hawkins,0
David Ramsay Hay,0
Mary Hays,0
Francis Haywood,0
William Hazlitt,0
G.W.F. Hegel,0
Gustav Fechner,0
Ernest Fenollosa,0
Giuseppe Ferrari,0
James Frederick Ferrier,0
Kuno Fischer,0
Albert Venn Dicey,0
Wilhelm Dilthey,0
Hugo Dingler,0
Juan Donoso CortÃ©s,0
Herman Dooyeweerd,0
Hans Adolf Eduard Driesch,0
Emil du Bois-Reymond,0
Curt Ducasse,0
Eugen DÃ¼hring,0
Ãmile Durkheim,0
Manilal Dwivedi,0
SemÃ«n Liudvigovich Frank,0
Sigmund Freud,0
Hans Freyer,0
Nikolai Fyodorovich Fyodorov,0
RÃ©ginald Garrigou-Lagrange,0
NÄrÄyana Guru,0
Giovanni Gentile,0
Mary Baker Eddy,0
Christian von Ehrenfels,0
David ibn Merwan al-Mukkamas,0
Dawud ibn Khalaf,0
Diogenes LaÃ«rtius,0
Dirar ibn 'Amr,0
Rudolf Christoph Eucken,0
Julius Evola,0
Thome H. Fang,0
Ãtienne Gilson,0
Asher Ginsberg,0
Vincenzo Gioberti,0
Arthur de Gobineau,0
Antonio Gramsci,0
Thomas Hill Green,0
Kurt Grelling,0
John Grote,0
G. I. Gurdjieff,0
Edmund Gurney,0
Paul HÃ¤berlin,0
John Fiske,0
Franciszek Fiszer,0
Pavel Aleksandrovich Florenskii,0
Jerome Frank,0
Philipp Frank,0
Charlotte Perkins Gilman,0
Claude Adrien HelvÃ©tius,0
Johann Friedrich Herbart,0
Johann Gottfried Herder,0
John Herschel,0
Ãmilie du ChÃ¢telet,0
Johann Augustus Eberhard,0
