Name,RawCentrality
Gianni Vattimo,17
Deirdre McCloskey,17
William Paley,17
Jean-Luc Nancy,17
Claude Lefort,17
Val Plumwood,17
Georg Simmel,17
Margaret Mead,17
Jacopo Zabarella,16
Henry Suso,16
Nancy Bauer,16
Lorenzo Valla,16
Qusta ibn Luqa,16
Johannes Kepler,16
Percy Williams Bridgman,16
Fyodor Dostoevsky,16
Henri Lefebvre,16
Henry Corbin,16
Oliver Wendell Holmes Jr.,16
Heinrich Rickert,16
Marquis de Sade,16
H. L. A. Hart,16
Alan Watts,16
William Godwin,16
Hermann Weyl,16
Nikolai Berdyaev,16
Alexis de Tocqueville,15
Thierry of Chartres,15
Hermann Cohen,15
Simeon ben Zemah Duran,15
Huey P. Newton,15
Benedetto Croce,15
Ray Monk,15
Elisa Aaltola,15
C. S. Lewis,15
Charles Babbage,15
Leslie Stephen,15
Abu al-Hakam al-Kirmani,15
Jesus of Nazareth,15
Nicolai Hartmann,15
Carl Linnaeus,15
Friedrich Schiller,15
William Thompson,15
Pierre Leroux,15
Michel de Montaigne,15
Abu Zayd al-Balkhi,15
Hans Jonas,15
Judah Messer Leon,15
Judah Ben Samuel of Regensburg,15
Pierre Bourdieu,15
Masao Abe,15
Michael Ruse,15
Bhoja,15
Ivor Grattan-Guinness,15
Richard Price,14
Thomas Hodgskin,14
Jan Hus,14
Karl Leonhard Reinhold,14
Richard Bentley,14
Rush Rhees,14
Raymond Aron,14
Giacomo Leopardi,14
David Bohm,14
Gregory Bateson,14
Marquis de Condorcet,14
Jeff McMahan,14
Lysander Spooner,14
Ivan Illich,14
Karen Barad,14
Jonathan Barnes,14
Frantz Fanon,14
Bryan Magee,14
Benjamin Tucker,14
Bruno Latour,14
Eusebius of Caesarea,14
Charles W. Morris,14
Richard Avenarius,14
Joseph Butler,14
Thomas Henry Huxley,14
John Wyclif,14
Udayana,14
Uisang,14
Isaac ben Moses Arama,14
Akka Mahadevi,14
Kwame Nkrumah,14
Bruce Lee,14
Wilhelm Reich,14
George Armitage Miller,14
Hugo Grotius,13
Jean Hyppolite,13
Frank Jackson,13
James Ward,13
