Name,RawCentrality
Heraclides Ponticus,60
Jaimini,60
Empedocles,60
Zeno of Citium,60
Friedrich Waismann,60
Mahatma Gandhi,60
Barry Stroud,59
Philippa Foot,59
Strato of Lampsacus,59
Apollonius of Tyana,58
Buddhaghosa,58
Zhu Xi,58
Ernest Nagel,58
Carl Jung,58
Albinus,58
Hannah Arendt,58
Jerry Fodor,58
Deng Xi,58
Nancy Cartwright,57
Alan Turing,57
Anaximander,57
Roman Ingarden,57
Norman Malcolm,57
Frank P. Ramsey,56
Vedanta Desika,56
Panaetius,56
Cleanthes,56
Rudolf Steiner,56
Giuseppe Peano,55
Emmanuel Levinas,55
Bernard Bolzano,55
Morton White,55
Hippocrates,55
Graham Priest,55
Calcidius,55
Aenesidemus,55
Walter Benjamin,55
Archytas,55
Ruth Millikan,54
David the Invincible,54
Wilhelm Windelband,54
Russ Shafer-Landau,54
Solomon Ibn Gabirol,54
Michael Walzer,54
Maurice Merleau-Ponty,54
Crantor,53
Theodoric of Freiberg,53
J. J. C. Smart,53
Cora Diamond,53
Christine Korsgaard,53
Gaius Marius Victorinus,53
Keith Donnellan,53
Hippasus,53
Peter Galison,53
Martin Luther King Jr.,53
Kanada,52
Chrysanthius,52
Metrodorus of Stratonicea,52
Aedesius,52
Thomas Jefferson,52
Jean Buridan,52
Max Planck,52
Alhazen,52
Hans-Georg Gadamer,51
Shang Yang,51
Nathan Salmon,51
Han Yu,51
Casimir Lewy,51
Imre Lakatos,51
Hegesias of Cyrene,51
Franz Brentano,51
Herbert Marcuse,51
Michael Polanyi,50
Li Si,50
Antisthenes,50
Jacques Lacan,50
David Malet Armstrong,50
Pierre Duhem,49
John Peckham,49
Thrasymachus,49
Archimedes,49
Kang Youwei,49
Leucippus,48
Mahavira,48
Feng Youlan,48
Friedrich Engels,48
Philostratus,48
Cheng Yi,48
Stilpo,47
Dong Zhongshu,47
Wang Fuzhi,47
Cheng Hao,47
Metrodorus of Lampsacus,47
Alexander of Hales,46
Timon of Phlius,46
Giles of Rome,46
Mou Zongsan,46
Muhammad Iqbal,46
Sengzhao,45
Nicole Oresme,45
Huang Zongxi,45
Diogenes of Oenoanda,45
Callicles,44
Albert of Saxony,44
Bernard of Chartres,44
Prodicus,44
Diodorus Cronus,44
Vincent Ferrer,44
Tom Regan,44
Gautama Buddha,44
Zhang Yi,43
Euclid of Megara,43
Shen Buhai,43
Dominicus Gundissalinus,43
Marsilius of Inghen,43
Hossein Nasr,43
Linji Yixuan,42
Epimenides,42
Isaiah Berlin,42
Hamid al-Din al-Kirmani,42
Moses Mendelssohn,42
Ikhwan al-Safa',42
Guan Zhong,42
Godfrey of Fontaines,42
Favorinus,42
Asanga,42
Hu Shih,42
Benjamin Franklin,42
Wang Bi,42
Yajnavalkya,42
Larry Laudan,42
Zisi,42
Zhiyi,42
Anniceris,41
Shen Dao,41
Cass Sunstein,41
Leo Tolstoy,41
Raghunatha Siromani,40
Cleobulus,40
Liang Qichao,40
Carol J. Adams,40
Jean Piaget,40
Li Kui,40
Jayanta Bhatta,40
Wang Yangming,40
Alexander Bain,40
Mary Midgley,40
Alain de Lille,40
Ch'ien Mu,40
Steven Best,39
David Sztybel,39
Daniel Dombrowski,39
Sue Donaldson,39
Li Ao,39
Lucius Annaeus Cornutus,39
Hui Shi,39
Thomas Lepeltier,39
Yang Xiong,39
Edmund Burke,39
Oscar Horta,39
Khana,39
Wilhelm Wundt,39
Cai Yuanpei,38
Zhang Dongsun,38
Gottfried Leibniz,38
Herbert A. Simon,38
Vyasatirtha,38
Wilhelm Dilthey,38
Zichan,38
James Rachels,38
Zou Yan,38
Theano,38
Tom Beauchamp,38
B. R. Ambedkar,38
Gary L. Francione,38
Qiu Renzong,37
Mark Rowlands,37
Jayatirtha,37
Gaozi,37
Zhou Guoping,37
Tsang Lap Chuen,37
Su Qin,37
Will Kymlicka,37
Kabir,36
Umberto Eco,36
Antiphon,36
Gary Varner,36
Herbert Spencer,36
Clare Palmer,36
Henry David Thoreau,36
Jeff Sebo,36
John Hadley,36
Steve F. Sapontzis,36
Catia Faria,35
Tyler Burge,35
Alvin Goldman,35
Amartya Sen,35
Dale Jamieson,35
Stephen R. L. Clark,35
Pierre-Joseph Proudhon,35
Karl Christian Friedrich Krause,35
Leonard Nelson,35
Anil Gupta,35
John Maynard Keynes,35
Paola Cavalieri,35
David DeGrazia,35
Marvin Minsky,35
Albert Camus,34
Shinran,34
Jessica Pierce,34
Josephine Donovan,34
Peter Kropotkin,34
Ned Block,34
Bernard Rollin,34
Kristin Andrews,34
Priscilla Cohn,34
Abraham ibn Ezra,34
John Adams,34
Leon Trotsky,34
Naropa,33
Nichiren,33
Keith DeRose,33
Mikhail Bakunin,33
Andy Clark,33
Samuel Ibn Tibbon,33
James Pryor,33
Ashtavakra,33
Judith Butler,33
Laurence BonJour,33
Mario Bunge,32
Guy Debord,32
Ernst Mach,32
Agastya,32
Bodhidharma,32
Ibn Tufail,32
Carl Schmitt,32
Karl Jaspers,32
Nagasena,31
John von Neumann,30
Bahya ibn Paquda,30
Johann Wolfgang von Goethe,30
Zeno of Elea,30
Uddalaka Aruni,30
Henry George,30
Ayn Rand,30
Alfred Russel Wallace,30
Chaitanya Mahaprabhu,30
Moses Hess,30
Cornel West,29
Niels Bohr,29
Denis Diderot,29
Abu Ma'shar al-Balkhi,29
Donald T. Campbell,29
Simplicius of Cilicia,29
Simone Weil,29
Abdolkarim Soroush,29
Julia Kristeva,29
James Mill,29
Louis Althusser,28
Johann Gottlieb Fichte,28
Thomas Paine,28
Lamennais,28
Abu Hatim al-Razi,28
Milton Friedman,28
Ibn Miskawayh,28
Mazdak,28
Gaston Bachelard,27
Francisco Varela,27
Salomon Maimon,27
Al-Ash'ari,27
Isocrates,27
John Calvin,27
Antonio Gramsci,27
Reza Davari Ardakani,26
Geminus,26
Taha Abdurrahman,26
Aristoxenus,26
Ibn Furak,26
Paracelsus,26
Stanley Cavell,26
Mostafa Malekian,26
Joseph Solomon Delmedigo,26
Joseph Soloveitchik,26
Daniel Kahneman,26
David Benatar,26
Cleomedes,26
Rosa Luxemburg,25
Alcibiades,25
Antonio Negri,25
Jalal al-Din al-Dawani,25
Gangesha Upadhyaya,25
Ibn Kammuna,25
Robert Boyle,25
Abraham Maslow,25
Syed Muhammad Naquib al-Attas,25
Al-Baqillani,25
John Anderson,25
Donald O. Hebb,25
Sidney Hook,25
Nasir al-Din Tusi,25
Muhammad Abduh,25
Max Stirner,25
Samuel Johnson,25
Francisco Sanches,25
Pierre Bayle,25
Themistius,25
Isaac Orobio de Castro,25
Isaac Cardoso,25
Yi I,25
Nancy Fraser,24
Ludwig von Mises,24
Erik Erikson,24
Dogen,24
Ibn Tzaddik,24
Friedrich Hayek,24
bell hooks,24
Georges Bataille,24
Stephen Toulmin,24
Alain Badiou,23
Markandeya,23
Shvetashvatara,23
David Hilbert,23
David Ricardo,23
Alexander Bogdanov,23
Colin McGinn,23
John B. Watson,23
John Hick,22
Donna Haraway,22
Francisco J. Ayala,22
Alexander Herzen,22
Ahmad ibn Hanbal,22
Michael Hardt,22
Francis Hutcheson,22
Arthur Koestler,22
William Blake,22
B. F. Skinner,22
Luce Irigaray,22
Pietro Pomponazzi,22
Wendy Brown,22
Roland Barthes,22
Dana Scott,21
Cornelius Castoriadis,21
A. C. Grayling,21
Paul Deussen,21
Patricia Hill Collins,21
Samuel Taylor Coleridge,21
Christian Wolff,21
Oswald Spengler,21
Jean Baudrillard,21
Ferdinand de Saussure,21
Sri Aurobindo,21
Mary Wollstonecraft,21
Sandra Harding,21
Kurt Lewin,20
Charles Fourier,20
Robert Stern,20
Hunayn ibn Ishaq,20
Gotthold Ephraim Lessing,20
Henry Sidgwick,20
Rachel Carson,20
Abu Yaqub al-Sijistani,20
George Herbert Mead,20
Basava,20
Ernst Mayr,20
George Eliot,20
Sarvepalli Radhakrishnan,20
Karl Kautsky,20
Kenneth Arrow,20
Hermann Lotze,20
Andronicus of Rhodes,20
Paul Edwards,20
Jinul,19
Roger Scruton,19
Eduard Von Hartmann,19
Malcolm X,19
Georg Cantor,19
Zongmi,19
George Boole,19
Catharine A. MacKinnon,19
Theodor Adorno,19
Narahari Tirtha,19
Al-Hilli,19
Sir William Hamilton,19
Hermann von Helmholtz,19
Peter of Spain,19
Emil Cioran,18
Fazang,18
James Mark Baldwin,18
Nikolai Berdyaev,18
H. L. A. Hart,18
Werner Heisenberg,18
Max Scheler,18
Vasishtha,18
Georgi Plekhanov,18
Max Horkheimer,18
Clarence Irving Lewis,18
Margaret Mead,18
Erich Fromm,18
Deirdre McCloskey,18
Joseph Priestley,18
Michel Onfray,18
Rabindranath Tagore,18
Angiras,18
Jonathan Edwards,18
Victor Cousin,18
Giorgio Agamben,18
Christopher Hitchens,18
Lawrence Kohlberg,18
Jean-Luc Nancy,18
Claude Lefort,17
Henri Lefebvre,17
Johann Gottfried Herder,17
Georg Simmel,17
Thomas Brown,17
Bruno Latour,17
Murray Bookchin,17
Bryan Magee,17
Eduard Bernstein,17
Ray Monk,17
Oliver Wendell Holmes Jr.,17
Elisa Aaltola,17
Jesus of Nazareth,17
Nancy Bauer,17
Moses ibn Ezra,17
Iris Murdoch,17
Percy Williams Bridgman,17
Angela Davis,17
Dugald Stewart,17
William Paley,17
Gianni Vattimo,17
Fyodor Dostoevsky,17
Val Plumwood,17
Marquis de Sade,16
Henry Corbin,16
Hermann Weyl,16
Sam Harris,16
Friedrich Schiller,16
Henry Suso,16
Johannes Kepler,16
Alan Watts,16
Lorenzo Valla,16
Heinrich Rickert,16
Joseph Butler,16
Michael Ruse,16
Solomon Feferman,16
C. S. Lewis,16
Jacopo Zabarella,16
William Godwin,16
Qusta ibn Luqa,16
Judah Messer Leon,15
Pierre Bourdieu,15
Michel de Montaigne,15
Karen Barad,15
Pierre Leroux,15
Charles Babbage,15
Frantz Fanon,15
Carl Linnaeus,15
Leslie Stephen,15
Abu al-Hakam al-Kirmani,15
Richard Avenarius,15
William Thompson,15
Judah Ben Samuel of Regensburg,15
Alexis de Tocqueville,15
Gregory Bateson,15
Huey P. Newton,15
Hans Jonas,15
Bhoja,15
Ivor Grattan-Guinness,15
Abu Zayd al-Balkhi,15
Masao Abe,15
Nicolai Hartmann,15
Thierry of Chartres,15
Hermann Cohen,15
Simeon ben Zemah Duran,15
Benedetto Croce,15
Akka Mahadevi,14
Udayana,14
Karl Leonhard Reinhold,14
John Wyclif,14
Eusebius of Caesarea,14
Ludwig Boltzmann,14
Axel Honneth,14
David Bohm,14
Jonathan Barnes,14
Ivan Illich,14
Thomas Hodgskin,14
Bruce Lee,14
Thomas Henry Huxley,14
Charles W. Morris,14
Isaac ben Moses Arama,14
Kwame Nkrumah,14
Giacomo Leopardi,14
George Armitage Miller,14
Jan Hus,14
Peter Winch,14
Jeff McMahan,14
Ronald Dworkin,14
Rush Rhees,14
Richard Bentley,14
Richard Dedekind,14
D. Z. Phillips,14
Raymond Aron,14
Wilhelm Reich,14
Uisang,14
Benjamin Tucker,14
Richard Price,14
Frank Jackson,14
Marquis de Condorcet,14
Lysander Spooner,14
Jacques Ellul,13
Herbert Feigl,13
Padmanabha Tirtha,13
Ferdinand Lassalle,13
Marshall McLuhan,13
Dag Prawitz,13
Hugo Grotius,13
Jiddu Krishnamurti,13
Nicolaus Copernicus,13
Warren Goldfarb,13
Wilhelm von Humboldt,13
Jean Hyppolite,13
Christopher Peacocke,13
Mary Whiton Calkins,13
James Ward,13
Peter Hacker,13
Jean Wahl,13
John of Salisbury,13
Dietrich Bonhoeffer,13
Christiaan Huygens,13
Pierre Paul Royer-Collard,13
David Hartley,13
Peter Wessel Zapffe,13
Pillai Lokacharya,13
Do-ol,13
Eric Voegelin,13
Paul Goodman,13
Abu Tammam,13
Samuel Clarke,13
John Eccles,12
Paul E. Meehl,12
Robert Fludd,12
Karl Kraus,12
George Henry Lewes,12
James Clerk Maxwell,12
John Lewis,12
Liu Shaoqi,12
R. G. Collingwood,12
James Griffin,12
Thomas Bradwardine,12
Yi Hwang,12
John Maynard Smith,12
John Perry,12
Frederick C. Beiser,12
Erving Goffman,12
Petrarch,12
Daniel Garber,12
Michel Weber,12
Ray Brassier,12
Seneca the Younger,12
David Edmonds,12
Marin Mersenne,12
Siddheshwar,12
Fujiwara Seika,12
Kazimierz Twardowski,12
Charles E. Osgood,12
Josef Pieper,12
William Lycan,12
E. J. Lowe,12
Motoori Norinaga,12
John Ray,12
Dan Sperber,12
Barry Smith,12
Al-Mawardi,12
Friedrich Heinrich Jacobi,12
Gabriel Bonnot de Mably,12
William of Conches,12
Anacharsis,12
John Zerzan,12
Simon Critchley,11
Allen Newell,11
Xun Zi,11
Holmes Rolston III,11
Philip Kitcher,11
Elliott Sober,11
Rollo May,11
Max Black,11
Simon Blackburn,11
Maurice Blanchot,11
Allan Bloom,11
Joseph de Maistre,11
Joseph Schumpeter,11
Maria Montessori,11
Denis Dutton,11
Roger Penrose,11
J. P. Moreland,11
Georges Canguilhem,11
Abul A'la Maududi,11
Johann Friedrich Herbart,11
Dirghatamas,11
Julien Offray de La Mettrie,11
Niklas Luhmann,11
Carl Stumpf,11
Augustus De Morgan,11
Parashara,11
Paul Carus,11
Galen Strawson,11
Gayatri Chakravorty Spivak,11
Jean van Heijenoort,11
Hicetas,11
Johannes Scotus Eriugena,11
Charles Taliaferro,11
John Broome,11
H. Richard Niebuhr,11
John Courtney Murray,11
John Wisdom,11
David Papineau,11
Gilbert Harman,11
Peter Carruthers,11
Monique Wittig,11
Michael Huemer,10
Benson Mates,10
Friedrich Schelling,10
Ernest Lepore,10
William Kingdon Clifford,10
Viktor Frankl,10
William Mitchell,10
Gerald Edelman,10
Stephen Cole Kleene,10
William Calvert Kneale,10
Brian Leiter,10
Robert Fogelin,10
Joseph Ratzinger,10
Ian Barbour,10
Renn Dickson Hampden,10
Peter Godfrey-Smith,10
Abd al-Jabbar ibn Ahmad,10
Gregory Vlastos,10
Rudolf Christoph Eucken,10
Arthur de Gobineau,10
Johann Georg Hamann,10
Tara Smith,10
F. H. Bradley,10
Edward Caird,10
Eleonore Stump,10
Hubert Dreyfus,10
John Harris,10
Heinrich Cornelius Agrippa,10
Ernst Bloch,10
Ernst Zermelo,10
Jon Elster,10
Ajita Kesakambali,10
Karl Mannheim,10
Fred Feldman,10
Zygmunt Bauman,10
C. Stephen Evans,10
Alexius Meinong,10
George Reisman,10
Dwight Macdonald,10
Marjorie Grene,10
Jean-Baptiste Lamarck,10
William Temple,10
Paul Gottfried,10
Seyla Benhabib,10
Thomas Browne,9
Jane Maienschein,9
Douglas B. Rasmussen,9
Gustav Fechner,9
Mary Daly,9
Andrew Pyle,9
Michael Ghiselin,9
Vilfredo Pareto,9
George Grote,9
Irving Kristol,9
Howard Robinson,9
Friedrich Albert Lange,9
Anatol Rapoport,9
Georg Henrik von Wright,9
Richard J. Bernstein,9
Marsilius of Padua,9
Eudoxus of Cnidus,9
James M. Buchanan,9
Liezi,9
Johannes Bronkhorst,9
Thomas Metzinger,9
Ralph McInerny,9
Stephen Hicks,9
Gerard of Cremona,9
Charles Parsons,9
Bruno Bauer,9
Paul E. Griffiths,9
William MacAskill,9
Vasugupta,9
Paul de Man,9
Kim Sterelny,9
Ted Honderich,9
William Law,9
Andrea Cesalpino,9
Graham Oppy,9
Bimal Krishna Matilal,9
John McCarthy,9
Heinrich von Kleist,9
William Irwin,9
Kuno Fischer,9
Susan Sontag,9
Pelagius,9
Stuart Hampshire,9
Ludwig von Bertalanffy,9
Jacob Burckhardt,9
Eduard Zeller,9
John Herschel,9
Julian Baggini,9
Allan Gotthelf,9
Hans Kelsen,9
David Hull,9
Hans Sluga,8
Peter Sloterdijk,8
William Hazlitt,8
Origen of Alexandria,8
Kalevi Kull,8
Pandurang Shastri Athavale,8
David Kelley,8
James Beattie,8
Ralph Barton Perry,8
Keith Yandell,8
Georges Rey,8
G.W.F. Hegel,8
Rebecca Goldstein,8
Gabriel Biel,8
Martha Kneale,8
Jean le Rond d'Alembert,8
Lindley Darden,8
Arthur Prior,8
Margaret Boden,8
Robert Flint,8
John Norris,8
Paul Benacerraf,8
Jonathan Bennett,8
Franz Rosenzweig,8
John Deely,8
David Sedley,8
Nick Bostrom,8
Peter Unger,8
Bernard Stiegler,8
Justinian I,8
Catherine Wilson,8
Marilyn McCord Adams,8
John Kenneth Galbraith,8
Aspasius,8
George Grant,8
John Selden,8
Edward Stillingfleet,8
John Corcoran,8
Maine de Biran,8
Paul Weiss,8
Kai Nielsen,8
Joseph Raz,8
Sahotra Sarkar,8
Stanley Hauerwas,8
Akshobhya Tirtha,8
John B. Cobb,8
Andrew Bernstein,8
Ghosha,8
David Wood,8
Richard Popkin,8
Brian Barry,8
Norman Kretzmann,8
Alexander Rosenberg,8
Chao Cuo,8
Fritz Mauthner,8
Crates of Thebes,7
William C. Wimsatt,7
Wendell Berry,7
Garrett Hardin,7
J. N. Findlay,7
Lev Vygotsky,7
John Marenbon,7
Alfred I. Tauber,7
Susan Oyama,7
Moses Maimonides,7
James Burnham,7
Mikhail Bakhtin,7
John Macquarrie,7
Aleksandr Dugin,7
Jean Bricmont,7
Alice Ambrose,7
Paul Watzlawick,7
Thomas White,7
Joseph Levine,7
John Gray,7
Domingo de Soto,7
Richard Boyd,7
Lewis Carroll,7
John D. Caputo,7
I. A. Richards,7
Anthony O'Hear,7
James Franklin,7
Jean Gerson,7
Tim Lewens,7
May Sim,7
Karl-Otto Apel,7
Michel Serres,7
George Boolos,7
Helen Longino,7
Lord Monboddo,7
Harry Binswanger,7
Myles Burnyeat,7
Hemachandra,7
Marilyn Frye,7
Sandra Mitchell,7
Robert Filmer,7
Charlotte Perkins Gilman,7
Stephen Gaukroger,7
Eliot Deutsch,7
Paul Virilio,7
Molefi Kete Asante,7
Ali Shariati,7
Tariq Ramadan,7
Allan Gibbard,7
John Austin,7
William Blackstone,7
David Brewster,7
J. Baird Callicott,7
John Campbell,7
Leonard Peikoff,7
Philip Pettit,7
Je Tsongkhapa,7
Benjamin Constant,7
Thoralf Skolem,7
Joseph Margolis,7
Jason Stanley,7
Eugene Gendlin,7
Nuel Belnap,7
Richard Sorabji,7
Clifford Geertz,7
George Yancy,7
Stanley Rosen,7
Sayyid Qutb,7
Hassan al-Banna,7
Northrop Frye,7
Shadworth Hodgson,7
Johann Heinrich Lambert,7
Isaac Levi,7
Amalananda,6
Richard Taylor,6
Dieter Henrich,6
John Witherspoon,6
John Worrall,6
Sissela Bok,6
Jean Bethke Elshtain,6
Vissarion Belinsky,6
C. West Churchman,6
Richard of St. Victor,6
John Richardson,6
Witelo,6
Allen W. Wood,6
James Martineau,6
Peter Adamson,6
John Lachs,6
Richard Shusterman,6
Alan Ross Anderson,6
Robin Waterfield,6
James H. Cone,6
Robert B. Talisse,6
Gaudapadacharya,6
Samuel Butler,6
Robert Bernasconi,6
A. A. Long,6
Brad Hooker,6
Alain de Benoist,6
Borden Parker Bowne,6
Hans Joas,6
Kundakunda,6
Basilides,6
Bhartrhari,6
L. Gordon Graham,6
Jorge J. E. Gracia,6
Brian Massumi,6
Mary Baker Eddy,6
John Toland,6
Aron Gurwitsch,6
Paul Guyer,6
John Cook Wilson,6
Ruth Barcan Marcus,6
David Ray Griffin,6
Harvey Mansfield,6
David Pears,6
Parshvanatha,6
Miguel de Unamuno,6
David Stove,6
Philippe Van Parijs,6
Peter Simons,6
Brian Davies,6
Donald M. MacKinnon,6
Martin Davies,6
Bernard Bosanquet,6
Michael Lou Martin,6
Anna-Teresa Tymieniecka,6
Metrocles,6
Amos N. Wilson,6
Michael Williams,6
William Stanley Jevons,6
Parshva,6
Justus Lipsius,6
Richard Hooker,6
Gottschalk of Orbais,6
Pierre Hadot,6
Robert E. Goodin,6
Ratramnus,6
Raymond Smullyan,6
Sidney Morgenbesser,6
William Ernest Hocking,6
William H. Gass,6
Pierre-Simon Laplace,6
Hippolyte Taine,6
Ernest Gellner,6
Daniel Bell,6
Robert C. Solomon,6
Robert Stalnaker,6
Fredric Jameson,6
Adam Ferguson,6
Joseph Agassi,6
Julius Evola,6
Arthur Fine,6
John Earman,6
Avital Ronell,6
Hao Wang,6
Hans Blumenberg,6
Giovanni Gentile,6
Silvia Federici,6
Philippe Lacoue-Labarthe,6
Debra Nails,6
Raymond Geuss,6
Robert Kilwardby,6
Jon Barwise,6
Amiri Baraka,5
Antiochus of Ascalon,5
John Woods,5
Gareth Evans,5
Harold Rosenberg,5
Richard Wollheim,5
Constantine Sandis,5
Ernst von Glasersfeld,5
Jonathan Glover,5
Mark Alan Walker,5
William Chittick,5
Odo Marquard,5
Lloyd P. Gerson,5
Shaun Gallagher,5
Philipp Melanchthon,5
Bernhard Riemann,5
Leslie Green,5
Anthony Gottlieb,5
W. K. C. Guthrie,5
Edgar S. Brightman,5
Dignaga,5
Judith Jarvis Thomson,5
Thomas Szasz,5
Byung-Chul Han,5
Christian Hermann Weisse,5
Joshua Cohen,5
Keith Ward,5
Mary Warnock,5
Pingala,5
Robert Reich,5
David Bentley Hart,5
George Boas,5
Thomas J. J. Altizer,5
Alexander Altmann,5
Edwin Bryant,5
Stephen Mulhall,5
Xavier Zubiri,5
Justin Clemens,5
Richard Posner,5
Albrecht Wellmer,5
Brian McGuinness,5
Peter Ludlow,5
Arnold Ruge,5
John Hawthorne,5
Graham Harman,5
Michael Harrington,5
Toby Ord,5
George Croom Robertson,5
Vasily Rozanov,5
Lord Kames,5
Don Ihde,5
Ibn al-Rawandi,5
Friedrich Adolf Trendelenburg,5
Hans Vaihinger,5
John Venn,5
David E. Cooper,5
Alphonso Lingis,5
Robert Wilson,5
Terence Parsons,5
Michael Oakeshott,5
Kelly Oliver,5
William of Moerbeke,5
Claudia Card,5
John Cottingham,5
Samuel Pufendorf,5
