Name,RawCentrality
Hannah Arendt,62
Empedocles,61
Ralph Cudworth,61
Carl Jung,61
Zeno of Citium,61
Alan Turing,61
Peter Galison,61
Heraclides Ponticus,60
Nathan Salmon,60
Clitomachus,60
J. J. C. Smart,60
Emmanuel Levinas,60
Jaimini,60
Casimir Lewy,59
Strato of Lampsacus,59
Roman Ingarden,59
Deng Xi,58
David Malet Armstrong,58
Herbert Marcuse,58
Hans-Georg Gadamer,58
Albinus,58
Apollonius of Tyana,58
Buddhaghosa,58
Zhu Xi,58
Rudolf Steiner,58
Max Planck,58
Martin Luther King Jr.,57
Wilhelm Windelband,57
Anaximander,57
Bernard Bolzano,56
Franz Brentano,56
Vedanta Desika,56
Walter Benjamin,56
Panaetius,56
Cleanthes,56
Calcidius,55
Imre Lakatos,55
Hippocrates,55
Thomas Jefferson,55
Archytas,55
Aenesidemus,55
Solomon Ibn Gabirol,54
David the Invincible,54
Crantor,53
Michael Polanyi,53
Hippasus,53
Theodoric of Freiberg,53
Gaius Marius Victorinus,53
Kanada,52
Chrysanthius,52
Jacques Lacan,52
Metrodorus of Stratonicea,52
Tom Regan,52
Alhazen,52
Jean Buridan,52
Aedesius,52
Hegesias of Cyrene,51
Shang Yang,51
Han Yu,51
Pierre Duhem,51
Li Si,50
Antisthenes,50
Muhammad Iqbal,49
Friedrich Engels,49
Thrasymachus,49
Kang Youwei,49
Archimedes,49
John Peckham,49
Metrodorus of Lampsacus,48
Carol J. Adams,48
Mahavira,48
Cheng Yi,48
Cass Sunstein,48
Leucippus,48
Mary Midgley,48
Feng Youlan,48
Philostratus,48
Dong Zhongshu,47
Sue Donaldson,47
Mou Zongsan,47
Steven Best,47
Daniel Dombrowski,47
Tom Beauchamp,47
Isaiah Berlin,47
Thomas Lepeltier,47
Oscar Horta,47
Wang Fuzhi,47
Cheng Hao,47
Stilpo,47
Hossein Nasr,46
Diogenes of Oenoanda,46
David Sztybel,46
Diodorus Cronus,46
Alexander of Hales,46
Will Kymlicka,46
Timon of Phlius,46
Giles of Rome,46
James Rachels,46
Gary L. Francione,46
Sengzhao,45
Gautama Buddha,45
Nicole Oresme,45
Huang Zongxi,45
Dale Jamieson,45
Bernard of Chartres,44
Larry Laudan,44
Vincent Ferrer,44
Hamid al-Din al-Kirmani,44
Moses Mendelssohn,44
John Hadley,44
Albert of Saxony,44
Herbert A. Simon,44
Prodicus,44
Jean Piaget,44
Mark Rowlands,44
Gary Varner,44
Callicles,44
Clare Palmer,44
Shen Buhai,43
Edmund Burke,43
Steve F. Sapontzis,43
Paola Cavalieri,43
Catia Faria,43
David DeGrazia,43
Amartya Sen,43
Jeff Sebo,43
Dominicus Gundissalinus,43
Zhang Yi,43
Euclid of Megara,43
Karl Christian Friedrich Krause,43
Hu Shih,43
Marsilius of Inghen,43
Leonard Nelson,43
Stephen R. L. Clark,43
Favorinus,42
Alexander Bain,42
Yajnavalkya,42
Asanga,42
Jessica Pierce,42
Godfrey of Fontaines,42
Ikhwan al-Safa',42
Kristin Andrews,42
Priscilla Cohn,42
Zisi,42
Bernard Rollin,42
Benjamin Franklin,42
Leo Tolstoy,42
Linji Yixuan,42
Guan Zhong,42
Wang Bi,42
Zhiyi,42
Epimenides,42
Josephine Donovan,42
Ch'ien Mu,41
Marvin Minsky,41
Wilhelm Wundt,41
Shen Dao,41
Anniceris,41
Raghunatha Siromani,40
Alain de Lille,40
Jayanta Bhatta,40
Li Kui,40
Cleobulus,40
Liang Qichao,40
Wilhelm Dilthey,40
Wang Yangming,40
Khana,39
Yang Xiong,39
B. R. Ambedkar,39
Li Ao,39
Lucius Annaeus Cornutus,39
Hui Shi,39
Henry David Thoreau,38
Cai Yuanpei,38
Zhang Dongsun,38
Vyasatirtha,38
Alvin Goldman,38
Gottfried Leibniz,38
Theano,38
Tyler Burge,38
Zou Yan,38
Zichan,38
Qiu Renzong,37
Antiphon,37
Gaozi,37
Anil Gupta,37
Judith Butler,37
Jayatirtha,37
Su Qin,37
Ned Block,37
Zhou Guoping,37
Tsang Lap Chuen,37
John Maynard Keynes,37
Kabir,37
Herbert Spencer,36
James Pryor,36
Albert Camus,36
Laurence BonJour,36
Umberto Eco,36
Abraham ibn Ezra,35
Leon Trotsky,35
John Adams,35
Keith DeRose,35
Peter Kropotkin,35
Pierre-Joseph Proudhon,35
Andy Clark,35
Samuel Ibn Tibbon,34
Carl Schmitt,34
Ibn Tufail,34
Shinran,34
Milton Friedman,34
Ayn Rand,33
Ashtavakra,33
Cornel West,33
Naropa,33
Nichiren,33
Mikhail Bakunin,33
Ernst Mach,32
Karl Jaspers,32
John von Neumann,32
Bodhidharma,32
Guy Debord,32
Donald T. Campbell,32
Mario Bunge,32
Agastya,32
Julia Kristeva,31
Bahya ibn Paquda,31
Daniel Kahneman,31
Nagasena,31
Moses Hess,31
Abdolkarim Soroush,31
Henry George,31
Louis Althusser,31
Johann Wolfgang von Goethe,30
Simone Weil,30
Chaitanya Mahaprabhu,30
Zeno of Elea,30
Uddalaka Aruni,30
Alfred Russel Wallace,30
Antonio Gramsci,30
Niels Bohr,30
Johann Gottlieb Fichte,30
Abu Hatim al-Razi,30
Ibn Miskawayh,30
Thomas Paine,29
Mazdak,29
James Mill,29
Abu Ma'shar al-Balkhi,29
Simplicius of Cilicia,29
Denis Diderot,29
Isocrates,28
John Anderson,28
Sidney Hook,28
Stanley Cavell,28
Taha Abdurrahman,28
Lamennais,28
David Benatar,28
Reza Davari Ardakani,28
Mostafa Malekian,28
Salomon Maimon,28
Francisco J. Ayala,28
Paracelsus,27
Syed Muhammad Naquib al-Attas,27
Gaston Bachelard,27
Joseph Soloveitchik,27
Francisco Varela,27
Al-Ash'ari,27
Donald O. Hebb,27
Nasir al-Din Tusi,27
John Calvin,27
Joseph Solomon Delmedigo,27
Antonio Negri,27
Abraham Maslow,27
Isaac Cardoso,26
Samuel Johnson,26
Francisco Sanches,26
Isaac Orobio de Castro,26
Ibn Kammuna,26
Nancy Fraser,26
Geminus,26
Erik Erikson,26
Aristoxenus,26
Cleomedes,26
Ibn Furak,26
Gangesha Upadhyaya,25
Friedrich Hayek,25
Muhammad Abduh,25
Max Stirner,25
Jalal al-Din al-Dawani,25
Al-Baqillani,25
Themistius,25
bell hooks,25
Georges Bataille,25
John B. Watson,25
Yi I,25
Robert Boyle,25
Pierre Bayle,25
Alcibiades,25
Ibn Tzaddik,25
Rosa Luxemburg,25
Ernst Mayr,25
Stephen Toulmin,25
Colin McGinn,24
Ludwig von Mises,24
