Name,RawCentrality
Dogen,24
Julia Kristeva,24
Nasir al-Din Tusi,24
Dale Jamieson,24
Paola Cavalieri,24
Stephen R. L. Clark,24
Priscilla Cohn,24
Alcibiades,24
Ibn Tzaddik,24
Yi I,24
Josephine Donovan,24
Syed Muhammad Naquib al-Attas,24
Donald T. Campbell,24
Aristoxenus,24
Mazdak,23
David Benatar,23
Markandeya,23
Shvetashvatara,23
Max Stirner,23
Simone Weil,23
Judith Butler,23
Ayn Rand,22
David Ricardo,22
David Hilbert,22
Antonio Negri,22
Pierre Bayle,22
Louis Althusser,22
Niels Bohr,22
Gaston Bachelard,21
Muhammad Abduh,21
Sri Aurobindo,21
Francis Hutcheson,21
Alexander Herzen,21
William Blake,21
Rosa Luxemburg,21
Mary Wollstonecraft,21
Paul Deussen,21
Georges Bataille,21
Daniel Kahneman,21
Samuel Taylor Coleridge,21
Ahmad ibn Hanbal,21
Hunayn ibn Ishaq,20
Hermann Lotze,20
Charles Fourier,20
Karl Kautsky,20
Francisco Varela,20
Abraham Maslow,20
Gotthold Ephraim Lessing,20
Christian Wolff,20
Nancy Fraser,20
Pietro Pomponazzi,19
Milton Friedman,19
Narahari Tirtha,19
Oswald Spengler,19
Jinul,19
Sir William Hamilton,19
bell hooks,19
George Eliot,19
Stanley Cavell,19
Abu Yaqub al-Sijistani,19
Friedrich Hayek,19
Basava,19
Zongmi,19
John Anderson,18
Fazang,18
Michael Hardt,18
Al-Hilli,18
Victor Cousin,18
Donald O. Hebb,18
Angiras,18
Eduard Von Hartmann,18
Georgi Plekhanov,18
John B. Watson,18
Rabindranath Tagore,18
Vasishtha,18
Henry Sidgwick,18
Alain Badiou,18
Erik Erikson,18
Andronicus of Rhodes,18
Arthur Koestler,18
George Boole,17
Thomas Brown,17
Paul Edwards,17
Werner Heisenberg,17
Peter of Spain,17
Alexander Bogdanov,17
Jean Baudrillard,17
John Hick,17
Joseph Priestley,17
Murray Bookchin,17
Max Scheler,17
Emil Cioran,17
Hermann von Helmholtz,17
Luce Irigaray,17
Dugald Stewart,17
Donna Haraway,17
Colin McGinn,17
Eduard Bernstein,17
Stephen Toulmin,17
Ludwig von Mises,17
Moses ibn Ezra,17
Johann Gottfried Herder,16
Jonathan Edwards,16
B. F. Skinner,16
Patricia Hill Collins,16
Lawrence Kohlberg,16
Sandra Harding,16
Michel Onfray,16
Georg Cantor,16
William Godwin,16
Lorenzo Valla,16
Rachel Carson,16
Cornelius Castoriadis,16
Wendy Brown,16
Ferdinand de Saussure,16
Oliver Wendell Holmes Jr.,16
Marquis de Sade,16
Roland Barthes,16
Kurt Lewin,16
Sarvepalli Radhakrishnan,16
George Herbert Mead,16
Qusta ibn Luqa,16
A. C. Grayling,16
Ivor Grattan-Guinness,15
Georg Simmel,15
Pierre Leroux,15
Abu Zayd al-Balkhi,15
William Thompson,15
Thierry of Chartres,15
Simeon ben Zemah Duran,15
Leslie Stephen,15
Friedrich Schiller,15
Jesus of Nazareth,15
Theodor Adorno,15
Judah Ben Samuel of Regensburg,15
Michel de Montaigne,15
Judah Messer Leon,15
Abu al-Hakam al-Kirmani,15
Hermann Cohen,15
Carl Linnaeus,15
Heinrich Rickert,15
Christopher Hitchens,15
Benedetto Croce,15
Henry Suso,15
Fyodor Dostoevsky,15
Nicolai Hartmann,15
Claude Lefort,15
Nikolai Berdyaev,15
Clarence Irving Lewis,15
Catharine A. MacKinnon,15
Henri Lefebvre,15
Gianni Vattimo,15
Bhoja,15
Richard Price,14
Margaret Mead,14
Max Horkheimer,14
Eusebius of Caesarea,14
Erich Fromm,14
Bruce Lee,14
Karl Leonhard Reinhold,14
Hermann Weyl,14
Ernst Mayr,14
Percy Williams Bridgman,14
Johannes Kepler,14
Marquis de Condorcet,14
H. L. A. Hart,14
Thomas Henry Huxley,14
Alan Watts,14
Udayana,14
Lysander Spooner,14
Richard Bentley,14
Benjamin Tucker,14
Val Plumwood,14
Giacomo Leopardi,14
Jacopo Zabarella,14
Deirdre McCloskey,14
Thomas Hodgskin,14
Francisco J. Ayala,14
Masao Abe,14
Uisang,14
Giorgio Agamben,14
John Wyclif,14
Isaac ben Moses Arama,14
Akka Mahadevi,14
Abu Tammam,13
Pierre Paul Royer-Collard,13
Kenneth Arrow,13
Christiaan Huygens,13
Ludwig Boltzmann,13
David Hartley,13
Wilhelm von Humboldt,13
Henry Corbin,13
John of Salisbury,13
Charles W. Morris,13
Jonathan Barnes,13
Ferdinand Lassalle,13
Hugo Grotius,13
Padmanabha Tirtha,13
Pillai Lokacharya,13
Do-ol,13
James Mark Baldwin,13
C. S. Lewis,13
Robert Stern,13
Samuel Clarke,13
Sidney Hook,13
Nancy Bauer,13
Jan Hus,13
Peter Wessel Zapffe,13
Bruno Latour,13
Nicolaus Copernicus,13
Joseph Butler,13
James Ward,13
Frederick C. Beiser,12
James Clerk Maxwell,12
Marin Mersenne,12
Liu Shaoqi,12
Petrarch,12
Malcolm X,12
Bryan Magee,12
Kazimierz Twardowski,12
Jean-Luc Nancy,12
Hans Jonas,12
Yi Hwang,12
Seneca the Younger,12
Jiddu Krishnamurti,12
Karl Kraus,12
Ivan Illich,12
Richard Avenarius,12
Elisa Aaltola,12
Alexis de Tocqueville,12
Ray Monk,12
Angela Davis,12
Wilhelm Reich,12
Gabriel Bonnot de Mably,12
Motoori Norinaga,12
Pierre Bourdieu,12
William Paley,12
Robert Fludd,12
William of Conches,12
Al-Mawardi,12
Richard Dedekind,12
David Bohm,12
Fujiwara Seika,12
Siddheshwar,12
Anacharsis,12
Dietrich Bonhoeffer,11
Peter Carruthers,11
John Ray,11
Michel Weber,11
Augustus De Morgan,11
Jean van Heijenoort,11
Karen Barad,11
Gregory Bateson,11
Joseph Schumpeter,11
Erving Goffman,11
George Armitage Miller,11
Huey P. Newton,11
Xun Zi,11
Roger Scruton,11
Charles Babbage,11
Thomas Bradwardine,11
Johannes Scotus Eriugena,11
Jeff McMahan,11
Dirghatamas,11
Parashara,11
George Henry Lewes,11
John Zerzan,11
Hicetas,11
Friedrich Heinrich Jacobi,11
Sam Harris,11
Paul Carus,11
Joseph de Maistre,11
William Lycan,10
Josef Pieper,10
Benson Mates,10
John Eccles,10
D. Z. Phillips,10
John Lewis,10
Rudolf Christoph Eucken,10
Marshall McLuhan,10
Jean-Baptiste Lamarck,10
Maria Montessori,10
Abd al-Jabbar ibn Ahmad,10
H. Richard Niebuhr,10
James Griffin,10
Paul Goodman,10
William Temple,10
Friedrich Schelling,10
Heinrich Cornelius Agrippa,10
Carl Stumpf,10
Georges Canguilhem,10
R. G. Collingwood,10
Christopher Peacocke,10
Edward Caird,10
Barry Smith,10
Dan Sperber,10
Johann Friedrich Herbart,10
Michael Ruse,10
Arthur de Gobineau,10
Julien Offray de La Mettrie,10
Raymond Aron,10
Denis Dutton,10
Kwame Nkrumah,10
Richard J. Bernstein,9
Thomas Browne,9
Daniel Garber,9
Jean Wahl,9
Seyla Benhabib,9
Hans Kelsen,9
Axel Honneth,9
Friedrich Albert Lange,9
Johannes Bronkhorst,9
Philip Kitcher,9
William Calvert Kneale,9
Gerald Edelman,9
Jacob Burckhardt,9
Rush Rhees,9
Gerard of Cremona,9
Vilfredo Pareto,9
William Mitchell,9
John Courtney Murray,9
William Law,9
Andrea Cesalpino,9
Warren Goldfarb,9
Maurice Blanchot,9
Monique Wittig,9
Dana Scott,9
Robert Fogelin,9
Marsilius of Padua,9
Vasugupta,9
Peter Winch,9
Peter Hacker,9
Eduard Zeller,9
E. J. Lowe,9
John Herschel,9
Paul E. Meehl,9
Niklas Luhmann,9
Heinrich von Kleist,9
Jean Hyppolite,9
Liezi,9
Rollo May,9
Eric Voegelin,9
Ernst Bloch,9
Charles E. Osgood,9
Renn Dickson Hampden,9
Herbert Feigl,9
Fred Feldman,9
Kuno Fischer,9
John Maynard Smith,9
William Kingdon Clifford,9
Frantz Fanon,9
Johann Georg Hamann,9
George Grote,9
Jacques Ellul,9
Simon Critchley,9
Ray Brassier,9
Andrew Pyle,9
Mary Whiton Calkins,9
Ajita Kesakambali,9
John Broome,8
Irving Kristol,8
Norman Kretzmann,8
John Harris,8
Eudoxus of Cnidus,8
John Corcoran,8
Paul Benacerraf,8
Karl Mannheim,8
William Hazlitt,8
Jean le Rond d'Alembert,8
Marjorie Grene,8
Alexius Meinong,8
Susan Sontag,8
Bimal Krishna Matilal,8
Abul A'la Maududi,8
Ralph McInerny,8
John Kenneth Galbraith,8
Ghosha,8
John Wisdom,8
Iris Murdoch,8
Akshobhya Tirtha,8
Paul de Man,8
Edward Stillingfleet,8
Franz Rosenzweig,8
John Norris,8
Ted Honderich,8
Gabriel Biel,8
Richard Popkin,8
Joseph Raz,8
Joseph Ratzinger,8
Aspasius,8
Eleonore Stump,8
Pelagius,8
Ernst Zermelo,8
Galen Strawson,8
Chao Cuo,8
Alexander Rosenberg,8
Gustav Fechner,8
Allan Bloom,8
Ronald Dworkin,8
Justinian I,8
David Papineau,8
Jon Elster,8
Roger Penrose,8
John Selden,8
Robert Flint,8
Johann Heinrich Lambert,7
Ralph Barton Perry,7
John Marenbon,7
Gilbert Harman,7
James Beattie,7
David Sedley,7
Jonathan Bennett,7
Wendell Berry,7
Garrett Hardin,7
David Brewster,7
Gregory Vlastos,7
William Blackstone,7
Benjamin Constant,7
Martha Kneale,7
Crates of Thebes,7
Thomas Metzinger,7
Elliott Sober,7
Origen of Alexandria,7
David Edmonds,7
Lewis Carroll,7
Domingo de Soto,7
John Perry,7
F. H. Bradley,7
Julian Baggini,7
James Franklin,7
Hemachandra,7
Georg Henrik von Wright,7
Viktor Frankl,7
Max Black,7
May Sim,7
Bruno Bauer,7
Graham Oppy,7
George Grant,7
Lev Vygotsky,7
Kim Sterelny,7
Stephen Gaukroger,7
Shadworth Hodgson,7
Frank Jackson,7
Marilyn McCord Adams,7
William Irwin,7
Allen Newell,7
Arthur Prior,7
Maine de Biran,7
Georges Rey,7
George Reisman,7
James M. Buchanan,7
Robert Filmer,7
Paul Gottfried,7
Lord Monboddo,7
Thomas White,7
Eliot Deutsch,7
Aleksandr Dugin,7
Hubert Dreyfus,7
Jean Gerson,7
Holmes Rolston III,7
Kalevi Kull,7
Je Tsongkhapa,7
John Macquarrie,6
Paul Virilio,6
Joseph Margolis,6
Dieter Henrich,6
Fritz Mauthner,6
James Martineau,6
Gayatri Chakravorty Spivak,6
Pierre Hadot,6
Alain de Benoist,6
John Richardson,6
Charles Taliaferro,6
Robert B. Talisse,6
John Campbell,6
Robert Kilwardby,6
Richard Boyd,6
John B. Cobb,6
Stanley Hauerwas,6
Jane Maienschein,6
Mary Daly,6
Moses Maimonides,6
Amalananda,6
Adam Ferguson,6
Stephen Cole Kleene,6
George Boolos,6
Robert C. Solomon,6
Paul E. Griffiths,6
Dwight Macdonald,6
George Yancy,6
Gaudapadacharya,6
Richard Sorabji,6
John Witherspoon,6
Ernest Lepore,6
Northrop Frye,6
Pandurang Shastri Athavale,6
Peter Godfrey-Smith,6
Paul Weiss,6
Gottschalk of Orbais,6
Tim Lewens,6
William Stanley Jevons,6
Debra Nails,6
Hippolyte Taine,6
Hans Sluga,6
Peter Sloterdijk,6
Joseph Levine,6
Philippe Van Parijs,6
Paul Guyer,6
Jorge J. E. Gracia,6
Brian Barry,6
Robin Waterfield,6
Bhartrhari,6
Basilides,6
John Austin,6
A. A. Long,6
John Toland,6
Helen Longino,6
J. P. Moreland,6
Pierre-Simon Laplace,6
John Deely,6
Ian Barbour,6
Witelo,6
Brian Leiter,6
William H. Gass,6
Michael Ghiselin,6
Allen W. Wood,6
Clifford Geertz,6
Anna-Teresa Tymieniecka,6
David Wood,6
Catherine Wilson,6
Howard Robinson,6
Simon Blackburn,6
Peter Adamson,6
Bernard Stiegler,6
Arthur Fine,6
Solomon Feferman,6
Ratramnus,6
Kundakunda,6
Mikhail Bakhtin,6
Charlotte Perkins Gilman,6
Vissarion Belinsky,6
John Lachs,6
Justus Lipsius,6
Richard Hooker,6
C. Stephen Evans,6
Metrocles,6
Parshvanatha,6
Parshva,6
Samuel Butler,6
John D. Caputo,6
Christian Hermann Weisse,5
Michael Friedman,5
Marilyn Frye,5
Gilbert of Poitiers,5
Gregory of Rimini,5
Alexander Nehamas,5
William C. Wimsatt,5
Gisela Striker,5
Thomas Szasz,5
Hans Blumenberg,5
Margaret Boden,5
Paul Oskar Kristeller,5
Alfred I. Tauber,5
Eugene Gendlin,5
Kai Nielsen,5
Maurice Natanson,5
Hans Vaihinger,5
John Venn,5
Bernard Bosanquet,5
Borden Parker Bowne,5
Olympiodorus the Younger,5
Richard Taylor,5
Andrew Feenberg,5
J. N. Findlay,5
Thoralf Skolem,5
Georges Sorel,5
Allan Gibbard,5
Friedrich Adolf Trendelenburg,5
Lord Kames,5
Rebecca Goldstein,5
Paul Watzlawick,5
Alan Ross Anderson,5
Pingala,5
Robert Bernasconi,5
Ludwig von Bertalanffy,5
Julius Evola,5
Samuel Pufendorf,5
Jacques Rohault,5
Walter Sinnott-Armstrong,5
Silvia Federici,5
Susan Oyama,5
Philipp Melanchthon,5
Hao Wang,5
Keith Ward,5
Vasily Rozanov,5
Arnold Ruge,5
David Ray Griffin,5
L. Gordon Graham,5
Bernhard Riemann,5
George Croom Robertson,5
Sandra Mitchell,5
Morris Lazerowitz,5
Hans Joas,5
Mary Baker Eddy,5
Giovanni Gentile,5
Thomas J. J. Altizer,5
Alexander Altmann,5
Alice Ambrose,5
Jean Bethke Elshtain,5
Quentin Meillassoux,5
Tara Smith,5
Raymond Smullyan,5
Gregor Mendel,5
Harriet Martineau,5
Dignaga,5
Brian McGuinness,5
Stuart Hampshire,5
James McCosh,5
John Woods,5
Avital Ronell,5
Henry Brougham,5
John McCarthy,5
Michael Lou Martin,5
G.W.F. Hegel,5
Harvey Mansfield,5
Dag Prawitz,5
David Bentley Hart,5
Jacques Barzun,5
Zygmunt Bauman,5
David Hull,5
Ibn al-Rawandi,5
Jason Stanley,5
Michel Serres,5
Anatol Rapoport,5
Douglas B. Rasmussen,5
William Ernest Hocking,5
Lindley Darden,5
William of Moerbeke,5
Drucilla Cornell,5
Stephen Hicks,5
Fredric Jameson,5
Sahotra Sarkar,5
Richard of St. Victor,5
Edwin Bryant,5
Peter Carravetta,5
Jean Bricmont,5
Myles Burnyeat,5
Sissela Bok,5
Antiochus of Ascalon,5
Anaxarchus,4
Otto Weininger,4
Florian Znaniecki,4
Andrew Bowie,4
Michael Williams,4
Michael Oakeshott,4
Kurt Flasch,4
Diogenes Allen,4
Mortimer J. Adler,4
Lloyd P. Gerson,4
Nuel Belnap,4
Seth Benardete,4
Walter Burley,4
Sayyid Qutb,4
Ibn al-Tayyib,4
Peter Unger,4
Richard Cumberland,4
Miguel de Unamuno,4
John Daniel Wild,4
Arnold Gehlen,4
Georges Florovsky,4
Philipp Frank,4
Philippe Lacoue-Labarthe,4
George Boas,4
Jean Jacques Rousseau,4
Friedrich von Schlegel,4
James H. Cone,4
Jean Beaufret,4
William Ralph Inge,4
Susanne Langer,4
Edgar S. Brightman,4
Ernest Gellner,4
Joseph Agassi,4
Michael Frede,4
John Finnis,4
Ernst von Glasersfeld,4
Albrecht Wellmer,4
Bernardino Telesio,4
Anthony O'Hear,4
Roger T. Ames,4
Melissus of Samos,4
William MacAskill,4
Michael Huemer,4
Leopold Kronecker,4
Hincmar,4
Adelard of Bath,4
Robert Reich,4
Maitreyi,4
Xenophanes of Colophon,4
David Stove,4
David Kelley,4
Andrew Bernstein,4
Vincent of Beauvais,4
Stanley Rosen,4
Catherine Malabou,4
Makkhali Gosala,4
Don Cupitt,4
Jon Barwise,4
Donald M. MacKinnon,4
William L. Rowe,4
Wing-tsit Chan,4
Yang Chu,4
Hugh of St Victor,4
Juan de Mariana,4
Robert E. Goodin,4
F. C. S. Schiller,4
Sidney Morgenbesser,4
John Gray,4
Allan Gotthelf,4
Anthony Gottlieb,4
