Name,Date,Century,Wikipedia_Link
Ibn Furak,c. 941 ??1015[b],1st??0th,https://en.wikipedia.org/wiki/Ibn_Furak
Ahmad ibn Hanbal,780??55[b],1st??0th,https://en.wikipedia.org/wiki/Ahmad_ibn_Hanbal
Ibn Hazm,994 ??1069[b][e],1st??0th,https://en.wikipedia.org/wiki/Ibn_Hazm
Ibn al-Khammar,942 ??c. 1030[b],1st??0th,https://en.wikipedia.org/wiki/Ibn_al-Khammar
Ibn Masarra,883 ??931[b][e],1st??0th,https://en.wikipedia.org/wiki/Ibn_Masarra
Ibn Miskawayh,940 ??1030[a][b][e],1st??0th,https://en.wikipedia.org/wiki/Ibn_Miskawayh
Abd-Allāh Ibn al-Muqaffaʿ,c. 720 ??c. 756[b],1st??0th,https://en.wikipedia.org/wiki/Abd-All%C4%81h_Ibn_al-Muqaffa%CA%BF
Ibn al-Rawandi,died c. 910[b],1st??0th,https://en.wikipedia.org/wiki/Ibn_al-Rawandi
Ibn al-Tayyib,died 1043[b],1st??0th,https://en.wikipedia.org/wiki/Ibn_al-Tayyib
Ikhwan al-Safa',10th century[b],1st??0th,https://en.wikipedia.org/wiki/Ikhwan_al-Safa%27
'Isa ibn Zur'a,943 ??1008[b],1st??0th,https://en.wikipedia.org/w/index.php?title=%27Isa_ibn_Zur%27a&action=edit&redlink=1
Isaac Ben Solomon Israeli,c. 850 ??950[b][e][f]*,1st??0th,https://en.wikipedia.org/wiki/Isaac_Israeli_ben_Solomon
Isidore of Seville,c. 560 ??636[b],1st??0th,https://en.wikipedia.org/wiki/Isidore_of_Seville
Isvarakrsna,5th century,1st??0th,https://en.wikipedia.org/wiki/Isvarakrsna
Jesus of Nazareth,4 BC ??AD 30,1st??0th,https://en.wikipedia.org/wiki/Jesus
Jābir ibn Hayyān,died c. 806??16,1st??0th,https://en.wikipedia.org/wiki/J%C4%81bir_ibn_Hayy%C4%81n
Jahm bin Safwan,died 746[b],1st??0th,https://en.wikipedia.org/wiki/Jahm_bin_Safwan
Jayanta Bhatta,c. 9th century,1st??0th,https://en.wikipedia.org/wiki/Jayanta_Bhatta
John of Damascus,c. 676 ??749[a][e],1st??0th,https://en.wikipedia.org/wiki/John_of_Damascus
Juan Chi,210 ??263[a],1st??0th,https://en.wikipedia.org/wiki/Juan_Chi
Justinian I,483 ??565[e],1st??0th,https://en.wikipedia.org/wiki/Justinian_I
Abd al-Masih ibn Ishaq al-Kindi,9th/10th century[b],1st??0th,https://en.wikipedia.org/wiki/Abd_al-Masih_ibn_Ishaq_al-Kindi
Al-Kindi,801 ??873[a][b][c][d][e][f]*,1st??0th,https://en.wikipedia.org/wiki/Al-Kindi
Hamid al-Din al-Kirmani,died c. 1021[b],1st??0th,https://en.wikipedia.org/wiki/Hamid_al-Din_al-Kirmani
Ko Hung,4th century[a],1st??0th,https://en.wikipedia.org/wiki/Ge_Hong
Kūkai,774 ??835[c][d][e],1st??0th,https://en.wikipedia.org/wiki/K%C5%ABkai
Kumārila Bha�?��a,c. 7th century,1st??0th,https://en.wikipedia.org/wiki/Kum%C4%81rila_Bha%E1%B9%AD%E1%B9%ADa
Kundakunda,c. 2nd century,1st??0th,https://en.wikipedia.org/wiki/Kundakunda
Kuo Hsiang,c. 312[a],1st??0th,https://en.wikipedia.org/wiki/Kuo_Hsiang
Li Ao,722 ??841[a],1st??0th,https://en.wikipedia.org/wiki/Li_Ao_(722-841)
Linji Yixuan,c. 810 ??867[e],1st??0th,https://en.wikipedia.org/wiki/Linji_Yixuan
Longinus,1st century[a],1st??0th,https://en.wikipedia.org/wiki/Longinus_(literature)
Cassius Dionysius Longinus,213 ??273,1st??0th,https://en.wikipedia.org/wiki/Cassius_Dionysius_Longinus
Lucian,c. 120 ??c. 180[e],1st??0th,https://en.wikipedia.org/wiki/Lucian
Lucius Annaeus Cornutus,1st century,1st??0th,https://en.wikipedia.org/wiki/Lucius_Annaeus_Cornutus
Macrobius Ambrosius Theodosius,fl. c. 430,1st??0th,https://en.wikipedia.org/wiki/Macrobius_Ambrosius_Theodosius
Gaius Marius Victorinus,4th century[e],1st??0th,https://en.wikipedia.org/wiki/Gaius_Marius_Victorinus
Abu Mansur Maturidi,before 973 ??c. 944[b],1st??0th,https://en.wikipedia.org/wiki/Abu_Mansur_Maturidi
Al-Mawardi,974 ??1058[b],1st??0th,https://en.wikipedia.org/wiki/Al-Mawardi
Mazdak,died c. 526,1st??0th,https://en.wikipedia.org/wiki/Mazdak
Miskawayh,c. 932 ??1030[b],1st??0th,https://en.wikipedia.org/wiki/Miskawayh
David Ibn Merwan Al-Mukammas,died 937[e],1st??0th,https://en.wikipedia.org/wiki/David_Ibn_Merwan_Al-Mukammas
Nagarjuna,c. 200[a][c][d][e],1st??0th,https://en.wikipedia.org/wiki/Nagarjuna
Muhammad al-Nasafi,died 943[b],1st??0th,https://en.wikipedia.org/wiki/Muhammad_al-Nasafi
Ibrahim an-Nazzam,died 835/45[b],1st??0th,https://en.wikipedia.org/wiki/Ibrahim_an-Nazzam
Nemesius of Emesa,fl. c. 400[a][e],1st??0th,https://en.wikipedia.org/wiki/Nemesius_of_Emesa
Numenius of Apamea,2nd century[a][e],1st??0th,https://en.wikipedia.org/wiki/Numenius_of_Apamea
Olympiodorus the Younger,495 ??570[f]*,1st??0th,https://en.wikipedia.org/wiki/Olympiodorus_the_Younger
Origen of Alexandria,c. 182 ??c. 251[a][e],1st??0th,https://en.wikipedia.org/wiki/Origen_of_Alexandria
Pelagius,c. 360 ??c. 435[c][d],1st??0th,https://en.wikipedia.org/wiki/Pelagius
Peter the Iberian,411 ??491,1st??0th,https://en.wikipedia.org/wiki/Peter_the_Iberian
Peter of Pisa,744 ??799[b],1st??0th,https://en.wikipedia.org/wiki/Peter_of_Pisa
Joannes Philoponus,early 6th century[a][c][d][e][f],1st??0th,https://en.wikipedia.org/wiki/Joannes_Philoponus
Philostratus,2nd ??3rd centuries,1st??0th,https://en.wikipedia.org/wiki/Philostratus
Photios I of Constantinople,c. 810 ??c. 893[b]78,1st??0th,https://en.wikipedia.org/wiki/Photios_I_of_Constantinople
Plotinus,died 270[a][c][d][e][f],1st??0th,https://en.wikipedia.org/wiki/Plotinus
Mestrius Plutarch of Chaeronia,c. 45 ??c. 120[e],1st??0th,https://en.wikipedia.org/wiki/Plutarch
Porphyry,c. 232 ??c. 304[a][c][d][e][f],1st??0th,https://en.wikipedia.org/wiki/Porphyry_(philosopher)
Prabhākara,c. 7th century,1st??0th,https://en.wikipedia.org/wiki/Prabh%C4%81kara
Proclus,412 ??487[c][d][e],1st??0th,https://en.wikipedia.org/wiki/Proclus
Prudentius of Troyes,died 861[b],1st??0th,https://en.wikipedia.org/wiki/Prudentius_of_Troyes
Pseudo-Dionysius the Areopagite,5th century[e][f],1st??0th,https://en.wikipedia.org/wiki/Pseudo-Dionysius_the_Areopagite
Ptolemy,c. 85 ??c. 165[e],1st??0th,https://en.wikipedia.org/wiki/Ptolemy
Abd al-Karīm ibn Hawāzin Qushayri,986 ??1072[b],1st??0th,https://en.wikipedia.org/wiki/Abd_al-Kar%C4%ABm_ibn_Haw%C4%81zin_Qushayri
Qusta ibn Luqa,died 912[b],1st??0th,https://en.wikipedia.org/wiki/Qusta_ibn_Luqa
Rabanus Maurus,c. 783 ??856[b],1st??0th,https://en.wikipedia.org/wiki/Rabanus_Maurus
Ratramnus,died c. 868[b],1st??0th,https://en.wikipedia.org/wiki/Ratramnus
Abu Bakr Muhammad ibn Zakariya al-Razi,865??25[a][b][e],1st??0th,https://en.wikipedia.org/wiki/Abu_Bakr_Muhammad_ibn_Zakariya_al-Razi
Abu Hatim al-Razi,died c. 934[b],1st??0th,https://en.wikipedia.org/wiki/Abu_Hatim_Ahmad_ibn_Hamdan_al-Razi
Remigius of Auxerre,c. 841 ??908[b],1st??0th,https://en.wikipedia.org/wiki/Remigius_of_Auxerre
Saadia Gaon,892 ??942[a][b][c][d][e][f],1st??0th,https://en.wikipedia.org/wiki/Saadia_Gaon
Ahmad ibn al-Tayyib al-Sarakhsi,c. 835 ??899[b],1st??0th,https://en.wikipedia.org/wiki/Ahmad_ibn_al-Tayyib_al-Sarakhsi
Sedulius Scottus,fl. 840s ??860s[b],1st??0th,https://en.wikipedia.org/wiki/Sedulius_Scottus
Sengzhao,384 ??414[e],1st??0th,https://en.wikipedia.org/wiki/Sengzhao
Sextus Empiricus,2nd/3rd century[a][c][d][e],1st??0th,https://en.wikipedia.org/wiki/Sextus_Empiricus
Muhammad ibn Idris ash-Shafi`i,767 ??819[b],1st??0th,https://en.wikipedia.org/wiki/Muhammad_ibn_Idris_ash-Shafi%60i
Sibawayh,c. 760 ??c. 796[b],1st??0th,https://en.wikipedia.org/wiki/Sibawayh
Siddhasena Divākara,5th century,1st??0th,https://en.wikipedia.org/wiki/Siddhasen_Diwakar
Abu Sulayman Muhammad al-Sijistani,c. 932 ??c. 1000[b][e],1st??0th,https://en.wikipedia.org/wiki/Abu_Sulayman_Muhammad_al-Sijistani
Abu Yaqub al-Sijistani,10th century[b],1st??0th,https://en.wikipedia.org/wiki/Abu_Yaqub_al-Sijistani
Simplicius of Cilicia,early 6th century[a][e][f]*,1st??0th,https://en.wikipedia.org/wiki/Simplicius_of_Cilicia
Syrianus,5th century[f]*,1st??0th,https://en.wikipedia.org/wiki/Syrianus
Abu Hayyan al-Tawhidi,c. 930 ??1023[b][e],1st??0th,https://en.wikipedia.org/wiki/Al-Tawhidi
Tertullian,c. 160 ??c. 220[a][e],1st??0th,https://en.wikipedia.org/wiki/Tertullian
Thābit ibn Qurra,c. 830 ??901[b],1st??0th,https://en.wikipedia.org/wiki/Th%C4%81bit_ibn_Qurra
Themistius,317 ??387[e],1st??0th,https://en.wikipedia.org/wiki/Themistius
Theodore Abu-Qurrah,c. 750 ??c. 816[b],1st??0th,https://en.wikipedia.org/wiki/Theodore_Abu-Qurrah
Udayana,c. 10th century,1st??0th,https://en.wikipedia.org/wiki/Udayana
Uddyotakara,6th century[e],1st??0th,https://en.wikipedia.org/wiki/Uddyotakara
Uisang,625 ??702[e],1st??0th,https://en.wikipedia.org/wiki/Uisang
Umāsvāti or Umasvami,c. 2nd century,1st??0th,https://en.wikipedia.org/wiki/Umasvati
Vācaspati Miśra,c. 9th century,1st??0th,https://en.wikipedia.org/wiki/V%C4%81caspati_Mi%C5%9Bra
Valentinius,c. 100 ??c. 153[a],1st??0th,https://en.wikipedia.org/wiki/Valentinius
Valluvar,undated; probably c. 300 BCE to 400 CE,1st??0th,https://en.wikipedia.org/wiki/Valluvar
Vasubandhu,4th century[a][e],1st??0th,https://en.wikipedia.org/wiki/Vasubandhu
Vasugupta,860 ??925,1st??0th,https://en.wikipedia.org/wiki/Vasugupta
Vatsyayana,5th century[e],1st??0th,https://en.wikipedia.org/wiki/Vatsyayana
Walafrid Strabo,c. 808 ??849[b],1st??0th,https://en.wikipedia.org/wiki/Walafrid_Strabo
Wang Bi,226 ??249[a],1st??0th,https://en.wikipedia.org/wiki/Wang_Bi
Wang Ch'ung,27??7[a][e],1st??0th,https://en.wikipedia.org/wiki/Wang_Ch%27ung_(philosopher)
Wasil ibn Ata,700 ??748[b],1st??0th,https://en.wikipedia.org/wiki/Wasil_ibn_Ata
Wonchuk,613 ??696[e],1st??0th,https://en.wikipedia.org/wiki/Wonchuk
Wonhyo Daisa,617 ??686[e],1st??0th,https://en.wikipedia.org/wiki/Weonhyo
Yahya ibn 'Adi,893 ??974[b],1st??0th,https://en.wikipedia.org/w/index.php?title=Yahya_ibn_%27Adi&action=edit&redlink=1
Zhiyi,538 ??597[e],1st??0th,https://en.wikipedia.org/wiki/Zhiyi
Zongmi,780 ??841[e],1st??0th,https://en.wikipedia.org/wiki/Zongmi
Abner of Burgos,1270??348[f],11th??4th,https://en.wikipedia.org/wiki/Abner_of_Burgos
Adam Parvipontanus,died 1181,11th??4th,https://en.wikipedia.org/wiki/Adam_Parvipontanus
Abraham ben Moses Maimonides,or Abraham ben Maimon; 1186??237[e],11th??4th,https://en.wikipedia.org/wiki/Abraham_ben_Moses_Maimonides
Adelard of Bath,12th century[a],11th??4th,https://en.wikipedia.org/wiki/Adelard_of_Bath
Atīśa,982??054,11th??4th,https://en.wikipedia.org/wiki/Ati%C5%9Ba
Akka Mahadevi,c.1130??160,11th??4th,https://en.wikipedia.org/wiki/Akka_Mahadevi
Akshobhya Tirtha,c. 1282- c. 1365,11th??4th,https://en.wikipedia.org/wiki/Akshobhya_Tirtha
Alain de Lille,c. 1128 ??1202,11th??4th,https://en.wikipedia.org/wiki/Alain_de_Lille
Al-Ghazali,1058??111[a][c][d][e],11th??4th,https://en.wikipedia.org/wiki/Al-Ghazali
Albert of Saxony,c. 1316 ??1390[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Albert_of_Saxony_(philosopher)
Albertus Magnus,or Albert the Great or Albert of Cologne; c.??193-1280[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Albertus_Magnus
Alexander of Hales,died 1245[a][e],11th??4th,https://en.wikipedia.org/wiki/Alexander_of_Hales
Amalananda,13th century,11th??4th,https://en.wikipedia.org/w/index.php?title=Amalananda&action=edit&redlink=1
Al-Hilli,1250??325,11th??4th,https://en.wikipedia.org/wiki/Allamah_Al-Hilli
Abraham ibn Ezra,1092 or 1093??167[e][f],11th??4th,https://en.wikipedia.org/wiki/Abraham_ibn_Ezra
Anselm,1034??109[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Anselm_of_Canterbury
Abu al-Hakam al-Kirmani,12th century,11th??4th,https://en.wikipedia.org/wiki/Abu_al-Hakam_al-Kirmani
Averroes,or Ibn Rushd; 1126??198[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Averroes
Abraham bar Hiyya Ha-Nasi,1070??136[e],11th??4th,https://en.wikipedia.org/wiki/Abraham_bar_Hiyya_Ha-Nasi
Abul Maali al-Juwayni,1028??085[e],11th??4th,https://en.wikipedia.org/wiki/Al-Juwayni
Bartolus de Saxoferrato,1313??357[e],11th??4th,https://en.wikipedia.org/wiki/Bartolus_de_Saxoferrato
Bernard of Chartres,died 1130[a],11th??4th,https://en.wikipedia.org/wiki/Bernard_of_Chartres
Bahya ibn Paquda,1040??110[e],11th??4th,https://en.wikipedia.org/wiki/Bahya_ibn_Paquda
Bhoja,1010??055,11th??4th,https://en.wikipedia.org/wiki/Bhoja
Bernard of Clairvaux,1090??153[a][e],11th??4th,https://en.wikipedia.org/wiki/Bernard_of_Clairvaux
Bernard Silvestris,or Bernard of Tours; 1147??178[e],11th??4th,https://en.wikipedia.org/wiki/Bernard_Silvestris
Basaveshwara,1134??196,11th??4th,https://en.wikipedia.org/wiki/Basaveshwara
Basava,1130-1667,11th??4th,https://en.wikipedia.org/wiki/Basava
Basil Bessarion,1395??472[f],11th??4th,https://en.wikipedia.org/wiki/Basil_Bessarion
Blasius of Parma,or Biagio Pelacani da Parma; 1345??416[e],11th??4th,https://en.wikipedia.org/wiki/Blasius_of_Parma
Boetius of Dacia,c.??240 ??c.??280[e],11th??4th,https://en.wikipedia.org/wiki/Boetius_of_Dacia
Bonaventure,1221??274[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Bonaventure
Cavalcante de' Cavalcanti,died c. 1280,11th??4th,https://en.wikipedia.org/wiki/Cavalcante_de%27_Cavalcanti
Chang Tsai,or Zhang Zai; 1020??077[e],11th??4th,https://en.wikipedia.org/wiki/Chang_Tsai
Chakradhar Swami,13th century,11th??4th,https://en.wikipedia.org/wiki/Chakradhar_Swami
Cheng Hao,or Ch'eng Ming-Tao; 1032??085[a][e],11th??4th,https://en.wikipedia.org/wiki/Cheng_Hao
Cheng Yi,or Ch'eng Yi Chu'an; 1033??107[a][e],11th??4th,https://en.wikipedia.org/wiki/Cheng_Yi_(philosopher)
Chou Tun-Yi,or Zhou Dunyi or Chou Lien-Hsi or Zhou Lianxi; 1017??073[a][e],11th??4th,https://en.wikipedia.org/wiki/Chou_Tun-Yi
Christine de Pizan,c. 1365 ??c. 1430[e],11th??4th,https://en.wikipedia.org/wiki/Christine_de_Pizan
Clarembald of Arras,1110??187[e],11th??4th,https://en.wikipedia.org/wiki/Clarembald_of_Arras
David of Dinant,12th century[e],11th??4th,https://en.wikipedia.org/wiki/David_of_Dinant
Dnyaneshwar,1275??296,11th??4th,https://en.wikipedia.org/wiki/Dnyaneshwar
Dante Alighieri,1265??321[c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Dante_Alighieri
Dominicus Gundissalinus,12th century,11th??4th,https://en.wikipedia.org/wiki/Dominicus_Gundissalinus
Dogen,also Dogen Zenji or Dōgen Kigen; 1200??253[c][d][e],11th??4th,https://en.wikipedia.org/wiki/Dogen
Duns Scotus,c. 1266 ??1308[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Duns_Scotus
Durandus of St. Pourçain,c. 1275 ??1334[e],11th??4th,https://en.wikipedia.org/wiki/Durandus_of_St._Pour%C3%A7ain
Francis of Assisi,1181??226,11th??4th,https://en.wikipedia.org/wiki/Francis_of_Assisi
Francis of Marchia,c.??290 ??c.??344[f],11th??4th,https://en.wikipedia.org/wiki/Francis_of_Marchia
Francis of Meyronnes,1285??328[e],11th??4th,https://en.wikipedia.org/wiki/Francis_of_Meyronnes
Gangeśa,fl. c. 1325[e],11th??4th,https://en.wikipedia.org/wiki/Gange%C5%9Ba
Gennadius Scholarius,died c. 1473,11th??4th,https://en.wikipedia.org/wiki/Gennadius_Scholarius
George of Trebizond,1395??484[e],11th??4th,https://en.wikipedia.org/wiki/George_of_Trebizond
Gangesha Upadhyaya,14th century,11th??4th,https://en.wikipedia.org/wiki/Gangesha_Upadhyaya
Gerard of Cremona,1114??187[e],11th??4th,https://en.wikipedia.org/wiki/Gerard_of_Cremona
Gerard of Odo,or Gerald Odonis; 1290??349[e],11th??4th,https://en.wikipedia.org/wiki/Gerard_of_Odo
Gersonides,or Levi ben Gershon; 1288??344[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Gersonides
Gervase of Canterbury,1141 - 1210,11th??4th,https://en.wikipedia.org/wiki/Gervase_of_Canterbury
Gilbert of Poitiers,1070??154[e],11th??4th,https://en.wikipedia.org/wiki/Gilbert_de_la_Porr%C3%A9e
Giles of Rome,c. 1243 ??1316[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Giles_of_Rome
Godfrey of Fontaines,c. 1250 ??1309[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Godfrey_of_Fontaines
Gregory of Rimini,died 1358[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Gregory_of_Rimini
Henry of Ghent,c. 1217 ??1293[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Henry_of_Ghent
Henry of Harclay,1270??317[e],11th??4th,https://en.wikipedia.org/wiki/Henry_of_Harclay
Hasdai Crescas,c. 1340 ??1410[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Hasdai_Crescas
Hibat Allah Abu'l-Barakat al-Baghd\aadi,1080??165[e],11th??4th,https://en.wikipedia.org/wiki/Hibat_Allah_Abu%27l-Barakat_al-Baghdaadi
Hemachandra,1088-1173,11th??4th,https://en.wikipedia.org/wiki/Hemachandra
Herman of Carinthia,c.??100 ??c.??160,11th??4th,https://en.wikipedia.org/wiki/Herman_of_Carinthia
Hervaeus Natalis,or Hervé Nedellec; 1250??323[e],11th??4th,https://en.wikipedia.org/wiki/Hervaeus_Natalis
Hildegard of Bingen,1098??179[e],11th??4th,https://en.wikipedia.org/wiki/Hildegard_of_Bingen
Hillel ben Samuel of Verona,1220??295[e],11th??4th,https://en.wikipedia.org/wiki/Hillel_ben_Samuel_of_Verona
Hu Hung,or Wu-Feng; 1100??155[a],11th??4th,https://en.wikipedia.org/w/index.php?title=Hu_Hung&action=edit&redlink=1
Hugh of St Victor,c. 1078 ??1141[e],11th??4th,https://en.wikipedia.org/wiki/Hugh_of_St_Victor
Ibn Arabi,1165??240[e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Arabi
Ibn Bajjah,also Avempace; died 1138[a][e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Bajjah
Ibn Daud,also Rabad I or Avendauth or John of Spain; 1110??180[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Ibn_Daud
Ibn Kammuna,1215??284[e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Kammuna
Ibn Khaldun,1332??406[a][c][d][e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Khaldun
Ibn Sabin,1217??268[e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Sabin
Ibn Taymiya,1263??328[e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Taymiya
Ibn Tufail,1110??185[a][e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Tufail
Ibn Tzaddik,c. 1149[e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Tzaddik
Immanuel the Roman,or Immanuel of Rome; c.??270 ??c.??330[e],11th??4th,https://en.wikipedia.org/wiki/Immanuel_the_Roman
James of Viterbo,1255??308[e],11th??4th,https://en.wikipedia.org/wiki/James_of_Viterbo
Jinul,or Chinul; 1158??210[e],11th??4th,https://en.wikipedia.org/wiki/Jinul
Joseph Kaspi,12th century[f],11th??4th,https://en.wikipedia.org/w/index.php?title=Joseph_Kaspi&action=edit&redlink=1
Joachim of Fiore,1135??201[a][e],11th??4th,https://en.wikipedia.org/wiki/Joachim_of_Fiore
Jayatirtha,c.1345 - c.1388,11th??4th,https://en.wikipedia.org/wiki/Jayatirtha
Jan Hus,1369??415[e],11th??4th,https://en.wikipedia.org/wiki/Jan_Hus
John of Jandun,1280??328[e],11th??4th,https://en.wikipedia.org/wiki/John_of_Jandun
John of La Rochelle,1190??245[e],11th??4th,https://en.wikipedia.org/wiki/John_of_La_Rochelle
Johannes Capreolus,1380??444[e],11th??4th,https://en.wikipedia.org/wiki/Johannes_Capreolus
Jean Buridan,1300??358[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Jean_Buridan
John of Mirecourt,c. 1345[e],11th??4th,https://en.wikipedia.org/wiki/John_of_Mirecourt
John of Paris,1260??306[e],11th??4th,https://en.wikipedia.org/wiki/John_of_Paris
Jean Gerson,1363??429[a][e],11th??4th,https://en.wikipedia.org/wiki/Jean_Gerson
John of Salisbury,c. 1115 ??1180[a][e][f],11th??4th,https://en.wikipedia.org/wiki/John_of_Salisbury
Judah ben Moses of Rome,or Judah Romano; 1292??330[e],11th??4th,https://en.wikipedia.org/wiki/Judah_ben_Moses_of_Rome
Judah Ben Samuel of Regensburg,c. 1200,11th??4th,https://en.wikipedia.org/wiki/Judah_Ben_Samuel_of_Regensburg
Khana,12th century,11th??4th,https://en.wikipedia.org/wiki/Khana_(poet)
Kavindra Tirtha,c. 1333 - c.1398,11th??4th,https://en.wikipedia.org/wiki/Kavindra_Tirtha
Kabir,c. 1398??518,11th??4th,https://en.wikipedia.org/wiki/Kabir
Lu Hsiang-shan,"or Lu Xiangshan, also Lu Chiu-yuan or Tzu-ching or Ts'un-chai; 1139??193[a][e]",11th??4th,https://en.wikipedia.org/wiki/Lu_Hsiang-shan
Shri Madhvacharya,1238??317[a][c][d][e],11th??4th,https://en.wikipedia.org/wiki/Shri_Madhvacharya
Moses Maimonides,also Rambam; 1135??204[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Maimonides
Marsilius of Inghen,1330??396[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Marsilius_of_Inghen
Madhava Tirtha,died 1350,11th??4th,https://en.wikipedia.org/wiki/Madhava_Tirtha
Manuel Chrysoloras,c. 1355 ??1415,11th??4th,https://en.wikipedia.org/wiki/Manuel_Chrysoloras
Moses ibn Ezra,1070??138[e],11th??4th,https://en.wikipedia.org/wiki/Moses_ibn_Ezra
Mahapurna,12th century,11th??4th,https://en.wikipedia.org/wiki/Mahapurna
Meister Eckhart,1260??327 or 1328[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Meister_Eckhart
Mamaidev,12th century,11th??4th,https://en.wikipedia.org/wiki/Mamaidev
Marsilius of Padua,or Marsiglio or Marsilio dei Mainardine; 1270??342[a][c][d][e],11th??4th,https://en.wikipedia.org/wiki/Marsilius_of_Padua
Matthew of Aquasparta,1238??302[e],11th??4th,https://en.wikipedia.org/wiki/Matthew_of_Aquasparta
Moses Nahmanides,1194??270[e],11th??4th,https://en.wikipedia.org/wiki/Nahmanides
Narayana Panditacharya,c. 1290 ??c. 1370,11th??4th,https://en.wikipedia.org/wiki/Narayana_Panditacharya
Moses Narboni,c. 1300 ??c. 1362[f],11th??4th,https://en.wikipedia.org/wiki/Moses_Narboni
Narahari Tirtha,c. 1243 - c. 1333,11th??4th,https://en.wikipedia.org/wiki/Narahari_Tirtha
Alexander Neckham,1157??217[e],11th??4th,https://en.wikipedia.org/wiki/Alexander_Neckam
Naropa,12th century,11th??4th,https://en.wikipedia.org/wiki/Naropa
Nichiren,1222??282[e],11th??4th,https://en.wikipedia.org/wiki/Nichiren
Nicholas of Autrecourt,c. 1300 ??1369[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Nicholas_of_Autrecourt
William of Ockham,c.??285-1349[a][b][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/William_of_Ockham
Peter Olivi,1248??298[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Peter_Olivi
Nicole Oresme,1320??382[e][f],11th??4th,https://en.wikipedia.org/wiki/Nicole_Oresme
Omar Khayyám,1048??131,11th??4th,https://en.wikipedia.org/wiki/Omar_Khayy%C3%A1m
Paul of Venice,1369??429[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Paul_of_Venice
John Peckham,died 1292[e],11th??4th,https://en.wikipedia.org/wiki/John_Peckham
Peter Aureol,c. 1280 ??1322[e][f],11th??4th,https://en.wikipedia.org/wiki/Peter_Aureol
Pierre d'Ailly,1350??420[a][e],11th??4th,https://en.wikipedia.org/wiki/Pierre_d%27Ailly
Profiat Duran,c. 1349 ??c. 1414[e],11th??4th,https://en.wikipedia.org/wiki/Profiat_Duran
Pietro d'Abano,c.??250 ??1316,11th??4th,https://en.wikipedia.org/wiki/Pietro_d%27Abano
Pietro Damiani,c. 1007 ??1072[e][f],11th??4th,https://en.wikipedia.org/wiki/Pietro_Damiani
Peter Lombard,c. 1100 ??1160[a][e],11th??4th,https://en.wikipedia.org/wiki/Peter_Lombard
William Penbygull,died 1420[b][f],11th??4th,https://en.wikipedia.org/w/index.php?title=William_Penbygull&action=edit&redlink=1
Prabhācandra,11th century,11th??4th,https://en.wikipedia.org/wiki/Prabh%C4%81candra
