Name,RawCentrality
Ralph Waldo Emerson,84
David Chalmers,84
Martha Nussbaum,84
Bernard Williams,84
Frederick Copleston,84
Fakhr al-Din al-Razi,84
Giambattista Vico,84
P. F. Strawson,83
Cyril of Alexandria,83
Tommaso Campanella,83
Reinhold Niebuhr,83
Charles Hartshorne,82
Mircea Eliade,81
Ernest Sosa,81
Robert Audi,81
Susan Haack,81
William Whewell,80
Friedrich Schleiermacher,80
Auguste Comte,80
Gregory of Nyssa,80
Nelson Goodman,79
Francis of Assisi,79
Timothy Williamson,79
Hildegard of Bingen,79
Ernst Haeckel,79
Ludwig Feuerbach,79
Rudolf Bultmann,79
Ibn Arabi,78
Alfred Tarski,78
Athanasius of Alexandria,78
Michael Tye,77
Max Weber,77
Crispin Wright,77
George Santayana,77
John Henry Newman,76
Edith Stein,76
Pope Gregory I,76
C. D. Broad,76
Jean Vanier,76
Ramanuja,75
Giordano Bruno,75
Galileo Galilei,75
Thales,75
Ibn Hazm,75
Pierre Teilhard de Chardin,75
Patrick Suppes,75
Baron d'Holbach,75
Sextus Empiricus,74
Ernst Troeltsch,74
Nicholas Rescher,74
Francisco de Vitoria,74
Thomas Merton,73
Luis de Molina,73
Edmund Gettier,72
Michel Foucault,72
Mao Zedong,72
Paul Churchland,72
Rudolf Otto,72
G. E. M. Anscombe,72
David Kaplan,71
Rabanus Maurus,71
Gersonides,70
Johannes Tauler,70
Ibn Daud,70
Epictetus,70
Desiderius Erasmus,70
Hasdai Crescas,70
Bernard Lonergan,70
Dietrich von Hildebrand,70
Kapila,70
Maurice Blondel,69
Protagoras,69
Peter Kreeft,69
Walter Hilton,69
Moritz Schlick,69
Thomas Cajetan,69
Joachim of Fiore,69
Ptolemy,68
Lev Shestov,68
Jaakko Hintikka,68
Walter Kaufmann,68
Dharmakirti,68
Patricia Churchland,68
Thomas Hobbes,68
Jaegwon Kim,68
Novalis,68
Robert Brandom,67
Alice von Hildebrand,67
Willard Van Orman Quine,66
Fred Dretske,66
Sun Yat-sen,66
Thomas Reid,66
Posidonius,66
Emil Brunner,66
Vladimir Lenin,66
Simone de Beauvoir,65
Saadia Gaon,65
R. M. Hare,65
Alexander of Aphrodisias,65
Zeno of Sidon,65
Robert Merrihew Adams,65
Emanuel Swedenborg,64
Friedrich Waismann,64
Anaxagoras,64
Miskawayh,64
Marcus Aurelius,64
Ibn Bajjah,63
Philippa Foot,63
Afrikan Spir,63
Barry Stroud,63
Ernest Nagel,63
Nagarjuna,62
William Wollaston,62
Ibn Masarra,62
Jerry Fodor,62
Henry More,62
Longinus,62
Norman Malcolm,61
Nancy Cartwright,61
Zeno of Citium,61
Mahatma Gandhi,61
Ralph Cudworth,61
Empedocles,61
Clitomachus,60
Heraclides Ponticus,60
Jaimini,60
Frank P. Ramsey,60
Morton White,59
Michael Walzer,59
Hannah Arendt,59
Strato of Lampsacus,59
Alan Turing,59
Giuseppe Peano,59
Graham Priest,59
Ruth Millikan,59
Albinus,58
Carl Jung,58
Zhu Xi,58
Russ Shafer-Landau,58
Deng Xi,58
Buddhaghosa,58
Keith Donnellan,58
Apollonius of Tyana,58
J. J. C. Smart,57
Anaximander,57
Maurice Merleau-Ponty,57
Emmanuel Levinas,57
Cora Diamond,57
Christine Korsgaard,57
Peter Galison,57
Roman Ingarden,57
Walter Benjamin,56
Vedanta Desika,56
Bernard Bolzano,56
Rudolf Steiner,56
Cleanthes,56
Panaetius,56
Archytas,55
Nathan Salmon,55
Hippocrates,55
Casimir Lewy,55
Aenesidemus,55
Martin Luther King Jr.,55
Calcidius,55
Wilhelm Windelband,54
Solomon Ibn Gabirol,54
Max Planck,54
David Malet Armstrong,54
David the Invincible,54
Franz Brentano,54
Theodoric of Freiberg,53
Hippasus,53
Gaius Marius Victorinus,53
Thomas Jefferson,53
Crantor,53
Herbert Marcuse,52
Metrodorus of Stratonicea,52
Kanada,52
Hans-Georg Gadamer,52
Alhazen,52
Jean Buridan,52
Aedesius,52
Chrysanthius,52
Han Yu,51
Imre Lakatos,51
Jacques Lacan,51
Shang Yang,51
Hegesias of Cyrene,51
Li Si,50
Michael Polanyi,50
Antisthenes,50
John Peckham,49
Thrasymachus,49
Pierre Duhem,49
Archimedes,49
Kang Youwei,49
Philostratus,48
Feng Youlan,48
Friedrich Engels,48
Leucippus,48
Cheng Yi,48
Mahavira,48
Muhammad Iqbal,48
Tom Regan,47
Cheng Hao,47
Dong Zhongshu,47
Stilpo,47
Metrodorus of Lampsacus,47
Wang Fuzhi,47
Timon of Phlius,46
Diogenes of Oenoanda,46
Giles of Rome,46
Mou Zongsan,46
Alexander of Hales,46
Gautama Buddha,45
Sengzhao,45
Huang Zongxi,45
Diodorus Cronus,45
Nicole Oresme,45
Callicles,44
Prodicus,44
Albert of Saxony,44
Bernard of Chartres,44
Vincent Ferrer,44
Cass Sunstein,44
Hossein Nasr,44
Moses Mendelssohn,43
Zhang Yi,43
Mary Midgley,43
Dominicus Gundissalinus,43
Euclid of Megara,43
Marsilius of Inghen,43
Shen Buhai,43
Hamid al-Din al-Kirmani,43
Carol J. Adams,43
Thomas Lepeltier,42
Oscar Horta,42
Larry Laudan,42
Guan Zhong,42
Hu Shih,42
Isaiah Berlin,42
Sue Donaldson,42
David Sztybel,42
Yajnavalkya,42
Zisi,42
Daniel Dombrowski,42
Asanga,42
Alexander Bain,42
Steven Best,42
Favorinus,42
Godfrey of Fontaines,42
Zhiyi,42
Linji Yixuan,42
Wang Bi,42
Benjamin Franklin,42
Ikhwan al-Safa',42
Epimenides,42
Tom Beauchamp,42
Leo Tolstoy,41
Shen Dao,41
Gary L. Francione,41
Edmund Burke,41
Anniceris,41
Herbert A. Simon,41
James Rachels,41
Wang Yangming,40
Raghunatha Siromani,40
Jayanta Bhatta,40
Li Kui,40
Jean Piaget,40
Liang Qichao,40
Gary Varner,40
Ch'ien Mu,40
Cleobulus,40
Amartya Sen,40
Will Kymlicka,40
Alain de Lille,40
Li Ao,39
Dale Jamieson,39
Wilhelm Wundt,39
Lucius Annaeus Cornutus,39
Hui Shi,39
Khana,39
Mark Rowlands,39
Yang Xiong,39
Clare Palmer,39
John Hadley,39
B. R. Ambedkar,39
Catia Faria,38
Stephen R. L. Clark,38
Cai Yuanpei,38
Zichan,38
David DeGrazia,38
Vyasatirtha,38
Zhang Dongsun,38
Marvin Minsky,38
Steve F. Sapontzis,38
Wilhelm Dilthey,38
Paola Cavalieri,38
Leonard Nelson,38
Jeff Sebo,38
Gottfried Leibniz,38
Karl Christian Friedrich Krause,38
Zou Yan,38
Tyler Burge,38
Theano,38
Kristin Andrews,37
Jayatirtha,37
Zhou Guoping,37
Gaozi,37
Qiu Renzong,37
Josephine Donovan,37
Tsang Lap Chuen,37
Su Qin,37
Bernard Rollin,37
Jessica Pierce,37
Priscilla Cohn,37
Kabir,37
Henry David Thoreau,36
John Maynard Keynes,36
Alvin Goldman,36
Herbert Spencer,36
Anil Gupta,36
Antiphon,36
Ned Block,36
Umberto Eco,36
Judith Butler,35
James Pryor,35
Albert Camus,35
Andy Clark,35
Pierre-Joseph Proudhon,35
Laurence BonJour,35
Abraham ibn Ezra,34
Leon Trotsky,34
Shinran,34
Keith DeRose,34
Peter Kropotkin,34
John Adams,34
Samuel Ibn Tibbon,33
Nichiren,33
Ashtavakra,33
Ibn Tufail,33
Mikhail Bakunin,33
Naropa,33
Guy Debord,32
Carl Schmitt,32
Bodhidharma,32
Mario Bunge,32
Karl Jaspers,32
Ernst Mach,32
Agastya,32
Cornel West,31
Abdolkarim Soroush,31
Nagasena,31
Louis Althusser,31
John von Neumann,30
Chaitanya Mahaprabhu,30
Ayn Rand,30
Alfred Russel Wallace,30
Uddalaka Aruni,30
Zeno of Elea,30
Johann Gottlieb Fichte,30
Julia Kristeva,30
Bahya ibn Paquda,30
Henry George,30
Moses Hess,30
Johann Wolfgang von Goethe,30
Abu Hatim al-Razi,29
James Mill,29
Mazdak,29
Simone Weil,29
Donald T. Campbell,29
Milton Friedman,29
Ibn Miskawayh,29
Niels Bohr,29
Abu Ma'shar al-Balkhi,29
Simplicius of Cilicia,29
Denis Diderot,29
Lamennais,28
Thomas Paine,28
Antonio Gramsci,28
Paracelsus,27
Mostafa Malekian,27
Reza Davari Ardakani,27
Gaston Bachelard,27
Francisco Varela,27
Taha Abdurrahman,27
Salomon Maimon,27
Isocrates,27
Daniel Kahneman,27
Stanley Cavell,27
Al-Ash'ari,27
John Calvin,27
Ibn Furak,26
David Benatar,26
Joseph Solomon Delmedigo,26
Samuel Johnson,26
Cleomedes,26
Joseph Soloveitchik,26
Nasir al-Din Tusi,26
Antonio Negri,26
Syed Muhammad Naquib al-Attas,26
Aristoxenus,26
Geminus,26
John Anderson,25
Francisco Sanches,25
Donald O. Hebb,25
Muhammad Abduh,25
Jalal al-Din al-Dawani,25
Isaac Orobio de Castro,25
Isaac Cardoso,25
Sidney Hook,25
Rosa Luxemburg,25
Abraham Maslow,25
Pierre Bayle,25
Yi I,25
Max Stirner,25
Gangesha Upadhyaya,25
Robert Boyle,25
Al-Baqillani,25
Ibn Kammuna,25
Nancy Fraser,25
Themistius,25
Alcibiades,25
Friedrich Hayek,24
Ibn Tzaddik,24
bell hooks,24
Ludwig von Mises,24
Dogen,24
Georges Bataille,24
Erik Erikson,24
Stephen Toulmin,24
John Hick,23
Markandeya,23
Shvetashvatara,23
Alexander Bogdanov,23
Mary Wollstonecraft,23
Alain Badiou,23
Wendy Brown,23
Michael Hardt,23
Colin McGinn,23
David Ricardo,23
David Hilbert,23
John B. Watson,23
Sri Aurobindo,22
Ahmad ibn Hanbal,22
Ferdinand de Saussure,22
Alexander Herzen,22
Samuel Taylor Coleridge,22
Pietro Pomponazzi,22
Donna Haraway,22
Luce Irigaray,22
William Blake,22
Francis Hutcheson,22
Francisco J. Ayala,22
B. F. Skinner,22
Roland Barthes,22
Arthur Koestler,22
Jean Baudrillard,22
Henry Sidgwick,21
Cornelius Castoriadis,21
Christian Wolff,21
Kenneth Arrow,21
Patricia Hill Collins,21
Paul Deussen,21
Oswald Spengler,21
Sandra Harding,21
Sarvepalli Radhakrishnan,21
Dana Scott,21
A. C. Grayling,21
Andronicus of Rhodes,20
George Eliot,20
Basava,20
Gotthold Ephraim Lessing,20
Robert Stern,20
Kurt Lewin,20
Charles Fourier,20
George Herbert Mead,20
Hermann Lotze,20
Karl Kautsky,20
Paul Edwards,20
Rachel Carson,20
Abu Yaqub al-Sijistani,20
Ernst Mayr,20
Roger Scruton,20
Rabindranath Tagore,20
Malcolm X,20
Hunayn ibn Ishaq,20
Jinul,19
Sir William Hamilton,19
Clarence Irving Lewis,19
George Boole,19
Zongmi,19
Theodor Adorno,19
William Paley,19
Georg Cantor,19
Hermann von Helmholtz,19
Al-Hilli,19
Peter of Spain,19
Eduard Von Hartmann,19
Elisa Aaltola,19
Catharine A. MacKinnon,19
Narahari Tirtha,19
Christopher Hitchens,19
Val Plumwood,18
Lawrence Kohlberg,18
Michel Onfray,18
Max Horkheimer,18
Bruno Latour,18
Erich Fromm,18
Vasishtha,18
Joseph Priestley,18
Jean-Luc Nancy,18
Georgi Plekhanov,18
Giorgio Agamben,18
Gianni Vattimo,18
Fyodor Dostoevsky,18
James Mark Baldwin,18
Werner Heisenberg,18
Emil Cioran,18
Fazang,18
H. L. A. Hart,18
Henry Corbin,18
Margaret Mead,18
Deirdre McCloskey,18
Nikolai Berdyaev,18
Max Scheler,18
Victor Cousin,18
Angela Davis,18
Jonathan Edwards,18
Angiras,18
Thomas Brown,17
Frantz Fanon,17
Solomon Feferman,17
Percy Williams Bridgman,17
Jeff McMahan,17
Nancy Bauer,17
Hermann Cohen,17
Eduard Bernstein,17
Jesus of Nazareth,17
Pierre Bourdieu,17
Georg Simmel,17
Dugald Stewart,17
Ray Monk,17
Bryan Magee,17
Iris Murdoch,17
Oliver Wendell Holmes Jr.,17
Henri Lefebvre,17
Alan Watts,17
Claude Lefort,17
Johann Gottfried Herder,17
C. S. Lewis,17
Murray Bookchin,17
Moses ibn Ezra,17
Joseph Butler,16
Hans Jonas,16
Heinrich Rickert,16
Friedrich Schiller,16
Marquis de Sade,16
Hermann Weyl,16
Johannes Kepler,16
Qusta ibn Luqa,16
William Godwin,16
Michael Ruse,16
Jacopo Zabarella,16
Lorenzo Valla,16
Henry Suso,16
Sam Harris,16
Alexis de Tocqueville,16
Judah Messer Leon,15
Michel de Montaigne,15
Raymond Aron,15
Richard Avenarius,15
Richard Bentley,15
Jan Hus,15
Ronald Dworkin,15
Leslie Stephen,15
Carl Linnaeus,15
Simeon ben Zemah Duran,15
Nicolai Hartmann,15
Pierre Leroux,15
Charles Babbage,15
Bhoja,15
Abu al-Hakam al-Kirmani,15
Huey P. Newton,15
Benedetto Croce,15
Judah Ben Samuel of Regensburg,15
Gregory Bateson,15
Thierry of Chartres,15
Ivor Grattan-Guinness,15
Karen Barad,15
Abu Zayd al-Balkhi,15
William Thompson,15
Masao Abe,15
Akka Mahadevi,14
Charles W. Morris,14
Richard Price,14
Marshall McLuhan,14
Ludwig Boltzmann,14
Eusebius of Caesarea,14
Lysander Spooner,14
D. Z. Phillips,14
Dag Prawitz,14
Wilhelm Reich,14
David Bohm,14
Rush Rhees,14
Thomas Henry Huxley,14
Jonathan Barnes,14
Marquis de Condorcet,14
Udayana,14
Giacomo Leopardi,14
Benjamin Tucker,14
Jean Hyppolite,14
Ivan Illich,14
Isaac ben Moses Arama,14
Thomas Hodgskin,14
Frank Jackson,14
Peter Winch,14
Uisang,14
Paul Goodman,14
Axel Honneth,14
Richard Dedekind,14
John Wyclif,14
George Armitage Miller,14
Peter Hacker,14
Kwame Nkrumah,14
Bruce Lee,14
Karl Leonhard Reinhold,14
Philip Kitcher,13
Dietrich Bonhoeffer,13
Mary Whiton Calkins,13
Ferdinand Lassalle,13
Barry Smith,13
Simon Critchley,13
Jiddu Krishnamurti,13
John of Salisbury,13
Pierre Paul Royer-Collard,13
Jacques Ellul,13
Peter Wessel Zapffe,13
Do-ol,13
Herbert Feigl,13
James Ward,13
Jean Wahl,13
Hugo Grotius,13
Eric Voegelin,13
Christiaan Huygens,13
Abu Tammam,13
Warren Goldfarb,13
Samuel Clarke,13
Pillai Lokacharya,13
Nicolaus Copernicus,13
Holmes Rolston III,13
Ray Brassier,13
Padmanabha Tirtha,13
Christopher Peacocke,13
David Hartley,13
Wilhelm von Humboldt,13
Max Black,12
John Harris,12
Marin Mersenne,12
R. G. Collingwood,12
John Maynard Smith,12
Gilbert Harman,12
Yi Hwang,12
Charles Taliaferro,12
Frederick C. Beiser,12
Simon Blackburn,12
Josef Pieper,12
Georges Canguilhem,12
John Perry,12
Paul E. Meehl,12
Robert Fludd,12
James Griffin,12
Petrarch,12
John Ray,12
Dan Sperber,12
Al-Mawardi,12
Motoori Norinaga,12
Erving Goffman,12
E. J. Lowe,12
Joseph Schumpeter,12
William Lycan,12
Fujiwara Seika,12
Seneca the Younger,12
Friedrich Heinrich Jacobi,12
Kazimierz Twardowski,12
Gabriel Bonnot de Mably,12
Allen Newell,12
Daniel Garber,12
Karl Kraus,12
Elliott Sober,12
Michel Weber,12
John Eccles,12
Roger Penrose,12
Charles E. Osgood,12
William of Conches,12
David Edmonds,12
George Henry Lewes,12
Liu Shaoqi,12
John Lewis,12
Thomas Bradwardine,12
Siddheshwar,12
John Zerzan,12
Anacharsis,12
James Clerk Maxwell,12
Maria Montessori,11
Dirghatamas,11
John Wisdom,11
Jon Elster,11
John Courtney Murray,11
H. Richard Niebuhr,11
Parashara,11
David Papineau,11
Zygmunt Bauman,11
Joseph de Maistre,11
William MacAskill,11
Abul A'la Maududi,11
John Broome,11
Dwight Macdonald,11
Alexius Meinong,11
Julian Baggini,11
Peter Carruthers,11
Hicetas,11
Johann Friedrich Herbart,11
Xun Zi,11
J. P. Moreland,11
Julien Offray de La Mettrie,11
Seyla Benhabib,11
Denis Dutton,11
Carl Stumpf,11
Monique Wittig,11
Gayatri Chakravorty Spivak,11
Maurice Blanchot,11
Allan Bloom,11
Paul Carus,11
Galen Strawson,11
Ernest Lepore,11
Niklas Luhmann,11
Rollo May,11
Johannes Scotus Eriugena,11
Jean van Heijenoort,11
Augustus De Morgan,11
Paul de Man,10
Fred Feldman,10
C. Stephen Evans,10
William Mitchell,10
Joseph Ratzinger,10
Ajita Kesakambali,10
James M. Buchanan,10
Gregory Vlastos,10
Rudolf Christoph Eucken,10
Peter Godfrey-Smith,10
Arthur de Gobineau,10
Jean-Baptiste Lamarck,10
Tara Smith,10
Paul Gottfried,10
Nick Bostrom,10
Ted Honderich,10
William Irwin,10
Michael Huemer,10
Friedrich Schelling,10
Hubert Dreyfus,10
Gerald Edelman,10
Stephen Cole Kleene,10
Johann Georg Hamann,10
Renn Dickson Hampden,10
Paul Weiss,10
Heinrich Cornelius Agrippa,10
Abd al-Jabbar ibn Ahmad,10
Allan Gotthelf,10
Michael Ghiselin,10
George Reisman,10
Viktor Frankl,10
William Calvert Kneale,10
Ian Barbour,10
John Kenneth Galbraith,10
Irving Kristol,10
Robert Fogelin,10
William Temple,10
Ernst Bloch,10
F. H. Bradley,10
Ernst Zermelo,10
Karl Mannheim,10
Eleonore Stump,10
Benson Mates,10
Paul E. Griffiths,10
Kim Sterelny,10
Edward Caird,10
William Kingdon Clifford,10
John McCarthy,10
Brian Leiter,10
Marjorie Grene,10
Arthur Prior,9
Joseph Raz,9
John Herschel,9
Liezi,9
Friedrich Albert Lange,9
Norman Kretzmann,9
Graham Oppy,9
Douglas B. Rasmussen,9
Mary Daly,9
Charles Parsons,9
Vasugupta,9
Marsilius of Padua,9
Andrea Cesalpino,9
Paul Benacerraf,9
Vilfredo Pareto,9
Hans Kelsen,9
Andrew Pyle,9
Anatol Rapoport,9
George Grote,9
Thomas Metzinger,9
Pelagius,9
Heinrich von Kleist,9
Kuno Fischer,9
Gustav Fechner,9
Susan Sontag,9
Ludwig von Bertalanffy,9
Stuart Hampshire,9
J. Baird Callicott,9
Howard Robinson,9
Aspasius,9
Ralph McInerny,9
Franz Rosenzweig,9
Richard J. Bernstein,9
David Hull,9
Jacob Burckhardt,9
William Law,9
Bruno Bauer,9
Eduard Zeller,9
Johannes Bronkhorst,9
Thomas Browne,9
Gerard of Cremona,9
Bimal Krishna Matilal,9
John Corcoran,9
Jane Maienschein,9
Bernard Stiegler,9
Stephen Hicks,9
Eudoxus of Cnidus,9
Fritz Mauthner,9
Georg Henrik von Wright,9
David Wood,9
Brian Barry,9
Chao Cuo,8
Nuel Belnap,8
Kalevi Kull,8
Keith Yandell,8
John Norris,8
Edward Stillingfleet,8
John Deely,8
Ghosha,8
Justinian I,8
Pandurang Shastri Athavale,8
Jason Stanley,8
Margaret Boden,8
Lindley Darden,8
Michael Williams,8
John Selden,8
Sahotra Sarkar,8
Georges Rey,8
Andrew Bernstein,8
James Beattie,8
John B. Cobb,8
George Grant,8
Peter Unger,8
Akshobhya Tirtha,8
David Sedley,8
Northrop Frye,8
Clifford Geertz,8
William Hazlitt,8
G.W.F. Hegel,8
Richard Sorabji,8
Robert Flint,8
Marilyn McCord Adams,8
Gabriel Biel,8
Allan Gibbard,8
Origen of Alexandria,8
Ralph Barton Perry,8
Peter Sloterdijk,8
Hans Sluga,8
Catherine Wilson,8
Kai Nielsen,8
Rebecca Goldstein,8
Martha Kneale,8
David Kelley,8
Stanley Hauerwas,8
Jean le Rond d'Alembert,8
Alexander Rosenberg,8
Maine de Biran,8
Jonathan Bennett,8
John Richardson,8
Richard Popkin,8
William C. Wimsatt,8
George Boolos,7
Lev Vygotsky,7
Mikhail Bakhtin,7
Leonard Peikoff,7
William Ernest Hocking,7
Hans Joas,7
Hemachandra,7
Molefi Kete Asante,7
Lewis Carroll,7
Jean Bricmont,7
Wendell Berry,7
Karl-Otto Apel,7
Alfred I. Tauber,7
Eliot Deutsch,7
Thomas White,7
Anthony O'Hear,7
Susan Oyama,7
Borden Parker Bowne,7
Harry Binswanger,7
Helen Longino,7
Joseph Margolis,7
John Marenbon,7
Sayyid Qutb,7
Thoralf Skolem,7
Tim Lewens,7
John Austin,7
William Blackstone,7
Garrett Hardin,7
Ali Shariati,7
Domingo de Soto,7
A. A. Long,7
Philip Pettit,7
Richard Boyd,7
John Macquarrie,7
Crates of Thebes,7
Alice Ambrose,7
Jean Bethke Elshtain,7
John Campbell,7
George Yancy,7
Daniel Bell,7
John D. Caputo,7
Martin Davies,7
Benjamin Constant,7
Brian Davies,7
Brad Hooker,7
Charlotte Perkins Gilman,7
David Brewster,7
Robert E. Goodin,7
May Sim,7
Joseph Levine,7
Peter Simons,7
Myles Burnyeat,7
Sandra Mitchell,7
Moses Maimonides,7
Lord Monboddo,7
William Stanley Jevons,7
Jorge J. E. Gracia,7
Michel Serres,7
I. A. Richards,7
Stanley Rosen,7
Tariq Ramadan,7
Shadworth Hodgson,7
Eugene Gendlin,7
Robert Filmer,7
John Gray,7
Jean Gerson,7
Aron Gurwitsch,7
Paul Guyer,7
James Franklin,7
Marilyn Frye,7
Paul Watzlawick,7
Stephen Gaukroger,7
J. N. Findlay,7
Julius Evola,7
Aleksandr Dugin,7
Je Tsongkhapa,7
James Burnham,7
Johann Heinrich Lambert,7
Raymond Geuss,7
Hassan al-Banna,7
Paul Virilio,7
Isaac Levi,7
Jon Barwise,6
Jacques Barzun,6
James Martineau,6
Richard Wollheim,6
Brian Massumi,6
John Toland,6
Gaudapadacharya,6
John Lachs,6
Hans Blumenberg,6
Richard Taylor,6
Ruth Barcan Marcus,6
Harvey Mansfield,6
John Witherspoon,6
Vissarion Belinsky,6
Sissela Bok,6
John Worrall,6
Allen W. Wood,6
Gareth Evans,6
David Pears,6
Donald M. MacKinnon,6
Gottschalk of Orbais,6
Michael Lou Martin,6
Pierre Hadot,6
Samuel Butler,6
Amos N. Wilson,6
Constantine Sandis,6
Parshvanatha,6
Bernard Bosanquet,6
Robert B. Talisse,6
Albrecht Wellmer,6
Robert Stalnaker,6
John Cottingham,6
Kundakunda,6
Dieter Henrich,6
Metrocles,6
Robert Kilwardby,6
Basilides,6
C. West Churchman,6
Gisela Striker,6
Amalananda,6
Debra Nails,6
David Stove,6
John Earman,6
Robin Waterfield,6
William H. Gass,6
Robert Bernasconi,6
Tzvetan Todorov,6
David Ray Griffin,6
Richard Hooker,6
Justus Lipsius,6
Anna-Teresa Tymieniecka,6
Bhartrhari,6
Mary Baker Eddy,6
L. Gordon Graham,6
Miguel de Unamuno,6
Pierre-Simon Laplace,6
Hao Wang,6
Parshva,6
Joseph Agassi,6
Sidney Morgenbesser,6
James H. Cone,6
John Cook Wilson,6
Keith Lehrer,6
Richard Shusterman,6
Alan Ross Anderson,6
Philippe Van Parijs,6
Fredric Jameson,6
Avital Ronell,6
Robert C. Solomon,6
Giovanni Gentile,6
Alain de Benoist,6
Mark Alan Walker,6
Ernest Gellner,6
William Chittick,6
Peter Adamson,6
Ratramnus,6
Witelo,6
Scott Soames,6
Silvia Federici,6
Arthur Fine,6
Raymond Smullyan,6
Philippe Lacoue-Labarthe,6
Richard Posner,6
Hippolyte Taine,6
Richard of St. Victor,6
Adam Ferguson,6
Claudia Card,5
Thomas J. J. Altizer,5
Sarah Kofman,5
Iris Marion Young,5
Gregor Mendel,5
John Hawthorne,5
Lord Kames,5
Christian Hermann Weisse,5
Stewart Shapiro,5
Andrew Feenberg,5
Harriet Martineau,5
Robert Wilson,5
Walter Sinnott-Armstrong,5
Don Cupitt,5
Robert Reich,5
Jonathan Glover,5
Ernst von Glasersfeld,5
Olympiodorus the Younger,5
Christina Hoff Sommers,5
Dominique Lecourt,5
Morris Lazerowitz,5
Anthony Gottlieb,5
Roger Crisp,5
Richard Creath,5
John Venn,5
Hans Vaihinger,5
Friedrich Adolf Trendelenburg,5
Lloyd P. Gerson,5
Alexander Nehamas,5
Stephen Neale,5
Maurice Natanson,5
Richard Cartwright,5
Quentin Meillassoux,5
Stephen Mulhall,5
Bernhard Riemann,5
Burton Dreben,5
Leslie Green,5
W. K. C. Guthrie,5
Philipp Melanchthon,5
Judith Jarvis Thomson,5
Joshua Cohen,5
Justin Clemens,5
Harold Rosenberg,5
Don Ihde,5
Amiri Baraka,5
Michael Friedman,5
Shaun Gallagher,5
David Gauthier,5
Byung-Chul Han,5
Gregory of Rimini,5
