Name,RawCentrality
Johannes Scotus Eriugena,7
Robert Boyle,6
Jacques Derrida,6
Parshva,6
Parshvanatha,6
Henry Corbin,6
Paracelsus,6
Hemachandra,6
Ajita Kesakambali,6
Bhartrhari,6
Pillai Lokacharya,6
Vasugupta,6
Debra Nails,6
Masao Abe,6
Francis Bacon,6
Fred Feldman,6
Metrocles,6
Basilides,6
Rudolf Steiner,6
Denis Diderot,6
Padmanabha Tirtha,6
Julien Offray de La Mettrie,6
Ghosha,6
Marsilius of Padua,5
C. D. Broad,5
Julian Baggini,5
Dignaga,5
Thomas Bradwardine,5
Pierre Duhem,5
Mahatma Gandhi,5
Henry George,5
John Marenbon,5
Antiochus of Ascalon,5
Thomas Jefferson,5
Je Tsongkhapa,5
Pingala,5
Pelagius,5
Origen of Alexandria,5
Jan Hus,5
Kundakunda,5
Gottschalk of Orbais,4
Gilles Deleuze,4
Wilfrid Sellars,4
David Sedley,4
Olympiodorus the Younger,4
Do-ol,4
Fred Dretske,4
Asclepiades of Bithynia,4
Anaxarchus,4
Gilbert of Poitiers,4
Richard Sorabji,4
Moses Maimonides,4
John Wyclif,4
Pierre Bayle,4
Ratramnus,4
Paul Edwards,4
Peter Adamson,4
Eduard Zeller,4
Auguste Comte,4
Ibn al-Rawandi,4
Hincmar,4
Ibn al-Tayyib,4
Hilary Putnam,4
W. K. C. Guthrie,4
Melissus of Samos,4
Makkhali Gosala,4
Gilbert Ryle,4
A. A. Long,4
C. S. Lewis,4
Xenophanes of Colophon,4
Akshobhya Tirtha,4
Robin Waterfield,4
Thomas Reid,3
Arthur Schopenhauer,3
Mikhail Bakunin,3
Adam Smith,3
Gaudapadacharya,3
Gregory Vlastos,3
Eliot Deutsch,3
Alcmaeon of Croton,3
Amalananda,3
Michael Lou Martin,3
Vatsyayana,3
Charles Sanders Peirce,3
Larry Laudan,3
Imre Lakatos,3
William of Moerbeke,3
Vincent of Beauvais,3
Abul A'la Maududi,3
Hans Reichenbach,3
Otto Neurath,3
Zengzi,3
Yang Chu,3
Adelard of Bath,3
Abu al-Hudhayl,3
Jesus of Nazareth,3
Michael Polanyi,3
Pierre Hadot,3
Sri Aurobindo,3
Bas van Fraassen,3
Sam Harris,3
Charles Darwin,3
Pierre d'Ailly,3
Ian Hacking,3
Robert Audi,3
Witelo,3
Nicolaus Copernicus,3
Rudolf Carnap,3
Martha Nussbaum,3
Richard Hooker,3
Ilsetraut Hadot,3
Andrea Cesalpino,3
Maitreyi,3
Heinrich Cornelius Agrippa,3
Epicharmus,3
Heraclitus of Ephesus,3
Christopher Hitchens,3
Carl Gustav Hempel,3
Christiaan Huygens,3
Wilhelm Windelband,3
Werner Heisenberg,3
Samuel Johnson,3
William Temple,3
Henry David Thoreau,3
John Ray,3
Rabindranath Tagore,3
Albert Einstein,3
D. V. Gundappa,3
Mario Bunge,3
Johannes Kepler,3
Edwin Bryant,3
George of Trebizond,3
Petrarch,3
Gregory of Rimini,3
Umberto Eco,3
Paul Feyerabend,3
Albert Camus,3
A. C. Grayling,3
John Adams,2
Jiddu Krishnamurti,2
Ernest Sosa,2
Shalva Nutsubidze,2
Zeno of Tarsus,2
John Toland,2
Johann Wolfgang von Goethe,2
Alan Turing,2
Friedrich Schelling,2
Friedrich Schiller,2
Bryan W. Van Norden,2
Anna-Teresa Tymieniecka,2
Hervaeus Natalis,2
Michael Tye,2
Anacharsis,2
Timothy Williamson,2
Hypatia of Alexandria,2
Ibn al-Khammar,2
P. F. Strawson,2
Fulbert of Chartres,2
Christine de Pizan,2
Richard Rufus,2
Candrakirti,2
Maurice Merleau-Ponty,2
John McDowell,2
Sedulius Scottus,2
Sarvepalli Radhakrishnan,2
Ferdinand de Saussure,2
Richard of St. Victor,2
Walafrid Strabo,2
Anandavardhana,2
David Bentley Hart,2
Philodemus of Gadara,2
Philolaus of Croton,2
Franz Brentano,2
William Blake,2
Paul Carus,2
John Dewey,2
Alexander Altmann,2
Roger T. Ames,2
G. E. M. Anscombe,2
Terence Irwin,2
Charles H. Kahn,2
Hipparchia of Maroneia,2
Marvin Minsky,2
Georges Florovsky,2
Thomas Nagel,2
David Shepherd Nivison,2
Robert Nozick,2
Derek Parfit,2
Robert Kilwardby,2
Alfred Russel Wallace,2
Leo Tolstoy,2
Friedrich Engels,2
Luc Brisson,2
Wendell Berry,2
Ned Block,2
Yehuda Halevi,2
Susan Haack,2
Anil Gupta,2
Susanne Bobzien,2
Laurence BonJour,2
Thomas J. J. Altizer,2
Metrodorus of Chios,2
Michael Oakeshott,2
A. H. Armstrong,2
Hannah Arendt,2
Bernard R. Goldstein,2
Jorge J. E. Gracia,2
Thomas Hobbes,2
Peter Carravetta,2
Michel Foucault,2
Robert Fludd,2
Wing-tsit Chan,2
R. M. Hare,2
Jacobus Arminius,2
Mazdak,2
Lloyd P. Gerson,2
David Chalmers,2
John D. Caputo,2
Tyler Burge,2
John Searle,2
Basaveshwara,2
Alvin Goldman,2
Edmund Gettier,2
Nelson Goodman,2
Alexander Bain,2
Edmund Burke,2
George Grote,2
Gerbert of Aurillac,2
James Pryor,2
Graham Priest,2
Richard Rorty,2
Nicholas Rescher,2
Keith DeRose,2
Lopamudra,2
Andy Clark,2
Marcel Conche,2
Paul Churchland,2
Titus Pomponius Atticus,2
Uddyotakara,2
Joseph Ratzinger,2
Donald Davidson,2
Diagoras,2
Debiprasad Chattopadhyaya,2
Patricia Churchland,2
J. O. Urmson,2
John of Jandun,2
Nicholas D. Smith,2
Muhammad al-Nasafi,2
Carl Linnaeus,2
May Sim,2
Jean-Baptiste Lamarck,2
Madhava Tirtha,2
Herman of Carinthia,2
Aristo of Chios,2
Hugh of St Victor,2
Gianni Vattimo,2
John of La Rochelle,1
Jonathan Wolff,1
Paul Woodruff,1
C. J. F. Williams,1
Hao Wang,1
Cornel West,1
Heinrich von Staden,1
William Godwin,1
Ibn ar-Rawandi,1
Yahya ibn Adi,1
Giacomo Leopardi,1
Robert M. Young,1
Agostino Nifo,1
Vallabhacharya,1
John M. Cooper,1
Emil Cioran,1
Justus Lipsius,1
Gary L. Francione,1
Luciano Floridi,1
Jean Bethke Elshtain,1
Paul Draper,1
Sue Donaldson,1
Daniel Dombrowski,1
William Chittick,1
Peter of Pisa,1
Peter the Iberian,1
Nemesius of Emesa,1
Haridas Chaudhuri,1
Cornelius Castoriadis,1
Noam Chomsky,1
Prudentius of Troyes,1
Richard Gaskin,1
Jay L. Garfield,1
Hecato of Rhodes,1
Lu Ban,1
Erich Fromm,1
Milton Friedman,1
Michael Frede,1
Kurt Flasch,1
Liu Tsung-chou,1
Samuel Clarke,1
Abd al-Masih ibn Ishaq al-Kindi,1
Joannes Philoponus,1
John Cage,1
Charles Butterworth,1
Myles Burnyeat,1
Joseph Butler,1
Cesare Cremonini,1
Joachim Jungius,1
Allan Gotthelf,1
Alan Gewirth,1
Ernest Gellner,1
Michael Harrington,1
Photios I of Constantinople,1
Abu Hayyan al-Tawhidi,1
Sibawayh,1
Michael Hardt,1
Philip Hallie,1
John Haldane,1
Bernard le Bovier de Fontenelle,1
Alain de Botton,1
Steven Best,1
David Benatar,1
Simone de Beauvoir,1
Jc Beall,1
Hassan al-Banna,1
Pandurang Shastri Athavale,1
Walter Burley,1
William of Ware,1
Gerolamo Cardano,1
William of St-Thierry,1
Oscar Horta,1
Jennifer Michael Hecht,1
David Hartman,1
Walter Charleton,1
Julia Annas,1
Pakudha Kaccayana,1
Purana Kassapa,1
William of Middleton,1
William de la Mare,1
William of Durham,1
Eubulides of Miletus,1
Robert Maynard Hutchins,1
Ted Honderich,1
Angie Hobbs,1
John Hick,1
Zeami Motokiyo,1
Polyaenus of Lampsacus,1
John Gay,1
