Source,Target,Type,Id,Label,Weight
김지운_Dir_1,이승원_Act_1,Undirected,5898,,1
김지운_Dir_1,이주한_Act_1,Undirected,5899,,1
김지운_Dir_1,이혜아_Act_1,Undirected,5900,,1
김지운_Dir_1,임수정_Act_1,Undirected,5901,,1
김지운_Dir_1,장광_Act_1,Undirected,5902,,1
김지운_Dir_1,장남열_Act_1,Undirected,5903,,1
김지운_Dir_1,장영남_Act_1,Undirected,5904,,1
김지운_Dir_1,장형모_Act_1,Undirected,5905,,1
김지운_Dir_1,전여빈_Act_1,Undirected,5906,,1
김지운_Dir_1,정기섭_Act_1,Undirected,5907,,1
김지운_Dir_1,정미형_Act_1,Undirected,5908,,1
김지운_Dir_1,정상훈_Act_1,Undirected,5909,,1
김지운_Dir_1,정성렬_Act_1,Undirected,5910,,1
김지운_Dir_1,정수정_Act_1,Undirected,5911,,1
김지운_Dir_1,정우성_Act_1,Undirected,5912,,1
김지운_Dir_1,정인기_Act_1,Undirected,5913,,1
김지운_Dir_1,조승구_Act_1,Undirected,5914,,1
김지운_Dir_1,조윤담_Act_1,Undirected,5915,,1
김지운_Dir_1,조지승_Act_1,Undirected,5916,,1
김지운_Dir_1,채하니_Act_1,Undirected,5917,,1
김지운_Dir_1,최원영_Act_1,Undirected,5918,,1
김지운_Dir_1,최하윤_Act_1,Undirected,5919,,1
김지운_Dir_1,한서울_Act_1,Undirected,5920,,1
김지운_Dir_1,한아름_Act_1,Undirected,5921,,1
김지운_Dir_1,한예주_Act_1,Undirected,5922,,1
김지운_Dir_1,허영진_Act_1,Undirected,5923,,1
김지훈_Dir_1,강신일_Act_1,Undirected,5924,,1
김지훈_Dir_1,고용화_Act_1,Undirected,5925,,1
김지훈_Dir_1,고창석_Act_1,Undirected,5926,,2
김지훈_Dir_1,권귀빈_Act_1,Undirected,5927,,1
김지훈_Dir_1,권소현_Act_1,Undirected,5928,,1
김지훈_Dir_1,권수진_Act_1,Undirected,5929,,1
김지훈_Dir_1,권오철_Act_1,Undirected,5930,,1
김지훈_Dir_1,권정숙_Act_1,Undirected,5931,,1
김지훈_Dir_1,김건우_Act_1,Undirected,5932,,2
김지훈_Dir_1,김경환_Act_1,Undirected,5933,,1
김지훈_Dir_1,김귀례_Act_1,Undirected,5934,,1
김지훈_Dir_1,김동현_Act_1,Undirected,5935,,1
김지훈_Dir_1,김명희_Act_1,Undirected,5936,,1
김지훈_Dir_1,김병철_Act_1,Undirected,5937,,1
김지훈_Dir_1,김성균_Act_1,Undirected,5938,,1
김지훈_Dir_1,김성오_Act_1,Undirected,5939,,1
김지훈_Dir_1,김세정_Act_1,Undirected,5940,,1
김지훈_Dir_1,김영_Act_1,Undirected,5941,,1
김지훈_Dir_1,김영원_Act_1,Undirected,5942,,1
김지훈_Dir_1,김왕도_Act_1,Undirected,5943,,1
김지훈_Dir_1,김윤식_Act_1,Undirected,5944,,1
김지훈_Dir_1,김재건_Act_1,Undirected,5945,,1
김지훈_Dir_1,김재화_Act_1,Undirected,5946,,1
김지훈_Dir_1,김정일_Act_1,Undirected,5947,,1
김지훈_Dir_1,김준혁_Act_1,Undirected,5948,,1
김지훈_Dir_1,김태훈_Act_1,Undirected,5949,,1
김지훈_Dir_1,김혜준_Act_1,Undirected,5950,,1
김지훈_Dir_1,김홍파_Act_1,Undirected,5951,,2
김지훈_Dir_1,나철_Act_1,Undirected,5952,,1
김지훈_Dir_1,나현민_Act_1,Undirected,5953,,1
김지훈_Dir_1,남기애_Act_1,Undirected,5954,,1
김지훈_Dir_1,남다름_Act_1,Undirected,5955,,1
김지훈_Dir_1,노정의_Act_1,Undirected,5956,,1
김지훈_Dir_1,노진영_Act_1,Undirected,5957,,1
김지훈_Dir_1,도윤섭_Act_1,Undirected,5958,,1
김지훈_Dir_1,문소리_Act_1,Undirected,5959,,1
김지훈_Dir_1,박광진_Act_1,Undirected,5960,,1
김지훈_Dir_1,박명신_Act_1,Undirected,5961,,1
김지훈_Dir_1,박민준_Act_1,Undirected,5962,,1
김지훈_Dir_1,박민지_Act_1,Undirected,5963,,1
김지훈_Dir_1,박옥출_Act_1,Undirected,5964,,1
김지훈_Dir_1,박진우_Act_1,Undirected,5965,,1
김지훈_Dir_1,배유리_Act_1,Undirected,5966,,1
김지훈_Dir_1,백명재_Act_1,Undirected,5967,,1
김지훈_Dir_1,설경구_Act_1,Undirected,5968,,1
김지훈_Dir_1,성열석_Act_1,Undirected,5969,,1
김지훈_Dir_1,성유빈_Act_1,Undirected,5970,,1
김지훈_Dir_1,손산_Act_1,Undirected,5971,,1
김지훈_Dir_1,송경아_Act_1,Undirected,5972,,1
김지훈_Dir_1,송광원_Act_1,Undirected,5973,,1
김지훈_Dir_1,심훈기_Act_1,Undirected,5974,,1
김지훈_Dir_1,안문주_Act_1,Undirected,5975,,1
김지훈_Dir_1,안성봉_Act_1,Undirected,5976,,1
김지훈_Dir_1,안승미_Act_1,Undirected,5977,,1
김지훈_Dir_1,안용우_Act_1,Undirected,5978,,1
김지훈_Dir_1,어성욱_Act_1,Undirected,5979,,1
김지훈_Dir_1,오달수_Act_1,Undirected,5980,,1
김지훈_Dir_1,오자훈_Act_1,Undirected,5981,,1
김지훈_Dir_1,오재세_Act_1,Undirected,5982,,1
김지훈_Dir_1,유재상_Act_1,Undirected,5983,,1
김지훈_Dir_1,유현_Act_1,Undirected,5984,,1
김지훈_Dir_1,윤경호_Act_1,Undirected,5985,,1
김지훈_Dir_1,윤기현_Act_1,Undirected,5986,,1
김지훈_Dir_1,윤돈선_Act_1,Undirected,5987,,2
김지훈_Dir_1,이건구_Act_1,Undirected,5988,,1
김지훈_Dir_1,이경태_Act_1,Undirected,5989,,1
김지훈_Dir_1,이광수_Act_1,Undirected,5990,,1
김지훈_Dir_1,이나라_Act_1,Undirected,5991,,1
김지훈_Dir_1,이다솔_Act_1,Undirected,5992,,1
김지훈_Dir_1,이두열_Act_1,Undirected,5993,,2
김지훈_Dir_1,이미은_Act_1,Undirected,5994,,1
김지훈_Dir_1,이봉규_Act_1,Undirected,5995,,1
김지훈_Dir_1,이상욱_Act_1,Undirected,5996,,1
김지훈_Dir_1,이상호_Act_1,Undirected,5997,,1
김지훈_Dir_1,이순화_Act_1,Undirected,5998,,1
김지훈_Dir_1,이승훈_Act_1,Undirected,5999,,1
김지훈_Dir_1,이연우_Act_1,Undirected,6000,,1
김지훈_Dir_1,이주미_Act_1,Undirected,6001,,1
김지훈_Dir_1,이주한_Act_1,Undirected,6002,,1
김지훈_Dir_1,이지은_Act_1,Undirected,6003,,1
김지훈_Dir_1,이지훈_Act_1,Undirected,6004,,1
김지훈_Dir_1,이창윤_Act_1,Undirected,6005,,1
김지훈_Dir_1,이학주_Act_1,Undirected,6006,,1
김지훈_Dir_1,이현일_Act_1,Undirected,6007,,1
김지훈_Dir_1,임원선_Act_1,Undirected,6008,,1
김지훈_Dir_1,장광_Act_1,Undirected,6009,,1
김지훈_Dir_1,장영_Act_1,Undirected,6010,,1
김지훈_Dir_1,전국향_Act_1,Undirected,6011,,1
김지훈_Dir_1,전승재_Act_1,Undirected,6012,,1
김지훈_Dir_1,전은미_Act_1,Undirected,6013,,1
김지훈_Dir_1,정도원_Act_1,Undirected,6014,,1
김지훈_Dir_1,정미혜_Act_1,Undirected,6015,,1
김지훈_Dir_1,정병호_Act_1,Undirected,6016,,1
김지훈_Dir_1,정서인_Act_1,Undirected,6017,,1
김지훈_Dir_1,정승길_Act_1,Undirected,6018,,1
김지훈_Dir_1,정영숙_Act_1,Undirected,6019,,1
김지훈_Dir_1,정용락_Act_1,Undirected,6020,,1
김지훈_Dir_1,정용태_Act_1,Undirected,6021,,1
김지훈_Dir_1,정우근_Act_1,Undirected,6022,,1
김지훈_Dir_1,정유안_Act_1,Undirected,6023,,1
김지훈_Dir_1,정윤하_Act_1,Undirected,6024,,1
김지훈_Dir_1,정택현_Act_1,Undirected,6025,,1
김지훈_Dir_1,조전범_Act_1,Undirected,6026,,1
김지훈_Dir_1,조제웅_Act_1,Undirected,6027,,1
김지훈_Dir_1,주동희_Act_1,Undirected,6028,,1
김지훈_Dir_1,차승원_Act_1,Undirected,6029,,1
김지훈_Dir_1,천우희_Act_1,Undirected,6030,,1
김지훈_Dir_1,최민혁_Act_1,Undirected,6031,,1
김지훈_Dir_1,최백구_Act_1,Undirected,6032,,1
김지훈_Dir_1,최선자_Act_1,Undirected,6033,,1
김지훈_Dir_1,최지명_Act_1,Undirected,6034,,1
김지훈_Dir_1,최희진_Act_1,Undirected,6035,,1
김지훈_Dir_1,추국현_Act_1,Undirected,6036,,1
김지훈_Dir_1,한기현_Act_1,Undirected,6037,,1
김지훈_Dir_1,한서윤_Act_1,Undirected,6038,,1
김지훈_Dir_1,한태린_Act_1,Undirected,6039,,1
김지훈_Dir_1,허인영_Act_1,Undirected,6040,,1
김지훈_Dir_1,홍산_Act_1,Undirected,6041,,1
김지훈_Dir_1,홍은진_Act_1,Undirected,6042,,1
김지훈_Dir_1,황여진_Act_1,Undirected,6043,,1
김진영_Dir_1,고청휘_Act_1,Undirected,6044,,1
김진영_Dir_1,곽경민_Act_1,Undirected,6045,,2
김진영_Dir_1,곽해은_Act_1,Undirected,6046,,1
김진영_Dir_1,권덕일_Act_1,Undirected,6047,,1
김진영_Dir_1,김동완_Act_1,Undirected,6048,,1
김진영_Dir_1,김라온_Act_1,Undirected,6049,,1
김진영_Dir_1,김민재_Act_1,Undirected,6050,,1
김진영_Dir_1,김병옥_Act_1,Undirected,6051,,1
김진영_Dir_1,김양우_Act_1,Undirected,6052,,1
김진영_Dir_1,김연교_Act_1,Undirected,6053,,1
김진영_Dir_1,김원석_Act_1,Undirected,6054,,1
김진영_Dir_1,김응수_Act_1,Undirected,6055,,1
김진영_Dir_1,김재일_Act_1,Undirected,6056,,1
김진영_Dir_1,김찬미_Act_1,Undirected,6057,,1
김진영_Dir_1,김하영_Act_1,Undirected,6058,,1
김진영_Dir_1,김현지_Act_1,Undirected,6059,,1
김진영_Dir_1,김형종_Act_1,Undirected,6060,,1
김진영_Dir_1,동방우_Act_1,Undirected,6061,,1
김진영_Dir_1,라경덕_Act_1,Undirected,6062,,1
김진영_Dir_1,문일택_Act_1,Undirected,6063,,1
김진영_Dir_1,문태수_Act_1,Undirected,6064,,1
김진영_Dir_1,민이수_Act_1,Undirected,6065,,1
김진영_Dir_1,박가연_Act_1,Undirected,6066,,1
김진영_Dir_1,박경순_Act_1,Undirected,6067,,1
김진영_Dir_1,박동주_Act_1,Undirected,6068,,1
김진영_Dir_1,박새담_Act_1,Undirected,6069,,1
김진영_Dir_1,박서연_Act_1,Undirected,6070,,1
김진영_Dir_1,박영준_Act_1,Undirected,6071,,1
김진영_Dir_1,박윤희_Act_1,Undirected,6072,,1
김진영_Dir_1,박재준_Act_1,Undirected,6073,,1
김진영_Dir_1,박정구_Act_1,Undirected,6074,,1
김진영_Dir_1,박정숙_Act_1,Undirected,6075,,2
김진영_Dir_1,박효주_Act_1,Undirected,6076,,1
김진영_Dir_1,배경민_Act_1,Undirected,6077,,1
김진영_Dir_1,사정현_Act_1,Undirected,6078,,1
김진영_Dir_1,선우용녀_Act_1,Undirected,6079,,1
김진영_Dir_1,송연지_Act_1,Undirected,6080,,1
김진영_Dir_1,송하현_Act_1,Undirected,6081,,1
김진영_Dir_1,신준철_Act_1,Undirected,6082,,1
김진영_Dir_1,신하랑_Act_1,Undirected,6083,,1
김진영_Dir_1,심현섭_Act_1,Undirected,6084,,1
김진영_Dir_1,안민서_Act_1,Undirected,6085,,1
김진영_Dir_1,안예림_Act_1,Undirected,6086,,1
김진영_Dir_1,안용준_Act_1,Undirected,6087,,1
김진영_Dir_1,양흥주_Act_1,Undirected,6088,,1
김진영_Dir_1,어석환_Act_1,Undirected,6089,,1
김진영_Dir_1,오상훈_Act_1,Undirected,6090,,1
김진영_Dir_1,오현수_Act_1,Undirected,6091,,1
김진영_Dir_1,유동균_Act_1,Undirected,6092,,1
김진영_Dir_1,유사무엘_Act_1,Undirected,6093,,1
김진영_Dir_1,유석원_Act_1,Undirected,6094,,1
김진영_Dir_1,유승신_Act_1,Undirected,6095,,1
김진영_Dir_1,이민우_Act_1,Undirected,6096,,1
김진영_Dir_1,이민호_Act_1,Undirected,6097,,1
김진영_Dir_1,이선주_Act_1,Undirected,6098,,1
김진영_Dir_1,이시영_Act_1,Undirected,6099,,1
김진영_Dir_1,이유선_Act_1,Undirected,6100,,1
김진영_Dir_1,이윤희_Act_1,Undirected,6101,,1
김진영_Dir_1,이종혁_Act_1,Undirected,6102,,1
김진영_Dir_1,이창욱_Act_1,Undirected,6103,,1
김진영_Dir_1,이철민_Act_1,Undirected,6104,,1
김진영_Dir_1,장성윤_Act_1,Undirected,6105,,1
김진영_Dir_1,장의돈_Act_1,Undirected,6106,,1
김진영_Dir_1,장정희_Act_1,Undirected,6107,,1
김진영_Dir_1,장혁준_Act_1,Undirected,6108,,1
김진영_Dir_1,전세현_Act_1,Undirected,6109,,1
김진영_Dir_1,정윤서_Act_1,Undirected,6110,,1
김진영_Dir_1,정정아_Act_1,Undirected,6111,,2
김진영_Dir_1,정혜정_Act_1,Undirected,6112,,2
김진영_Dir_1,조서후_Act_1,Undirected,6113,,1
김진영_Dir_1,조영민_Act_1,Undirected,6114,,1
김진영_Dir_1,조유진_Act_1,Undirected,6115,,1
김진영_Dir_1,조은덕_Act_1,Undirected,6116,,1
김진영_Dir_1,조현민_Act_1,Undirected,6117,,1
김진영_Dir_1,주소정_Act_1,Undirected,6118,,1
김진영_Dir_1,지병현_Act_1,Undirected,6119,,1
김진영_Dir_1,차선우_Act_1,Undirected,6120,,2
김진영_Dir_1,최소라_Act_1,Undirected,6121,,1
김진영_Dir_1,최재환_Act_1,Undirected,6122,,2
김진영_Dir_1,최종환_Act_1,Undirected,6123,,1
김진영_Dir_1,최필상_Act_1,Undirected,6124,,1
김진영_Dir_1,표민엽_Act_1,Undirected,6125,,1
김진영_Dir_1,한기업_Act_1,Undirected,6126,,1
김진영_Dir_1,한상혁_Act_1,Undirected,6127,,1
김진영_Dir_1,한여름_Act_1,Undirected,6128,,1
김진영_Dir_1,한철우_Act_1,Undirected,6129,,1
김진영_Dir_1,한혜지_Act_1,Undirected,6130,,1
김진홍_Dir_1,김대중_Act_1,Undirected,6131,,2
김진홍_Dir_1,문성근_Act_1,Undirected,6132,,1
김진홍_Dir_1,유시민_Act_1,Undirected,6133,,2
김진홍_Dir_1,이동형_Act_1,Undirected,6134,,1
김진홍_Dir_1,한홍구_Act_1,Undirected,6135,,1
김창주_Dir_1,J.B. 올리베이라_Act_1,Undirected,6136,,1
김창주_Dir_1,고경표_Act_1,Undirected,6137,,1
김창주_Dir_1,김봉만_Act_1,Undirected,6138,,1
김창주_Dir_1,김성수_Act_1,Undirected,6139,,1
김창주_Dir_1,김지호_Act_1,Undirected,6140,,1
김창주_Dir_1,김태율_Act_1,Undirected,6141,,1
김창주_Dir_1,남명렬_Act_1,Undirected,6142,,1
김창주_Dir_1,루안 브룸_Act_1,Undirected,6143,,1
김창주_Dir_1,류승룡_Act_1,Undirected,6144,,1
김창주_Dir_1,류승수_Act_1,Undirected,6145,,1
김창주_Dir_1,박영서_Act_1,Undirected,6146,,1
김창주_Dir_1,배천수_Act_1,Undirected,6147,,1
김창주_Dir_1,염혜란_Act_1,Undirected,6148,,1
김창주_Dir_1,이고르 페드로소_Act_1,Undirected,6149,,1
김창주_Dir_1,이설_Act_1,Undirected,6150,,1
김창주_Dir_1,이재인_Act_1,Undirected,6151,,1
김창주_Dir_1,이주한_Act_1,Undirected,6152,,1
김창주_Dir_1,전광진_Act_1,Undirected,6153,,1
김창주_Dir_1,전석호_Act_1,Undirected,6154,,1
김창주_Dir_1,정애연_Act_1,Undirected,6155,,1
김창주_Dir_1,정인기_Act_1,Undirected,6156,,1
김창주_Dir_1,조우진_Act_1,Undirected,6157,,1
김창주_Dir_1,조인우_Act_1,Undirected,6158,,1
김창주_Dir_1,지창욱_Act_1,Undirected,6159,,1
김창주_Dir_1,진경_Act_1,Undirected,6160,,1
김창주_Dir_1,진선규_Act_1,Undirected,6161,,1
김창주_Dir_1,최유송_Act_1,Undirected,6162,,1
김충길_Dir_1,김광태_Act_1,Undirected,6163,,1
김충길_Dir_1,김명선_Act_1,Undirected,6164,,1
김충길_Dir_1,김우현_Act_1,Undirected,6165,,2
김충길_Dir_1,김창수_Act_1,Undirected,6166,,1
김충길_Dir_1,김충길_Act_1,Undirected,6167,,3
김충길_Dir_1,박단비_Act_1,Undirected,6168,,2
김충길_Dir_1,서수찬_Act_1,Undirected,6169,,2
김충길_Dir_1,신연재_Act_1,Undirected,6170,,3
김충길_Dir_1,안준형_Act_1,Undirected,6171,,1
김충길_Dir_1,유정환_Act_1,Undirected,6172,,1
김충길_Dir_1,이도군_Act_1,Undirected,6173,,2
김충길_Dir_1,이사라_Act_1,Undirected,6174,,2
김충길_Dir_1,이원선_Act_1,Undirected,6175,,2
김충길_Dir_1,이원진_Act_1,Undirected,6176,,3
김충길_Dir_1,이이슬_Act_1,Undirected,6177,,2
김충길_Dir_1,임성균_Act_1,Undirected,6178,,2
김충길_Dir_1,장순정_Act_1,Undirected,6179,,1
김충길_Dir_1,정회동_Act_1,Undirected,6180,,3
김충길_Dir_1,한동원_Act_1,Undirected,6181,,3
김충길_Dir_1,홍지원_Act_1,Undirected,6182,,1
김한민_Dir_1,강덕중_Act_1,Undirected,6183,,2
김한민_Dir_1,강리안_Act_1,Undirected,6184,,2
김한민_Dir_1,강민태_Act_1,Undirected,6185,,1
김한민_Dir_1,강병욱_Act_1,Undirected,6186,,2
김한민_Dir_1,강보라_Act_1,Undirected,6187,,2
김한민_Dir_1,강성락_Act_1,Undirected,6188,,3
김한민_Dir_1,강수호_Act_1,Undirected,6189,,1
김한민_Dir_1,강신구_Act_1,Undirected,6190,,3
김한민_Dir_1,강태우_Act_1,Undirected,6191,,1
김한민_Dir_1,고기영_Act_1,Undirected,6192,,3
김한민_Dir_1,고한민_Act_1,Undirected,6193,,2
김한민_Dir_1,고해성_Act_1,Undirected,6194,,1
김한민_Dir_1,공명_Act_1,Undirected,6195,,3
김한민_Dir_1,공정환_Act_1,Undirected,6196,,2
김한민_Dir_1,공지삵_Act_1,Undirected,6197,,3
김한민_Dir_1,곽민호_Act_1,Undirected,6198,,2
김한민_Dir_1,구본혁_Act_1,Undirected,6199,,3
김한민_Dir_1,구자건_Act_1,Undirected,6200,,1
김한민_Dir_1,권용덕_Act_1,Undirected,6201,,2
김한민_Dir_1,권지희_Act_1,Undirected,6202,,1
김한민_Dir_1,김강일_Act_1,Undirected,6203,,2
김한민_Dir_1,김건보_Act_1,Undirected,6204,,2
김한민_Dir_1,김경태_Act_1,Undirected,6205,,2
김한민_Dir_1,김경훈_Act_1,Undirected,6206,,1
김한민_Dir_1,김공_Act_1,Undirected,6207,,2
김한민_Dir_1,김구택_Act_1,Undirected,6208,,2
김한민_Dir_1,김기현_Act_1,Undirected,6209,,1
김한민_Dir_1,김기호_Act_1,Undirected,6210,,2
김한민_Dir_1,김기환_Act_1,Undirected,6211,,2
김한민_Dir_1,김대명_Act_1,Undirected,6212,,2
김한민_Dir_1,김동현_Act_1,Undirected,6213,,2
김한민_Dir_1,김동형_Act_1,Undirected,6214,,1
김한민_Dir_1,김동환_Act_1,Undirected,6215,,1
김한민_Dir_1,김동훈_Act_1,Undirected,6216,,2
김한민_Dir_1,김리우_Act_1,Undirected,6217,,2
김한민_Dir_1,김명곤_Act_1,Undirected,6218,,2
김한민_Dir_1,김명수_Act_1,Undirected,6219,,1
김한민_Dir_1,김무섭_Act_1,Undirected,6220,,3
김한민_Dir_1,김민상_Act_1,Undirected,6221,,1
김한민_Dir_1,김민수_Act_1,Undirected,6222,,1
김한민_Dir_1,김민재_Act_1,Undirected,6223,,2
김한민_Dir_1,김백겸_Act_1,Undirected,6224,,1
김한민_Dir_1,김범석_Act_1,Undirected,6225,,2
김한민_Dir_1,김범수_Act_1,Undirected,6226,,1
김한민_Dir_1,김서빈_Act_1,Undirected,6227,,1
김한민_Dir_1,김서준_Act_1,Undirected,6228,,3
김한민_Dir_1,김성규_Act_1,Undirected,6229,,3
김한민_Dir_1,김성균_Act_1,Undirected,6230,,2
김한민_Dir_1,김시국_Act_1,Undirected,6231,,2
김한민_Dir_1,김시우_Act_1,Undirected,6232,,1
김한민_Dir_1,김영웅_Act_1,Undirected,6233,,2
김한민_Dir_1,김영찬_Act_1,Undirected,6234,,2
김한민_Dir_1,김영탁_Act_1,Undirected,6235,,2
김한민_Dir_1,김영호_Act_1,Undirected,6236,,2
김한민_Dir_1,김용준_Act_1,Undirected,6237,,3
김한민_Dir_1,김우현_Act_1,Undirected,6238,,2
김한민_Dir_1,김윤석_Act_1,Undirected,6239,,1
김한민_Dir_1,김이담_Act_1,Undirected,6240,,2
김한민_Dir_1,김재영_Act_1,Undirected,6241,,3
김한민_Dir_1,김준석_Act_1,Undirected,6242,,1
김한민_Dir_1,김중희_Act_1,Undirected,6243,,1
김한민_Dir_1,김지아_Act_1,Undirected,6244,,2
김한민_Dir_1,김지안_Act_1,Undirected,6245,,1
김한민_Dir_1,김진욱_Act_1,Undirected,6246,,1
김한민_Dir_1,김진형_Act_1,Undirected,6247,,3
김한민_Dir_1,김진희_Act_1,Undirected,6248,,2
김한민_Dir_1,김태근_Act_1,Undirected,6249,,2
김한민_Dir_1,김태응_Act_1,Undirected,6250,,1
김한민_Dir_1,김태훈_Act_1,Undirected,6251,,1
김한민_Dir_1,김태희_Act_1,Undirected,6252,,2
김한민_Dir_1,김한민_Act_1,Undirected,6253,,2
김한민_Dir_1,김한상_Act_1,Undirected,6254,,1
김한민_Dir_1,김한솔_Act_1,Undirected,6255,,2
김한민_Dir_1,김향기_Act_1,Undirected,6256,,2
김한민_Dir_1,김현승_Act_1,Undirected,6257,,2
김한민_Dir_1,김현우_Act_1,Undirected,6258,,2
김한민_Dir_1,김현태_Act_1,Undirected,6259,,2
김한민_Dir_1,김형록_Act_1,Undirected,6260,,1
김한민_Dir_1,김형석_Act_1,Undirected,6261,,3
김한민_Dir_1,김호연_Act_1,Undirected,6262,,2
김한민_Dir_1,김효민_Act_1,Undirected,6263,,1
김한민_Dir_1,김효주_Act_1,Undirected,6264,,2
김한민_Dir_1,남경읍_Act_1,Undirected,6265,,1
김한민_Dir_1,남명렬_Act_1,Undirected,6266,,1
김한민_Dir_1,남상우_Act_1,Undirected,6267,,3
김한민_Dir_1,남태우_Act_1,Undirected,6268,,1
김한민_Dir_1,남현우_Act_1,Undirected,6269,,2
김한민_Dir_1,노형원_Act_1,Undirected,6270,,1
김한민_Dir_1,문바롬_Act_1,Undirected,6271,,3
김한민_Dir_1,문숙_Act_1,Undirected,6272,,2
김한민_Dir_1,문승배_Act_1,Undirected,6273,,2
김한민_Dir_1,문정환_Act_1,Undirected,6274,,1
김한민_Dir_1,문정희_Act_1,Undirected,6275,,1
김한민_Dir_1,문종호_Act_1,Undirected,6276,,1
김한민_Dir_1,문형돈_Act_1,Undirected,6277,,1
김한민_Dir_1,민주호_Act_1,Undirected,6278,,3
김한민_Dir_1,박광복_Act_1,Undirected,6279,,1
김한민_Dir_1,박명훈_Act_1,Undirected,6280,,1
김한민_Dir_1,박상원_Act_1,Undirected,6281,,1
김한민_Dir_1,박상준_Act_1,Undirected,6282,,1
김한민_Dir_1,박선교_Act_1,Undirected,6283,,2
김한민_Dir_1,박선애_Act_1,Undirected,6284,,1
김한민_Dir_1,박성현_Act_1,Undirected,6285,,2
김한민_Dir_1,박연_Act_1,Undirected,6286,,1
김한민_Dir_1,박용우_Act_1,Undirected,6287,,1
김한민_Dir_1,박웅선_Act_1,Undirected,6288,,1
김한민_Dir_1,박원진_Act_1,Undirected,6289,,1
김한민_Dir_1,박인국_Act_1,Undirected,6290,,2
김한민_Dir_1,박재민_Act_1,Undirected,6291,,2
김한민_Dir_1,박재이_Act_1,Undirected,6292,,2
김한민_Dir_1,박지환_Act_1,Undirected,6293,,2
김한민_Dir_1,박해일_Act_1,Undirected,6294,,2
김한민_Dir_1,박현욱_Act_1,Undirected,6295,,1
김한민_Dir_1,박형준_Act_1,Undirected,6296,,3
김한민_Dir_1,박혜영_Act_1,Undirected,6297,,2
김한민_Dir_1,박훈_Act_1,Undirected,6298,,3
김한민_Dir_1,박희우_Act_1,Undirected,6299,,1
김한민_Dir_1,방병현_Act_1,Undirected,6300,,2
김한민_Dir_1,배명진_Act_1,Undirected,6301,,2
김한민_Dir_1,배한성_Act_1,Undirected,6302,,1
김한민_Dir_1,배현성_Act_1,Undirected,6303,,2
김한민_Dir_1,백경선_Act_1,Undirected,6304,,2
김한민_Dir_1,백윤식_Act_1,Undirected,6305,,1
김한민_Dir_1,백태민_Act_1,Undirected,6306,,2
김한민_Dir_1,변봉식_Act_1,Undirected,6307,,1
김한민_Dir_1,변요한_Act_1,Undirected,6308,,2
김한민_Dir_1,서대건_Act_1,Undirected,6309,,1
김한민_Dir_1,서상원_Act_1,Undirected,6310,,2
김한민_Dir_1,서세명_Act_1,Undirected,6311,,2
김한민_Dir_1,서정민_Act_1,Undirected,6312,,1
김한민_Dir_1,서한돌_Act_1,Undirected,6313,,1
김한민_Dir_1,서현재_Act_1,Undirected,6314,,1
김한민_Dir_1,석예린_Act_1,Undirected,6315,,1
김한민_Dir_1,손경원_Act_1,Undirected,6316,,2
김한민_Dir_1,손대민_Act_1,Undirected,6317,,3
김한민_Dir_1,손수호_Act_1,Undirected,6318,,3
김한민_Dir_1,손현주_Act_1,Undirected,6319,,2
김한민_Dir_1,송광주_Act_1,Undirected,6320,,1
김한민_Dir_1,송요셉_Act_1,Undirected,6321,,1
김한민_Dir_1,송치훈_Act_1,Undirected,6322,,1
김한민_Dir_1,신재영_Act_1,Undirected,6323,,1
김한민_Dir_1,신치영_Act_1,Undirected,6324,,1
김한민_Dir_1,신형근_Act_1,Undirected,6325,,1
김한민_Dir_1,안보현_Act_1,Undirected,6326,,1
김한민_Dir_1,안성기_Act_1,Undirected,6327,,3
김한민_Dir_1,안성봉_Act_1,Undirected,6328,,3
김한민_Dir_1,안세호_Act_1,Undirected,6329,,1
김한민_Dir_1,안준호_Act_1,Undirected,6330,,1
김한민_Dir_1,안치욱_Act_1,Undirected,6331,,2
김한민_Dir_1,안태준_Act_1,Undirected,6332,,2
김한민_Dir_1,양동혁_Act_1,Undirected,6333,,3
김한민_Dir_1,엄기영_Act_1,Undirected,6334,,3
김한민_Dir_1,여진구_Act_1,Undirected,6335,,1
김한민_Dir_1,연원모_Act_1,Undirected,6336,,1
김한민_Dir_1,오누리_Act_1,Undirected,6337,,3
김한민_Dir_1,오동훈_Act_1,Undirected,6338,,1
김한민_Dir_1,오영철_Act_1,Undirected,6339,,1
김한민_Dir_1,오지훈_Act_1,Undirected,6340,,3
김한민_Dir_1,오창후_Act_1,Undirected,6341,,3
김한민_Dir_1,옥택연_Act_1,Undirected,6342,,2
김한민_Dir_1,왕호영_Act_1,Undirected,6343,,1
김한민_Dir_1,우혁_Act_1,Undirected,6344,,3
김한민_Dir_1,위민국_Act_1,Undirected,6345,,3
김한민_Dir_1,유건기_Act_1,Undirected,6346,,2
김한민_Dir_1,유명환_Act_1,Undirected,6347,,1
김한민_Dir_1,유성주_Act_1,Undirected,6348,,1
김한민_Dir_1,윤대열_Act_1,Undirected,6349,,2
김한민_Dir_1,윤상영_Act_1,Undirected,6350,,3
김한민_Dir_1,윤상원_Act_1,Undirected,6351,,2
김한민_Dir_1,윤승훈_Act_1,Undirected,6352,,2
김한민_Dir_1,윤영진_Act_1,Undirected,6353,,1
김한민_Dir_1,윤제문_Act_1,Undirected,6354,,2
